,Unnamed: 0,2021-04-30,2021-01-31,2020-10-31,2020-07-31
0,Intangible Assets,503100000.0,199300000.0,179400000.0,178100000.0
1,Total Liab,6169900000.0,6314300000.0,5875200000.0,5680000000.0
2,Total Stockholder Equity,1128400000.0,965500000.0,69300000.0,67300000.0
3,Other Current Liab,2599200000.0,2561000000.0,2218400000.0,2165300000.0
4,Total Assets,7298300000.0,7279800000.0,5944500000.0,5747300000.0
5,Common Stock,2639400000.0,2578900000.0,2507100000.0,2492700000.0
6,Other Current Assets,6100000.0,4700000.0,5700000.0,7300000.0
7,Retained Earnings,-1409300000.0,-1487500000.0,-2281400000.0,-2270900000.0
8,Other Liab,1024600000.0,1026400000.0,1028800000.0,1031000000.0
9,Good Will,3484000000.0,2706500000.0,2484200000.0,2459100000.0
10,Treasury Stock,-101700000.0,-125900000.0,-156400000.0,-154500000.0
11,Other Assets,1207000000.0,1065300000.0,323200000.0,312200000.0
12,Cash,923200000.0,1772200000.0,1537000000.0,1439800000.0
13,Total Current Liabilities,3130100000.0,3254700000.0,2811600000.0,2619600000.0
14,Deferred Long Term Asset Charges,743700000.0,763100000.0,44300000.0,51500000.0
15,Other Stockholder Equity,-101700000.0,-125900000.0,-156400000.0,-154500000.0
16,Property Plant Equipment,598800000.0,609500000.0,617900000.0,594000000.0
17,Total Current Assets,1505400000.0,2699200000.0,2339800000.0,2203900000.0
18,Net Tangible Assets,-2858700000.0,-1940300000.0,-2594300000.0,-2569900000.0
19,Net Receivables,326100000.0,643100000.0,540400000.0,490100000.0
20,Long Term Debt,1637900000.0,1637200000.0,1636600000.0,1636100000.0
21,Accounts Payable,124000000.0,122500000.0,121300000.0,99200000.0
22,Short Term Investments,,85000000.0,78500000.0,79700000.0
0,Investments,4000000.0,4000000.0,2000000.0,5000000.0
1,Change To Liabilities,-209700000.0,510000000.0,136800000.0,-17100000.0
2,Total Cashflows From Investing Activities,-1040400000.0,-227200000.0,-64900000.0,-33800000.0
3,Total Cash From Financing Activities,-142100000.0,-202800000.0,-201400000.0,-12400000.0
4,Change To Operating Activities,-125600000.0,5200000.0,-9600000.0,-4500000.0
5,Issuance Of Stock,64200000.0,1200000.0,54400000.0,1700000.0
6,Net Income,155600000.0,911300000.0,132200000.0,98200000.0
7,Change In Cash,-849000000.0,235200000.0,97200000.0,50100000.0
8,Repurchase Of Stock,-206300000.0,-204000000.0,-255800000.0,-14100000.0
9,Effect Of Exchange Rate,-2600000.0,7600000.0,2400000.0,5100000.0
10,Total Cash From Operating Activities,336100000.0,657600000.0,361100000.0,91200000.0
11,Depreciation,22800000.0,23100000.0,24600000.0,22600000.0
12,Other Cashflows From Investing Activities,8400000.0,-2300000.0,-1200000.0,-10800000.0
13,Change To Account Receivables,324400000.0,-100200000.0,-49900000.0,-132800000.0
14,Change To Netincome,153200000.0,-694500000.0,108500000.0,110200000.0
15,Capital Expenditures,-20300000.0,-23500000.0,-20900000.0,-26800000.0
