,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,92000000.0,-375500000.0,-60200000.0,58500000.0
Change To Liabilities,522500000.0,467000000.0,236200000.0,349700000.0
Total Cashflows From Investing Activities,-72800000.0,-502300000.0,-134900000.0,-76800000.0
Net Borrowings,-4100000.0,-3700000.0,-10100000.0,-10100000.0
Total Cash From Financing Activities,-1171600000.0,-195600000.0,-202600000.0,-415600000.0
Change To Operating Activities,-113900000.0,-188800000.0,-124800000.0,13800000.0
Issuance Of Stock,22100000.0,49500000.0,86500000.0,75800000.0
Net Income,488500000.0,331700000.0,334900000.0,31400000.0
Change In Cash,-160700000.0,110100000.0,301400000.0,102000000.0
Repurchase Of Stock,-1188300000.0,-241100000.0,-279000000.0,-491400000.0
Total Cash From Operating Activities,1083700000.0,808000000.0,638900000.0,594400000.0
Depreciation,68800000.0,61600000.0,55700000.0,55500000.0
Other Cashflows From Investing Activities,1300000.0,1300000.0,1300000.0,1300000.0
Change To Inventory,-42200000.0,-48500000.0,-33400000.0,9400000.0
Change To Account Receivables,-176400000.0,-96700000.0,-82000000.0,-38400000.0
Other Cashflows From Financing Activities,-1300000.0,-300000.0,-300000.0,-300000.0
Change To Netincome,199000000.0,173800000.0,161400000.0,143500000.0
Capital Expenditures,-125900000.0,-92200000.0,-53000000.0,-135300000.0
