Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,6356791000.0,6294719000.0,6407623000.0,6377908000.0
Total Liab,14518578000.0,13270669000.0,12042509000.0,11269777000.0
Total Stockholder Equity,5796083000.0,5484687000.0,5683171000.0,5613957000.0
Minority Interest,2343529000.0,2329549000.0,2330797000.0,2288499000.0
Deferred Long Term Liab,640085000.0,689213000.0,678724000.0,679038000.0
Other Current Liab,171082000.0,170713000.0,165114000.0,139040000.0
Total Assets,22858190000.0,21284905000.0,20256477000.0,19372233000.0
Common Stock,1557000.0,1548000.0,1545000.0,1543000.0
Other Current Assets,84427000.0,88621000.0,176775000.0,148573000.0
Other Liab,418981000.0,396359000.0,503726000.0,443980000.0
Treasury Stock,-562265000.0,-811580000.0,-725997000.0,-765494000.0
Other Assets,1091039000.0,944041000.0,879222000.0,883963000.0
Cash,1668742000.0,644950000.0,543359000.0,434767000.0
Total Current Liabilities,644622000.0,638282000.0,531026000.0,554186000.0
Other Stockholder Equity,-559543000.0,-808858000.0,-723275000.0,-762772000.0
Property Plant Equipment,17367853000.0,17367384000.0,16551621000.0,16302083000.0
Total Current Assets,3049363000.0,1981086000.0,1841127000.0,1537101000.0
Long Term Investments,1349935000.0,992394000.0,984507000.0,649086000.0
Net Tangible Assets,5796083000.0,5484687000.0,5683171000.0,5613957000.0
Net Receivables,1296194000.0,1247515000.0,1120993000.0,953761000.0
Long Term Debt,13047758000.0,11811806000.0,11007757000.0,10271611000.0
Accounts Payable,336264000.0,377553000.0,276645000.0,331500000.0
Investments,-114587000.0,47283000.0,-346619000.0,140316000.0
Change To Liabilities,-4059000.0,12627000.0,1353000.0,10482000.0
Total Cashflows From Investing Activities,-613719000.0,-1015091000.0,-1098876000.0,-882044000.0
Net Borrowings,1230957000.0,802194000.0,730946000.0,647505000.0
Total Cash From Financing Activities,484322000.0,-113379000.0,82453000.0,55346000.0
Change To Operating Activities,-31343000.0,-161412000.0,-108078000.0,-258495000.0
Issuance Of Stock,3277000.0,13710000.0,13710000.0,241000.0
Net Income,872727000.0,521534000.0,582847000.0,462439000.0
Change In Cash,1027443000.0,52695000.0,133822000.0,85281000.0
Total Cash From Operating Activities,1156840000.0,1181165000.0,1150245000.0,911979000.0
Depreciation,685985000.0,670276000.0,645649000.0,617547000.0
Other Cashflows From Investing Activities,-3403000.0,-1608000.0,-113070000.0,-15770000.0
Dividends Paid,-688904000.0,-666294000.0,-587628000.0,-526578000.0
Change To Account Receivables,-74568000.0,-81689000.0,-14471000.0,-55922000.0
Other Cashflows From Financing Activities,-61008000.0,-262989000.0,-60865000.0,-65822000.0
Change To Netincome,-291902000.0,219829000.0,42945000.0,135928000.0
