,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Capital Surplus,6405916000.0,6392923000.0,6356791000.0,6348076000.0
1,Total Liab,13969083000.0,13892205000.0,14518578000.0,14464177000.0
2,Total Stockholder Equity,5749342000.0,5775641000.0,5796083000.0,5929568000.0
3,Minority Interest,2340651000.0,2345706000.0,2343529000.0,2365470000.0
4,Deferred Long Term Liab,627338000.0,622649000.0,640085000.0,644036000.0
5,Other Current Liab,169718000.0,171003000.0,171082000.0,171070000.0
6,Total Assets,22059076000.0,22213552000.0,22858190000.0,22959215000.0
7,Common Stock,1561000.0,1561000.0,1557000.0,1556000.0
8,Other Current Assets,126919000.0,380916000.0,84427000.0,156530000.0
9,Other Liab,379970000.0,407644000.0,418981000.0,375536000.0
10,Treasury Stock,-658135000.0,-618843000.0,-562265000.0,-420064000.0
11,Other Assets,1124357000.0,1043998000.0,1091039000.0,1090428000.0
12,Cash,557307000.0,697369000.0,1668742000.0,1714783000.0
13,Total Current Liabilities,583073000.0,508553000.0,644622000.0,605855000.0
14,Other Stockholder Equity,-655413000.0,-616121000.0,-559543000.0,-417342000.0
15,Property Plant Equipment,17575434000.0,17451674000.0,17367853000.0,17294945000.0
16,Total Current Assets,2012220000.0,2371153000.0,3049363000.0,3161617000.0
17,Long Term Investments,1347065000.0,1346727000.0,1349935000.0,1412225000.0
18,Net Tangible Assets,5749342000.0,5775641000.0,5796083000.0,5929568000.0
19,Net Receivables,1327994000.0,1292868000.0,1296194000.0,1290304000.0
20,Long Term Debt,12536065000.0,12536264000.0,13047758000.0,13048161000.0
21,Accounts Payable,305969000.0,260875000.0,336264000.0,345959000.0
0,Investments,-3347000.0,3141000.0,-14114000.0,-51724000.0
1,Change To Liabilities,27678000.0,-21578000.0,-12332000.0,28766000.0
2,Total Cashflows From Investing Activities,-321338000.0,-242273000.0,-225308000.0,-267889000.0
3,Net Borrowings,-3302000.0,-502739000.0,-4373000.0,-4318000.0
4,Total Cash From Financing Activities,-398978000.0,-679936000.0,-194569000.0,-187128000.0
5,Change To Operating Activities,72468000.0,-167443000.0,106556000.0,-72923000.0
6,Net Income,111703000.0,100596000.0,10311000.0,92479000.0
7,Change In Cash,-311903000.0,-770146000.0,-45460000.0,-226866000.0
8,Repurchase Of Stock,-63000.0,-63000.0,-63000.0,-63000.0
9,Total Cash From Operating Activities,408413000.0,152063000.0,374417000.0,228151000.0
10,Depreciation,174038000.0,173028000.0,168580000.0,166995000.0
11,Dividends Paid,-171551000.0,-171566000.0,-172332000.0,-172333000.0
12,Change To Account Receivables,-39068000.0,16467000.0,-6873000.0,-42554000.0
13,Other Cashflows From Financing Activities,-24062000.0,-25274000.0,-17865000.0,-10570000.0
14,Change To Netincome,61549000.0,50993000.0,108175000.0,54933000.0
15,Issuance Of Stock,,19643000.0,1000.0,93000.0
16,Other Cashflows From Investing Activities,,,6397000.0,6397000.0
