Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,128285000.0,123759000.0,131530000.0,129690000.0
Capital Surplus,461012000.0,461002000.0,460785000.0,459892000.0
Total Liab,2910350000.0,3392050000.0,3349704000.0,3318766000.0
Total Stockholder Equity,412668000.0,169140000.0,688444000.0,575306000.0
Other Current Liab,1742518000.0,2121247000.0,1947605000.0,1891830000.0
Total Assets,3323018000.0,3561190000.0,4038148000.0,3894072000.0
Common Stock,25088000.0,24963000.0,24864000.0,24744000.0
Other Current Assets,189776000.0,263622000.0,316548000.0,328056000.0
Retained Earnings,-1599634000.0,-1759474000.0,-1137946000.0,-1116392000.0
Other Liab,146056000.0,90580000.0,87249000.0,70162000.0
Good Will,719160000.0,686858000.0,675104000.0,645140000.0
Treasury Stock,1526202000.0,1442649000.0,1340741000.0,1207062000.0
Other Assets,72230000.0,76617000.0,75844000.0,56188000.0
Cash,1151450000.0,1251715000.0,1560262000.0,1479969000.0
Total Current Liabilities,2558729000.0,3085904000.0,3039804000.0,3018779000.0
Deferred Long Term Asset Charges,44652000.0,50024000.0,52498000.0,35351000.0
Short Long Term Debt,542055000.0,735660000.0,898352000.0,889183000.0
Other Stockholder Equity,1526202000.0,1442649000.0,1340741000.0,1207062000.0
Property Plant Equipment,295183000.0,307865000.0,312635000.0,315331000.0
Total Current Assets,2004755000.0,2264613000.0,2679607000.0,2643786000.0
Long Term Investments,103405000.0,101478000.0,163428000.0,103937000.0
Net Tangible Assets,-434777000.0,-641477000.0,-118190000.0,-199524000.0
Short Term Investments,412872000.0,534498000.0,624158000.0,676072000.0
Net Receivables,196316000.0,160125000.0,123063000.0,128162000.0
Accounts Payable,50538000.0,46211000.0,34006000.0,30738000.0
Investments,112083000.0,125221000.0,48512000.0,61418000.0
Change To Liabilities,234664000.0,94120000.0,-24748000.0,43878000.0
Total Cashflows From Investing Activities,65258000.0,103811000.0,8046000.0,27500000.0
Net Borrowings,-602853000.0,-682628000.0,-11104000.0,-11790000.0
Total Cash From Financing Activities,-540459000.0,-617366000.0,-10182000.0,-14598000.0
Change To Operating Activities,-3691000.0,4057000.0,-11418000.0,-3014000.0
Issuance Of Stock,11000.0,225000.0,922000.0,317000.0
Net Income,159840000.0,-621528000.0,-21554000.0,-385223000.0
Change In Cash,-100265000.0,-308547000.0,80293000.0,141776000.0
Effect Of Exchange Rate,-2100000.0,4546000.0,2964000.0,5533000.0
Total Cash From Operating Activities,377036000.0,200462000.0,79465000.0,123341000.0
Depreciation,17943000.0,17947000.0,17381000.0,17040000.0
Change To Account Receivables,-35420000.0,-37145000.0,-8378000.0,-18229000.0
Other Cashflows From Financing Activities,62383000.0,65037000.0,65037000.0,-3125000.0
Change To Netincome,-8956000.0,649919000.0,113765000.0,454788000.0
Capital Expenditures,-5365000.0,-9548000.0,-7817000.0,-15844000.0
Other Cashflows From Investing Activities,,-2162000.0,-2162000.0,-2085000.0
