,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,25000000.0,-25000000.0,99000000.0,-108000000.0
Change To Liabilities,47000000.0,-30000000.0,205000000.0,175000000.0
Total Cashflows From Investing Activities,-39000000.0,-114000000.0,-132000000.0,-134000000.0
Net Borrowings,-8000000.0,1215000000.0,-8000000.0,-6000000.0
Total Cash From Financing Activities,6000000.0,1250000000.0,33000000.0,85000000.0
Issuance Of Stock,26000000.0,51000000.0,45000000.0,96000000.0
Net Income,-20000000.0,23000000.0,-125000000.0,-101000000.0
Change In Cash,-2000000.0,1291000000.0,-31000000.0,34000000.0
Repurchase Of Stock,-28000000.0,-28000000.0,-28000000.0,-28000000.0
Effect Of Exchange Rate,-23000000.0,90000000.0,-39000000.0,-39000000.0
Total Cash From Operating Activities,54000000.0,65000000.0,107000000.0,122000000.0
Depreciation,27000000.0,26000000.0,25000000.0,24000000.0
Other Cashflows From Investing Activities,-2000000.0,-6000000.0,3000000.0,-9000000.0
Change To Account Receivables,-95000000.0,15000000.0,-94000000.0,-76000000.0
Other Cashflows From Financing Activities,16000000.0,-16000000.0,-4000000.0,-5000000.0
Change To Netincome,91000000.0,10000000.0,92000000.0,89000000.0
Capital Expenditures,-20000000.0,-24000000.0,-35000000.0,-17000000.0
Change To Operating Activities,,-1000000.0,-1000000.0,7000000.0
