Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Operating Activities
2018-04-19,154.39999389648438,155.02999877929688,152.00999450683594,153.47000122070312,153.47000122070312,1056900,SPOT,0.9788232229481368,1.223757060433633,0.9753045643137024,1.024856428629928,-0.0460332056817911,0.1621292716618074,-0.0262739271916767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,152.35000610351562,159.0,151.22999572753906,158.4499969482422,158.4499969482422,2339000,SPOT,0.9493846359928888,1.1864311083235373,0.9229410432928784,1.0270315688040224,-0.0776469328111335,0.1093955705251341,-0.0692709833052599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,159.39999389648438,160.67999267578125,154.6060028076172,158.0399932861328,158.0399932861328,2436500,SPOT,0.9767780414777624,1.2419641047689125,0.8802202386739645,1.0289721591416667,-0.0521941176639043,0.1614312162725999,-0.108731223651568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,159.0,159.25999450683594,153.52000427246094,155.07000732421875,155.07000732421875,1180400,SPOT,0.9969045530169832,1.2011994291262884,0.9136518087573068,1.0406249194487622,-0.043720366431779,0.1208321632459521,-0.1071252064534898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,153.9499969482422,154.60000610351562,150.0590057373047,153.3300018310547,153.3300018310547,1884600,SPOT,1.0213265781869876,1.1530032686031486,0.9762603577500824,1.03953065299256,-0.0182040748055722,0.0829252913432594,-0.0549966443327796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,153.0,157.8000030517578,151.32000732421875,156.60000610351562,156.60000610351562,1277200,SPOT,0.987356252176521,1.1674967733411232,0.9014048413816784,1.0247521280151235,-0.0373958758386024,0.0958958292873295,-0.1396203218605869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,157.3699951171875,160.0,157.0,159.97999572753906,159.97999572753906,1737800,SPOT,0.9774972437750424,1.125890735888934,0.8687961570512671,1.0380132315445008,-0.0605159877694583,0.0569357489560526,-0.1689758298427418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,161.50999450683594,162.8800048828125,159.6999969482422,161.6699981689453,161.6699981689453,3638400,SPOT,0.9755057122537978,1.1115853822554638,0.888229156491073,1.0376551498532594,-0.0621494375994615,0.0250959274253936,-0.1600987779646999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,162.1199951171875,165.1699981689453,161.2100067138672,164.8800048828125,164.8800048828125,2963900,SPOT,0.965793308936053,1.0644104488275312,0.8649320498972012,1.0446815749675655,-0.0788882660315125,-0.0221692219978721,-0.1869022200064841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,166.52000427246094,171.22999572753906,166.0,170.0,170.0,6942800,SPOT,0.9578235401826748,1.0585293938131894,0.8574706133674173,1.0548014599130375,-0.0969779197303627,-0.0384029009974695,-0.2189806294301133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,154.12100219726562,161.11000061035156,151.11000061035156,160.3800048828125,160.3800048828125,11094800,SPOT,1.02855718725287,1.1193415563469635,0.8542211985845994,1.0605317444062077,-0.0319745571533376,0.0164957910775396,-0.2214623651654378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,161.11000061035156,161.11000061035156,152.55999755859375,154.25999450683594,154.25999450683594,4292600,SPOT,1.0737715887984698,1.158433834511275,0.8949825131264069,1.056267554793551,0.0175040340049188,0.0707828110234727,-0.1560142227975771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,154.5,154.7100067138672,148.06100463867188,150.0,150.0,5623700,SPOT,1.1068666585286455,1.2492000325520831,0.8753999837239583,1.0491433491707594,0.0577233093578861,0.1656795757547966,-0.1499391950692161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,151.02000427246094,154.64999389648438,150.25999450683594,150.63999938964844,150.63999938964844,2460300,SPOT,1.1383430458200248,1.2550451296110758,0.8738051342016784,1.0533582377542972,0.0849848080657276,0.1776352376758538,-0.1510795204607695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,150.52000427246094,150.97000122070312,148.49000549316406,150.07000732421875,150.07000732421875,1857400,SPOT,1.148597232655495,1.2764043026793728,0.8929831942855446,1.0460669201720088,0.1025303124834862,0.2136510865063323,-0.1166282106391916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,151.39999389648438,159.9499969482422,150.35000610351562,158.1300048828125,158.1300048828125,3606600,SPOT,1.0765192592872783,1.2252576615272028,0.8661228260592666,1.042896340423364,0.0336229188639143,0.1617502517847939,-0.1469721762000511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,158.0,158.24000549316406,155.27999877929688,156.77000427246094,156.77000427246094,1601300,SPOT,1.0896217558770962,1.214071548408378,0.8560949356141802,1.0355751904583157,0.0540465654187805,0.1619255987070766,-0.156914033372136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,159.47999572753906,164.9499969482422,156.77000427246094,159.97000122070312,159.97000122070312,4753300,SPOT,1.1133337797366103,1.2024754587890607,0.7920234792862203,1.041087727357805,0.0722460523788053,0.1407694127028844,-0.2006579116737153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,156.75,160.99000549316406,155.32400512695312,158.7100067138672,158.7100067138672,2976200,SPOT,1.1027660315584165,1.1868816530062487,0.8172137323519484,1.0466187864615744,0.0561472450968421,0.1157504192365712,-0.1629808275382279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,158.16000366210938,163.0,158.0800018310547,161.38999938964844,161.38999938964844,2077800,SPOT,1.0803024150373624,1.154966197418798,0.8177705943780075,1.0408877248167443,0.0394146902206178,0.0853975977319874,-0.1667891526827997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,159.1699981689453,159.47999572753906,156.75,158.75999450683594,158.75999450683594,2470900,SPOT,1.0701058532874492,1.1991686285590988,0.8151298068767393,1.0349193513761987,0.0351865019112505,0.1249582841014032,-0.16764582499991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,160.0,160.0500030517578,150.77999877929688,150.8000030517578,150.8000030517578,4152400,SPOT,1.1697612090627088,1.266777154598142,0.9151193448758448,1.0385787395853494,0.1311824694773593,0.1927976663150192,-0.0823287443941949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,153.36000061035156,153.74000549316406,149.97999572753906,150.22000122070312,150.22000122070312,1948700,SPOT,1.1951138152071477,1.264811599361207,0.9236453126914078,1.025089312179409,0.1700245030277389,0.1989719818081399,-0.0644715952968612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,150.6300048828125,153.38999938964844,150.0500030517578,150.42999267578125,150.42999267578125,1194400,SPOT,1.2028186615110898,1.2788673419498549,0.9189657131148704,1.0307376712719063,0.1720809902391833,0.2014590986042161,-0.0958632642827069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,150.42999267578125,154.55999755859375,150.0,154.3699951171875,154.3699951171875,1202600,SPOT,1.1036470849652735,1.2611907015583597,0.9001749764154487,1.0150475795387122,0.0885995054265613,0.1799808997495455,-0.1111326286263378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,154.32000732421875,156.86500549316406,153.33999633789062,154.58999633789062,154.58999633789062,1083300,SPOT,1.138365999717704,1.241736278292524,0.8822045935283149,1.0168206501033523,0.1215453496143514,0.1604805135063842,-0.1346908385740346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,155.7100067138672,157.75,154.6999969482422,156.60000610351562,156.60000610351562,1288500,SPOT,1.0992974916149745,1.2213281420973217,0.8983396372461765,1.0047051141844092,0.0945923774305652,0.1351118302289322,-0.1303184063366695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,156.10000610351562,156.55999755859375,152.6300048828125,154.6199951171875,154.6199951171875,1314300,SPOT,1.0845945042304603,1.2278489981818137,0.8698745585786727,1.0170681966545738,0.0675263075758865,0.14018807368565,-0.13077729966888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,156.60000610351562,156.92999267578125,153.7100067138672,156.3800048828125,156.3800048828125,1085500,SPOT,1.075840901905836,1.2119196723039032,0.8749839976894225,1.0058059528088674,0.0700349490969685,0.135602201768235,-0.1135068675125318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,156.82000732421875,158.84500122070312,155.14999389648438,157.7100067138672,157.7100067138672,1446800,SPOT,1.0823029305368594,1.189081166672778,0.857967102899731,1.0168871932272077,0.0654157373096517,0.1035304088305559,-0.1161156759163649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,158.89999389648438,161.80999755859375,157.35000610351562,159.24000549316406,159.24000549316406,1952400,SPOT,1.0591559774176829,1.1137904703097072,0.8213387890880689,1.0077177169743037,0.0514382604433794,0.04146510571071,-0.1427772560634733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,159.5399932861328,162.97000122070312,158.10000610351562,162.8300018310547,162.8300018310547,2016900,SPOT,1.0835841089314284,1.078179669498175,0.7883681979588664,1.0112024797155206,0.0723816292159078,0.0152664009690264,-0.1689250658519666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,162.5,165.05999755859375,161.22999572753906,164.9600067138672,164.9600067138672,1694400,SPOT,1.0651066306817272,1.0778370260384529,0.7787948350629125,1.01633028397258,0.0487763467091471,0.020671822113544,-0.1820131969991505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,164.08999633789062,165.63999938964844,159.2050018310547,165.63999938964844,165.63999938964844,2264400,SPOT,1.0712388498867336,1.1017266733011633,0.7579691108088954,1.01575942124869,0.0554794286380435,0.0484380987357067,-0.1884613774030081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,168.75,168.75,164.66299438476562,166.02999877929688,166.02999877929688,2207400,SPOT,1.0867312774941729,1.1002228483526515,0.7569716390363996,1.0174469663824934,0.0692843111116794,0.0439877747201111,-0.1781955791811255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,165.5,172.92999267578125,165.0399932861328,171.47999572753906,171.47999572753906,3528900,SPOT,1.063389378626109,1.071786784845463,0.7025309320167896,1.0052080736804023,0.0581813049457067,0.0202553954970565,-0.2050268250894172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,171.5,172.75,169.22000122070312,172.3699951171875,172.3699951171875,2347400,SPOT,1.092707614080188,1.072634475994207,0.6991356126354853,1.0105777092882633,0.0821299047919246,0.0190057276501134,-0.2070893023899463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,173.0,175.92999267578125,169.88999938964844,170.22999572753906,170.22999572753906,2231500,SPOT,1.0997474676173136,1.0610938695664371,0.6971156737786807,1.0061680526397327,0.0935794149775808,0.0103075272299626,-0.1914284878108508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,172.1699981689453,172.74899291992188,170.0,170.82000732421875,170.82000732421875,1230700,SPOT,1.0784451078441355,1.0250556058762683,0.6704718058108811,1.0074181839888556,0.0710269238552798,-0.0221600471383931,-0.2072907611393529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,169.5,180.02000427246094,169.49000549316406,178.10000610351562,178.10000610351562,4311600,SPOT,1.0502526481837415,0.985513746532074,0.5998876624169955,1.0075359550207903,0.0427166931629512,-0.0621634849686685,-0.2555714486913988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,175.80999755859375,176.9250030517578,172.0,175.02000427246094,175.02000427246094,1983200,SPOT,1.0635926714222732,0.9778310776591438,0.615643911379759,1.0096019294644618,0.0539907419578113,-0.0652354603409061,-0.2167680099319785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,173.4600067138672,175.9499969482422,171.2689971923828,174.35000610351562,174.35000610351562,937600,SPOT,1.044966997782815,0.990192104077978,0.6540865897522203,1.0102476448598272,0.0347193529229878,-0.0594919944587502,-0.2176873264175388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,171.52999877929688,173.25,167.05999755859375,169.88999938964844,169.88999938964844,1627700,SPOT,1.0759314494250942,1.0301960380319188,0.6699629177923193,1.010631938115176,0.0652995113099181,-0.0232413581745978,-0.2119976534468397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,172.8800048828125,176.77000427246094,170.5,176.39999389648438,176.39999389648438,2365100,SPOT,1.0660431380859907,1.0032313341493269,0.6358277071592614,1.0076096239040084,0.0584335141819822,-0.040401695215068,-0.2430298661424442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,179.0,182.17999267578125,177.19500732421875,179.52999877929688,179.52999877929688,3782000,SPOT,1.0461204190697722,1.0021166650999629,0.632206320791713,1.008634820248486,0.0374855988212861,-0.0490649436770576,-0.2606738589294842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,181.8000030517578,182.4499969482422,177.40199279785156,180.94000244140625,180.94000244140625,1472000,SPOT,1.0389632085588196,1.0061346335546282,0.6286061475024126,1.0148038426897,0.0241593658691197,-0.0373665836356504,-0.2609446425311341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,180.0,180.0,166.0,170.3699951171875,170.3699951171875,2878800,SPOT,1.1520807912466478,1.0824089273188306,0.6399013897258021,1.0325715690378434,0.1195092222088043,0.0244907332696773,-0.244070719457044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,174.3699951171875,177.0,172.5399932861328,175.97999572753906,175.97999572753906,1658900,SPOT,1.058472603675098,1.027559985346429,0.6734288272157566,1.0198612964637193,0.0386113072113787,-0.0296503114079496,-0.2384101545590979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,177.82000732421875,181.72000122070312,171.5800018310547,172.14999389648438,172.14999389648438,1779500,SPOT,1.0269532358649895,1.0479233243828103,0.6933488518281563,1.0240098685139658,0.0029433673510237,-0.0185077347459625,-0.2428445069179046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,170.47999572753906,170.94000244140625,165.7100067138672,167.6999969482422,167.6999969482422,1645700,SPOT,1.0902206628392612,1.0666667151939235,0.7005367053953605,1.0280310192931803,0.0621896435460807,0.0110258328242998,-0.242526119651495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,170.75,171.94000244140625,167.83999633789062,168.24000549316406,168.24000549316406,862300,SPOT,1.0706133454358815,1.0517712266446164,0.7292558157125796,1.0229810328203164,0.0476323126155651,-0.0039825550381398,-0.2189225211521529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,165.8000030517578,170.7899932861328,162.02999877929688,170.69000244140625,170.69000244140625,1171200,SPOT,1.052844361962894,0.9876384054123154,0.7260530700836914,1.028037383723741,0.0248069782391526,-0.0549988646409601,-0.2262619333855283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,171.07000732421875,171.22999572753906,168.24000549316406,168.66000366210938,168.66000366210938,508400,SPOT,1.0405549400532077,0.9746235106939084,0.7145736631460897,1.0316057780571557,0.008949161996052,-0.0609315460162015,-0.2395091278568257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,169.7100067138672,176.44000244140625,169.60000610351562,176.44000244140625,176.44000244140625,1299600,SPOT,1.0198934167890956,0.9264905858011973,0.7181477971615401,1.0278585751886449,-0.007965158399549,-0.0981359840959,-0.2219323325666643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,174.52000427246094,177.2949981689453,174.02999877929688,175.6999969482422,175.6999969482422,1092900,SPOT,1.021741647072106,0.9193511757822084,0.7470119651661901,1.022944787767895,-0.001203140695789,-0.0908063476324507,-0.1933047736995224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,178.35000610351562,178.7100067138672,172.80999755859375,177.44000244140625,177.44000244140625,1388800,SPOT,1.0071009608290105,0.8424255729871281,0.7565937677685259,1.0132572440264689,-0.0061562831974584,-0.1298423727171104,-0.1806264555039913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,177.08999633789062,181.5,176.00999450683594,180.42999267578125,180.42999267578125,1541700,SPOT,1.0385191624960042,0.8439284512197391,0.7385135809401708,1.014019569285541,0.0244995932104632,-0.1087411596661138,-0.2071488806357277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,179.3000030517578,183.2400054931641,178.5,182.3500061035156,182.3500061035156,1998600,SPOT,1.0367973196078153,0.8691527293023132,0.7329860114522502,1.0161209399346474,0.0206763796731679,-0.0996605403022873,-0.2324174720540587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,183.6499938964844,189.97000122070312,183.2400054931641,188.3500061035156,188.3500061035156,3505600,SPOT,1.016989630180758,0.8455003707962586,0.7103796056062904,1.0037965838177765,0.0131930463629816,-0.1172575017795255,-0.2352837077587909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,188.6000061035156,188.8600006103516,183.9499969482422,187.2100067138672,187.2100067138672,1313200,SPOT,1.034933994186158,0.8800277447337781,0.6993215825746119,1.0115806406556596,0.0233533535304983,-0.1046111318318991,-0.2457280762796898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,186.77999877929688,187.6199951171875,184.02999877929688,184.22000122070312,184.22000122070312,1141600,SPOT,1.0331668687974414,0.8646183786985915,0.7203343614641612,1.0069134712233376,0.0262533975741037,-0.1208903981633918,-0.2333257483098021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,180.72000122070312,187.47999572753903,178.61000061035156,187.0500030517578,187.0500030517578,1813300,SPOT,1.0283881180003214,0.8152365838292406,0.7199679014796987,1.0107632127673372,0.0176249052329842,-0.1513866845069011,-0.2400652420214558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,187.8000030517578,188.3890075683593,184.9499969482422,186.1499938964844,186.1499938964844,920500,SPOT,1.0119258731855647,0.8000537070046818,0.7158205982757034,1.0123701639629037,-0.0004442907773389,-0.1574885396649087,-0.2381936858702447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,185.17999267578125,186.8099975585937,182.0500030517578,182.19000244140625,182.19000244140625,877300,SPOT,1.0231076974513578,0.8153026581900643,0.7270432237711143,1.0156203938264288,0.0074873036249289,-0.1370625150333168,-0.2260890462711923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,183.8300018310547,185.6499938964844,182.2700042724609,182.7899932861328,182.7899932861328,843700,SPOT,1.0415231242160974,0.838393816012171,0.7465944867511316,1.0254269547025363,0.0160961695135608,-0.1110759764615823,-0.2206890460039035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,184.97000122070312,190.0,183.5,188.0500030517578,188.0500030517578,1753900,SPOT,1.01584682626524,0.778090959583481,0.7202871297532588,1.0245017604647777,-0.0086549341995374,-0.142511724842601,-0.2551256243331873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,188.009994506836,190.8000030517578,186.07000732421875,187.8099975585937,187.8099975585937,2174000,SPOT,1.0116607340923,0.7969756382595313,0.7305788216682121,1.028705132789729,-0.0170443986974289,-0.1432709852906742,-0.2547793616656617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,185.5500030517578,188.08999633789065,184.5,187.9900054931641,187.9900054931641,2024700,SPOT,1.023352302044632,0.7779137253043051,0.7372732701396487,1.0275315155090796,-0.0041792134644476,-0.1414334530909795,-0.2479836046496724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,191.8600006103516,198.9900054931641,187.0500030517578,196.27999877929688,196.27999877929688,5029000,SPOT,0.9918993460985372,0.7087324305864248,0.7102098775394324,1.0295081833374728,-0.0376088372389356,-0.2041710979158439,-0.2757436446610857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
