,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,177000000.0,-1049000000.0,201000000.0,2631000000.0
Total Cashflows From Investing Activities,-202000000.0,-2313000000.0,-2462000000.0,14325000000.0
Net Borrowings,4415000000.0,-160000000.0,6669000000.0,-2412000000.0
Total Cash From Financing Activities,3238000000.0,-11550000000.0,-1918000000.0,-6554000000.0
Change To Operating Activities,113000000.0,-1091000000.0,-2452000000.0,1514000000.0
Issuance Of Stock,57000000.0,85000000.0,197000000.0,519000000.0
Net Income,-2951000000.0,498000000.0,3845000000.0,1159000000.0
Change In Cash,7198000000.0,-12445000000.0,7000000.0,7391000000.0
Repurchase Of Stock,-247000000.0,-2413000000.0,-4549000000.0,-1099000000.0
Effect Of Exchange Rate,67000000.0,9000000.0,-344000000.0,297000000.0
Total Cash From Operating Activities,4095000000.0,1409000000.0,4731000000.0,-765000000.0
Depreciation,3094000000.0,2066000000.0,2170000000.0,1060000000.0
Other Cashflows From Investing Activities,29000000.0,20000000.0,714000000.0,9412000000.0
Dividends Paid,-882000000.0,-1611000000.0,-3491000000.0,-3394000000.0
Change To Inventory,570000000.0,387000000.0,-1496000000.0,-1818000000.0
Change To Account Receivables,308000000.0,-2227000000.0,-1611000000.0,-9782000000.0
Other Cashflows From Financing Activities,-105000000.0,-7451000000.0,-744000000.0,-168000000.0
Change To Netincome,2784000000.0,2825000000.0,4074000000.0,4471000000.0
Capital Expenditures,-1264000000.0,-2677000000.0,-3997000000.0,-3878000000.0
Investments,,45000000.0,615000000.0,1827000000.0
