Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Other Current Liab,Long Term Investments,Deferred Long Term Asset Charges,Net Income,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2017-10-13,44.77999877929688,45.83000183105469,44.0,45.22999954223633,42.33334732055664,625100,EHC,1.0751715284066143,1.1650635782166918,1.2808914457965188,1.0098252549340063,0.0653462734726078,0.0568140798294167,0.2040008419529018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,45.20000076293945,45.63999938964844,44.400001525878906,45.119998931884766,42.23039627075195,694100,EHC,1.0647163686735266,1.1794871841195185,1.286027526445414,1.0047827275420922,0.0599336411314344,0.0644254189778108,0.2004335290852075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,45.25,45.540000915527344,44.88999938964844,45.34000015258789,42.436309814453125,625700,EHC,1.0657256501550103,1.176202381354756,1.3701830314989794,1.016827126331923,0.0488985238230872,0.0552066111854396,0.2832447451841791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,45.38999938964844,46.2599983215332,45.22999954223633,46.0,43.05404281616211,637900,EHC,1.0408695133656478,1.1553935153046258,1.3347231822060597,1.016900814218988,0.0239686991466598,0.0388097912073193,0.2587278377814044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,45.93999862670898,46.459999084472656,45.77999877929688,46.400001525878906,43.42842864990234,610700,EHC,1.0260774691769567,1.1631951050647629,1.3399691967202432,1.0195478153138224,0.0065296538631343,0.0466442027255613,0.262135655402419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,46.650001525878906,46.93999862670898,46.5099983215332,46.58000183105469,43.59689331054688,692400,EHC,1.0403607105782442,1.1651736370935393,1.3514790530196703,1.0187296628598663,0.0216310477183778,0.0482481113159947,0.2860050437952062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,46.61000061035156,46.77000045776367,45.7599983215332,45.81999969482422,42.88557052612305,601300,EHC,1.0781318950614185,1.1790159306078574,1.3838095674376756,1.0231439317955078,0.0549879632659107,0.0647777776431752,0.315352415572087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,45.90999984741211,46.36000061035156,45.63999938964844,46.18000030517578,43.22250747680664,659100,EHC,1.0645303071235648,1.160031034760008,1.374552149896726,1.023176662025299,0.0413536450982654,0.0592381509136135,0.2951713295988727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,45.88999938964844,45.88999938964844,44.869998931884766,45.220001220703125,42.323997497558594,942000,EHC,1.0654576095752115,1.1762117324750956,1.409760736880871,1.028738706809164,0.0367189027660475,0.0679979109205299,0.3159394745955663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,45.13999938964844,45.290000915527344,44.0,44.27999877929688,41.444183349609375,1426200,EHC,1.0939479640924477,1.2023164951330705,1.444019813805601,1.0357335667629224,0.0582143973295252,0.0979479644456291,0.3529977794847398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,45.150001525878906,46.59000015258789,44.20000076293945,46.02999877929688,43.082122802734375,1843200,EHC,1.0712577432413766,1.1295299511586971,1.393067209032985,1.0327543330408862,0.0385034102004904,0.0511109975626564,0.2969384102979153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,45.959999084472656,46.43999862670898,45.4900016784668,45.86000061035156,42.92301177978516,1405600,EHC,1.0891843323992778,1.103034568934795,1.4017532867461011,1.0448229351223306,0.0443613972769472,0.0569236353623161,0.2913637943512341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,45.84000015258789,46.68000030517578,45.84000015258789,46.13999938964844,43.18507766723633,1302900,EHC,1.0658863327376404,1.1303223146182806,1.381869545449848,1.0378093145840102,0.0280770181536302,0.0766659462037893,0.2742895943214245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,46.43999862670898,46.45000076293945,45.060001373291016,45.34000015258789,42.436309814453125,714900,EHC,1.094839067622737,1.1671137310120503,1.3971233926358797,1.0388512590749122,0.0559878085478249,0.1125297126602005,0.2876807863768111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,48.630001068115234,49.9900016784668,48.209999084472656,48.34000015258789,45.244178771972656,2019000,EHC,1.009309058900602,1.0701479449837232,1.308120490806029,1.0310647944789963,-0.0217557355783943,0.0521016028637237,0.2036184795204469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,48.34000015258789,48.880001068115234,47.77999877929688,47.93999862670898,44.86980056762695,691700,EHC,1.0237796889039763,1.076561152878562,1.3323010565321605,1.0262436118253355,-0.0024639229213594,0.0509247473108094,0.2244907378427942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,47.68999862670898,48.7400016784668,47.68999862670898,48.52999877929688,45.42201614379883,635200,EHC,1.0171027240953283,1.0742422027042835,1.3131916403889474,1.0311845275729687,-0.0140818034776404,0.038131273501839,0.2074633560528407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,48.5,49.16999816894531,48.5,48.959999084472656,45.8244743347168,826800,EHC,1.0051062171246534,1.0520800182408303,1.296916049308514,1.0414917955670933,-0.0363855784424398,0.0061702082131642,0.1850896902134438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,48.720001220703125,49.400001525878906,48.63999938964844,49.36000061035156,46.198856353759766,720100,EHC,0.9892626825103278,1.0590293601066754,1.2923372312192314,1.0390384642435906,-0.0497757817332628,-0.0019754029910632,0.1776839258178797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,48.93999862670898,49.72999954223633,48.93999862670898,49.22999954223633,46.07718276977539,714400,EHC,1.0028438949148917,1.0785669538102818,1.3080531543671725,1.0401272810196784,-0.0372833861047867,0.0029921010761895,0.195374161540849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,49.20000076293945,49.380001068115234,48.45000076293945,48.5,45.3939323425293,820000,EHC,1.0261856827712386,1.0796731224621834,1.3267008113701912,1.0393664161720684,-0.0131807334008298,0.0037798738217655,0.2133628510152632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,48.5099983215332,48.810001373291016,48.31999969482422,48.70000076293945,45.58113098144531,552600,EHC,1.0143737205849614,1.0740006126127937,1.3222884770211618,1.0305050740272153,-0.0161313534422538,0.0073333978464729,0.210655916190555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,48.630001068115234,48.81999969482422,48.16999816894531,48.630001068115234,45.51560974121094,615900,EHC,1.03022827365617,1.0908408765799582,1.314020347908469,1.043144349882203,-0.0129160762260329,0.0259000941371359,0.2003681270702182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,48.34999847412109,48.41999816894531,47.68000030517578,48.040000915527344,44.96339416503906,1465500,EHC,1.028101574597663,1.1096776722329669,1.3459185650762322,1.0570826794517585,-0.0289811048540955,0.0417279539593697,0.2352904656455843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,48.04999923706055,48.66999816894531,47.7400016784668,48.31999969482422,45.2254638671875,2068600,EHC,1.0269038623487463,1.1028314589985613,1.3675766626089445,1.0412088647392546,-0.0143050023905082,0.0323522466609431,0.2553619518457963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,48.06999969482422,48.56999969482422,47.68000030517578,47.880001068115234,44.81364059448242,654800,EHC,1.0192146890601823,1.125560847309844,1.3651746007938454,1.0392013474275237,-0.0199866583673413,0.0502397996308785,0.2652352288761697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,48.0099983215332,48.0099983215332,47.41999816894531,47.61000061035156,44.56093215942383,684900,EHC,1.03423644858429,1.153476716494394,1.3769455854577468,1.0381241126825425,-0.0038876640982523,0.0957671558655353,0.269777633668615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,47.66999816894531,48.459999084472656,47.31999969482422,48.459999084472656,45.35649490356445,717400,EHC,1.017746609673915,1.1046229612900258,1.3694583476626825,1.03199537924298,-0.0142487695690651,0.062021421486579,0.2638888824432779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,48.869998931884766,50.060001373291016,48.70000076293945,49.400001525878906,46.23630142211914,702500,EHC,1.0032388743465757,1.09438674042448,1.3599524906792742,1.0328322263084138,-0.0295933519618381,0.0598830941061003,0.2503284519832638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,49.470001220703125,49.470001220703125,48.7599983215332,49.15999984741211,46.01166915893555,196500,EHC,1.007322941582862,1.1261036291535766,1.3663863492350117,1.032019884081241,-0.0246969424983787,0.0833926071588679,0.2493612777457754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,49.22999954223633,49.5,48.13999938964844,48.18000030517578,45.094425201416016,698500,EHC,1.0286427820177473,1.162985790060986,1.3765789913793256,1.0369551897736955,-0.0083124077559484,0.1059545532706176,0.259511495893526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,48.25,48.540000915527344,47.560001373291016,48.43999862670898,45.3377799987793,1072700,EHC,1.0251963247538267,1.1828868373626749,1.3819029607589448,1.020376345675996,0.0048199790778307,0.1294736576092905,0.2705037107278101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,48.34999847412109,49.52000045776367,48.220001220703125,49.310001373291016,46.15205764770508,758700,EHC,1.047262198531469,1.1862720828268996,1.370214287160748,1.026253639124301,0.021008559407168,0.1322187281716897,0.2579300237185307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,49.66999816894531,50.150001525878906,49.08000183105469,49.95000076293945,46.75107192993164,1185700,EHC,1.0235816322009532,1.1503474395563855,1.34659479370631,1.0246409570196735,-0.0010593248187202,0.1009222570825372,0.2357930917723749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,49.90999984741211,50.119998931884766,47.709999084472656,49.18000030517578,46.0303840637207,740000,EHC,1.0718974517156423,1.1928818492119024,1.3695258038539309,1.029880242563007,0.0420172091526354,0.1246415735205608,0.2603618731855401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,49.720001220703125,50.40999984741211,49.43000030517578,49.63999938964844,46.46092987060547,1204500,EHC,1.0623692983281516,1.1858772158423525,1.371883090982568,1.036157586789428,0.0262117115387237,0.1152659178887938,0.2544723685274581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,49.52999877929688,49.7599983215332,48.790000915527344,48.790000915527344,45.66535949707031,714700,EHC,1.031231820498041,1.1970612902956337,1.4013704065692638,1.0465343935592823,-0.0153025730612412,0.1256516352704273,0.2763451975144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,48.970001220703125,49.34999847412109,48.83000183105469,49.08000183105469,45.936790466308594,567100,EHC,1.0251384855108605,1.189988103358447,1.3926784417342757,1.048372731047773,-0.0232342455369125,0.1208487587721236,0.2646960866532297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,49.119998931884766,49.970001220703125,48.790000915527344,49.36000061035156,46.198856353759766,550200,EHC,1.01138211637212,1.1818124768955325,1.388050767776372,1.0387885930282448,-0.0274064766561248,0.1247936639867584,0.2734397649933653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,49.52000045776367,49.720001220703125,49.09000015258789,49.209999084472656,46.05846405029297,586700,EHC,1.0316213004029335,1.1770409021074295,1.4203857064175354,1.0447156071702373,-0.0130943067673037,0.1200588648161449,0.3065598387132664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,49.36000061035156,49.54999923706055,48.75,48.83000183105469,45.70280456542969,777300,EHC,1.059203389847485,1.1833190937837104,1.428751670601323,1.0484619827112251,0.0107414071362599,0.1386955739490594,0.3243004791604038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,49.02999877929688,49.880001068115234,48.540000915527344,49.369998931884766,46.20822143554688,554900,EHC,1.0445642475552304,1.1665082445542088,1.3683440423048954,1.0415757419863072,0.0029885055689231,0.1177210377056157,0.2608475703754604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,49.369998931884766,49.88999938964844,49.04999923706055,49.77000045776367,46.58260345458984,854000,EHC,1.055151723601404,1.165816555909052,1.3557242237754223,1.0495576207370112,0.0055941028643928,0.1169407637536628,0.2652300122373219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,49.65999984741211,50.11000061035156,49.34000015258789,49.400001525878906,46.23630142211914,1180800,EHC,1.0563406717951938,1.1578651134282558,1.3908091278553012,1.0539026313731312,0.0024380404220625,0.1271386206933806,0.290356963543636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,49.5,50.27999877929688,49.29999923706055,50.09999847412109,46.8914680480957,1260600,EHC,1.0518126891781263,1.1260394602579806,1.3516305347478428,1.0520989179928428,-0.0002862288147165,0.1253162626452093,0.2777959731762434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,50.33000183105469,50.36000061035156,49.02000045776367,49.38999938964844,46.22693634033203,709900,EHC,1.0775148674125363,1.1509770414769165,1.3912952130999925,1.049480051520865,0.0280348158916712,0.1350835530699317,0.3199028371865919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,49.380001068115234,50.22999954223633,49.25,49.619998931884766,46.44220352172852,1063800,EHC,1.0747485018947318,1.145642075330125,1.3828046961919314,1.0585213557872055,0.016227146107526,0.1410351070377411,0.3052299827247773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,49.72999954223633,49.900001525878906,48.59999847412109,48.79999923706055,45.67472076416016,648100,EHC,1.0891005143588002,1.175602592222697,1.4139299648202164,1.0561912314345747,0.0329092829242254,0.1734752119792395,0.3334739088897502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,48.86000061035156,49.52000045776367,48.650001525878906,49.2400016784668,46.08654022216797,444100,EHC,1.0961060514132988,1.1720678469470611,1.413641401470536,1.054691754118366,0.0414142972949327,0.1580714585386595,0.3352509597936282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,49.25,49.56999969482422,49.0,49.31999969482422,46.16141891479492,236000,EHC,1.1004417095235337,1.1396692438495888,1.4107321754121729,1.0628648969920689,0.037576812531465,0.1485313436443135,0.3225893610532484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,49.36000061035156,49.869998931884766,49.27000045776367,49.560001373291016,46.38605499267578,205900,EHC,1.0900424890948277,1.171425397041043,1.4178025244769128,1.054562443450246,0.0354800456445816,0.1700140330493511,0.3208462868539077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,49.66999816894531,49.86000061035156,49.310001373291016,49.52000045776367,46.348609924316406,291600,EHC,1.0817897269220356,1.1960188510132914,1.4179244296918274,1.0427572783556516,0.0390324485663839,0.1840711286041219,0.3136435566001518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,49.619998931884766,49.70000076293945,49.20000076293945,49.560001373291016,46.38605499267578,320200,EHC,1.073210093631274,1.201775255665665,1.4155534791369548,1.039387058829826,0.0338230348014481,0.186031289707633,0.3136400805588999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,49.310001373291016,50.060001373291016,49.209999084472656,49.40999984741211,46.480125427246094,406000,EHC,1.0720501463910748,1.1704776057028583,1.400854988876839,1.0452598484191695,0.0267902979719052,0.1704328670622057,0.2990739955720694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,51.380001068115234,51.40999984741211,49.2400016784668,51.380001068115234,48.33330535888672,334400,EHC,1.0068119220039706,1.1271631911071305,1.3626440634410304,1.0173995405954512,-0.0105876185914806,0.1336545723784774,0.2620482534847033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,50.91999816894531,50.91999816894531,50.02999877929688,50.869998931884766,47.8535385131836,714700,EHC,0.9893848452367798,1.1289866218853524,1.3733326382089768,0.9765980219270426,0.0127868233097372,0.1250378295614969,0.2778841773234626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,52.31999969482422,52.56999969482422,51.380001068115234,52.45000076293945,49.33985137939453,732600,EHC,0.9893231451075316,1.0940194273359831,1.3281187640838443,0.9849127815791188,0.0044103635284127,0.0956624910169909,0.2385239043006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,52.33000183105469,52.58000183105469,51.33000183105469,52.470001220703125,49.358665466308594,583900,EHC,1.003430692666046,1.0957082104304496,1.3331843273531545,0.9789917900086822,0.0244389026573637,0.0960813913487944,0.2432949564647559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,52.13999938964844,52.13999938964844,49.619998931884766,50.060001373291016,47.09157180786133,981600,EHC,1.0281662530368116,1.1406329626312286,1.39635990066403,0.942840182406444,0.0853260706303676,0.1489084781569117,0.3090098950109754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,49.900001525878906,50.34999847412109,49.560001373291016,50.060001373291016,47.09157180786133,887900,EHC,1.02576920612473,1.1480568334468362,1.4146849034810118,0.9530778204901076,0.0726913856346224,0.1468325863994211,0.3253870851301337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,50.060001373291016,50.34000015258789,49.16999816894531,49.66999816894531,46.72469711303711,793900,EHC,1.0442924125444877,1.1791125662616595,1.418080712741106,0.966664672858564,0.0776277396859237,0.1658379882654512,0.3322956732814568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,49.400001525878906,50.84000015258789,49.400001525878906,50.5099983215332,47.514892578125,868200,EHC,1.0146505901213128,1.169247055816176,1.3940981767126877,0.9609362737659176,0.0537143163553951,0.1643732859680253,0.3190165705059666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,50.709999084472656,51.560001373291016,50.40999984741211,51.459999084472656,48.40856552124024,587500,EHC,1.0106877730246968,1.1349748601557994,1.358174596326324,0.9729510699723092,0.0377367030523875,0.1402496361514444,0.2949095646809445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,51.66999816894531,52.02999877929688,51.2400016784668,51.310001373291016,48.2674560546875,1119000,EHC,1.0296239065064603,1.1337905468289635,1.383560799378868,0.9917823196316324,0.0378415868748277,0.1374775397599692,0.3013525092600766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,52.380001068115234,52.66999816894531,51.59999847412109,52.25,49.15171432495117,686200,EHC,0.9971291814783388,1.1114710348846748,1.4551392890257666,0.9854883712686996,0.0116408102096393,0.1235512375244187,0.379310913737384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,52.150001525878906,52.41999816894531,51.65999984741211,51.91999816894531,48.841285705566406,363800,EHC,1.0023110958374502,1.110216933717084,1.4515729744717245,0.981540936006692,0.0207701598307581,0.1304105304629584,0.3860550711429884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,51.84000015258789,52.43999862670898,51.84000015258789,52.43000030517578,49.32104110717773,436300,EHC,1.0066755792985114,1.0994176367242716,1.4122651684576366,0.9694690060853024,0.0372065732132088,0.1277056040481037,0.3664498051089007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,52.369998931884766,53.13999938964844,52.09999847412109,52.95000076293945,49.81021118164063,361800,EHC,1.0016997195776691,1.0903276811824176,1.439900201019372,0.962138874344328,0.0395608452333412,0.1170910812206779,0.3904559804307392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,53.040000915527344,53.459999084472656,52.61000061035156,53.060001373291016,49.91368865966797,242400,EHC,0.9992462116076534,1.1649211506618409,1.4361549714954418,0.9712482450100663,0.0279979665975869,0.1959899658232451,0.3939002663586677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,53.31999969482422,53.52999877929688,52.75,52.880001068115234,49.744361877441406,570000,EHC,1.0139938954858465,1.1552108995991317,1.4808874658689684,0.9795485186833895,0.0344453768024569,0.1922994507880433,0.4273583577573734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,53.04999923706055,53.72999954223633,52.880001068115234,53.70000076293945,50.5157356262207,331000,EHC,1.0175046858963674,1.1519728641272422,1.468411949890945,0.966216685842239,0.0512880000541284,0.1876466131559964,0.41251915792368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,53.68000030517578,54.0,53.06999969482422,54.0,50.797950744628906,361500,EHC,0.9862961985609,1.1598949804518917,1.46025398197618,0.9510576163473856,0.0352385822135142,0.2071141285978692,0.4074128012779181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,53.77000045776367,54.130001068115234,53.47999954223633,53.75,50.56277084350586,275200,EHC,1.000744111893063,1.1736987868554365,1.4807372494356164,0.9505813448789944,0.0501627670140684,0.2154753543829004,0.4165074184218873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
