Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-10-13,85.22000122070312,85.77999877929688,84.80000305175781,85.0199966430664,79.29061126708984,909500,AWK,1.0718549870058818,0.9808696018649102,1.0067306347994125,1.0098252549340063,0.0620297320718752,-0.1273798965223648,-0.0701599690442045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,85.0199966430664,85.36000061035156,84.2699966430664,85.20999908447266,79.46781921386719,1123400,AWK,1.0589719322358302,0.978092946567043,1.017997301460848,1.0047827275420922,0.054189204693738,-0.1369688185746645,-0.0675966958993583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,85.12000274658203,86.12999725341797,85.02999877929688,86.02999877929688,80.23255920410156,1110700,AWK,1.047359978973477,0.9832503854513808,1.0187421514263366,1.016827126331923,0.030532852641554,-0.1377453847179355,-0.0681961348884636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,85.88999938964844,86.26000213623047,85.5,86.22000122070312,80.4097671508789,772500,AWK,1.0372451401489011,0.9758400541810978,1.0141546030449922,1.016900814218988,0.0203443259299132,-0.1407436699162086,-0.0618407413796631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,86.5,87.25,86.41000366210938,87.23999786376953,81.36102294921875,740100,AWK,1.0177478715607204,0.973412794566319,1.002875990514764,1.0195478153138224,-0.0017999437531019,-0.1431381077728825,-0.0749575508030602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,87.31999969482422,87.87000274658203,87.12999725341797,87.76000213623047,81.84598541259766,1099900,AWK,1.0140069876936535,0.9723383829010404,0.9923306142397306,1.0187296628598663,-0.0047226751662128,-0.1445871428765042,-0.0731433949847335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,87.75,87.86000061035156,87.37999725341797,87.7300033569336,81.8180160522461,785900,AWK,1.015269696125093,0.9589292329922712,0.981848463794139,1.0231439317955078,-0.0078742356704146,-0.1553089199724109,-0.0866086880714495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,87.72000122070312,87.95999908447266,86.19000244140625,86.81999969482422,80.96932983398438,1268500,AWK,1.0268370908671518,0.9616904548954603,0.9971417565862846,1.023176662025299,0.0036604288418524,-0.1391024289509341,-0.0822390637115686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,86.83999633789062,87.01000213623047,85.81999969482422,86.93000030517578,81.07191467285156,931500,AWK,1.0308537586796782,0.9611670448807096,0.985191776823036,1.028738706809164,0.0021150518705141,-0.147046776673856,-0.1086294854622684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,87.25,88.16000366210938,87.19999694824219,87.48999786376953,81.59418487548828,779100,AWK,1.0285040842143216,0.9397429365332196,0.9582228153294062,1.0357335667629224,-0.0072294825486007,-0.1646255941542217,-0.1327992189914549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,87.20999908447266,88.19999694824219,87.18000030517578,87.66999816894531,81.76204681396484,965500,AWK,1.0353305093958365,0.9307087106450064,0.9587900769965424,1.0327543330408862,0.0025761763549503,-0.1477102429510343,-0.1373387217385272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,87.68000030517578,87.93000030517578,87.52999877929688,87.76000213623047,81.84598541259766,855300,AWK,1.0481199308296445,0.9022806996120424,0.9689726155154912,1.0448229351223306,0.0032969957073138,-0.1438302339604363,-0.1414168768793757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,87.54000091552734,87.98999786376953,87.43000030517578,87.76000213623047,81.84598541259766,641300,AWK,1.0442279564235335,0.908667706278978,0.9659642401081237,1.0378093145840102,0.0064186418395233,-0.1449886621355133,-0.1416157110202998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,88.0,88.05000305175781,87.04000091552734,87.20999908447266,81.33304595947266,831700,AWK,1.0519652717488932,0.9028177423447432,0.962624589781797,1.0388512590749122,0.013114012673981,-0.1517662760071065,-0.1468180164772715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,87.98999786376953,90.22000122070312,87.73999786376953,89.44999694824219,83.42208099365234,1430300,AWK,1.0182098550624965,0.8587574749876512,0.925009092946882,1.0310647944789963,-0.0128549394164998,-0.1592888671323482,-0.1794929183387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,88.5999984741211,89.16999816894531,88.02999877929688,88.76000213623047,82.77859497070312,951800,AWK,1.029294220179326,0.8868245179980453,0.921216362536401,1.0262436118253355,0.0030506083539902,-0.1388118875697072,-0.1865939561529651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,88.70999908447266,89.20999908447266,88.36000061035156,88.61000061035156,82.63871002197266,733700,AWK,1.032623741174105,0.8880975432947663,0.9207130677855144,1.0311845275729687,0.0014392136011363,-0.1480133859076781,-0.1850152165505922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,88.86000061035156,90.12999725341795,88.23999786376953,90.0,83.93502807617188,725200,AWK,1.0215869026241071,0.8839198940656628,0.9077343955369124,1.0414917955670933,-0.0199048929429861,-0.1619899159620031,-0.2040919635581577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,89.8499984741211,90.48999786376952,89.41999816894531,90.23999786376952,84.1588363647461,843600,AWK,1.0269972432810586,0.8766447823185611,0.9062206080446804,1.0390384642435906,-0.012041220962532,-0.1843599807791774,-0.2084326973566712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,89.73999786376953,90.4000015258789,88.70999908447266,89.30999755859375,83.67633819580078,965000,AWK,1.0001119658996365,0.8972334484448548,0.9112197946228104,1.0401272810196784,-0.0400153151200419,-0.1783414042892375,-0.201459198203513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,89.05000305175781,89.33999633789062,88.36000061035156,88.73999786376953,83.1423110961914,693400,AWK,1.0134098894355827,0.9119458003204184,0.9219705497406822,1.0393664161720684,-0.0259565267364856,-0.1639474483199994,-0.1913674106142459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,88.66000366210938,89.77999877929688,88.5999984741211,89.5199966430664,83.87310028076172,682400,AWK,1.009271641250694,0.8967007977048078,0.9264711647836454,1.0305050740272153,-0.0212334327765213,-0.1699664170615129,-0.1851613960469613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,89.36000061035156,90.76000213623048,89.27999877929688,90.70999908447266,84.988037109375,690100,AWK,1.0012127058610616,0.8738546218016667,0.924791858774931,1.043144349882203,-0.0419316440211414,-0.1910861606411555,-0.1888603620633199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,90.81999969482422,91.38999938964844,89.77999877929688,89.81999969482422,84.15419006347656,1085900,AWK,1.0074589370439024,0.8812821060033229,0.9444212456317884,1.0570826794517585,-0.049623742407856,-0.1866676122702741,-0.1662068537988594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,89.91999816894531,89.98999786376953,89.30000305175781,89.69000244140625,84.0323715209961,754400,AWK,0.9923069946127264,0.9037439631838308,0.9490586366385272,1.0412088647392546,-0.0489018701265281,-0.1667352491537873,-0.1631560741246209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,89.48999786376953,89.73999786376953,88.68000030517578,89.0199966430664,83.4046401977539,2047600,AWK,1.003594671905348,0.9124655267058318,0.9440517496640372,1.0392013474275237,-0.0356066755221757,-0.1628555209731336,-0.1558876222536386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,89.06999969482422,89.27999877929688,88.18000030517578,88.37999725341797,82.80500793457031,1081700,AWK,1.0149354793116785,0.9095182734139604,0.9393365297457448,1.0381241126825425,-0.0231886333708639,-0.1481912872148982,-0.1678314220433869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,88.5,89.05999755859375,88.33000183105469,88.58000183105469,82.99240112304688,730200,AWK,1.0217883283477265,0.9006553606460023,0.9316237941235412,1.03199537924298,-0.0102070508952536,-0.1419461791574444,-0.1739456710958633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,88.5,88.94999694824219,88.11000061035156,88.66000366210938,83.06735229492188,646600,AWK,1.0198510186259782,0.8974615083078278,0.9174441420877892,1.0328322263084138,-0.0129812076824356,-0.1370421380105518,-0.1921798966082211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,88.80000305175781,89.26000213623047,88.58000183105469,88.73999786376953,83.1423110961914,198400,AWK,1.0236644136077673,0.8935937349307818,0.902378306327,1.032019884081241,-0.0083554704734734,-0.1491172870639269,-0.2146467651622362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,88.62999725341797,89.44999694824219,88.62999725341797,89.19999694824219,83.57328796386719,695700,AWK,1.0271299797939004,0.9037496218317166,0.8982915831288288,1.0369551897736955,-0.0098252099797953,-0.1532816149586516,-0.2187759123569707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,89.61000061035156,89.69999694824219,89.02999877929688,89.56999969482422,83.91995239257812,788300,AWK,1.0214355924911878,0.8944041923146716,0.8946934767185148,1.020376345675996,0.0010592468151917,-0.1590089874387127,-0.2167057733126198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,89.44000244140625,90.66999816894533,89.02999877929688,90.3499984741211,84.65074157714844,688900,AWK,0.9859435608203876,0.8921348255871698,0.8765653190320767,1.026253639124301,-0.0403100783039133,-0.1619185290680399,-0.2357189444101405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,90.45999908447266,91.77999877929688,90.33999633789062,91.55999755859376,85.78440856933594,899900,AWK,0.9660334185526168,0.8871525748906033,0.8774561465764562,1.0246409570196735,-0.0586075384670566,-0.162272607583245,-0.2333455553574789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,91.70999908447266,91.97000122070312,90.52999877929688,91.22000122070312,85.46586608886719,701500,AWK,0.96042521001712,0.8966305850056712,0.8746319243875881,1.029880242563007,-0.0694550325458869,-0.1716096906856704,-0.2345320062808026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,91.38999938964844,91.6999969482422,90.81999969482422,91.31999969482422,85.55953979492188,1026600,AWK,0.9499563955821324,0.9048958220012376,0.8830830017673611,1.036157586789428,-0.0862011912072955,-0.165715475952321,-0.2343277206877488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,91.5,91.72000122070312,90.44000244140624,90.66000366210938,84.9411849975586,621800,AWK,0.9651442850713048,0.8954050110967788,0.9036716600150664,1.0465343935592823,-0.0813901084879775,-0.1760046439284275,-0.2213535490397974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,90.95999908447266,91.1999969482422,90.33000183105467,90.94000244140624,85.20352935791016,536100,AWK,0.9534857232809658,0.8976226913866718,0.9108929899066038,1.048372731047773,-0.0948870077668072,-0.1715166531996514,-0.2170893651744421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,90.69000244140624,91.0999984741211,90.3000030517578,91.08000183105467,85.3346939086914,515800,AWK,0.940931010303184,0.8992230569024252,0.9189261607677932,1.0387885930282448,-0.0978575827250607,-0.1577957560063488,-0.1956848420152135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,91.0500030517578,91.5500030517578,90.69000244140624,91.5199966430664,85.7469253540039,610300,AWK,0.9259179247018046,0.9024793173711484,0.9185950448886964,1.0447156071702373,-0.1187976824684327,-0.1545027199201362,-0.1952308228155725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,91.5500030517578,92.37000274658205,90.47000122070312,92.25,86.43089294433594,1291800,AWK,0.8762058564685881,0.8883628881413264,0.9024502434972508,1.0484619827112251,-0.1722561262426371,-0.1562606316933246,-0.2020009479436684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,91.98999786376952,91.98999786376952,89.30000305175781,89.31999969482422,83.68570709228516,1270700,AWK,0.9205108318982852,0.9163789504700264,0.9440496649923196,1.0415757419863072,-0.121064910088022,-0.1324082563785666,-0.1634468069371153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,89.41000366210938,90.63999938964844,89.30000305175781,89.93000030517578,84.25724029541016,989000,AWK,0.9174914533223044,0.9037913247882402,0.9587774640260815,1.0495576207370112,-0.1320661674147067,-0.145084467367149,-0.1317167475120189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,89.9000015258789,90.88999938964844,88.8499984741211,90.3499984741211,84.65074157714844,1465800,AWK,0.9121195182627088,0.8918012621873215,0.95420871208837,1.0539026313731312,-0.1417831131104224,-0.1389252305475536,-0.1462434522232951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,91.04000091552734,91.77999877929688,90.73999786376952,90.81999969482422,85.09110260009766,1782900,AWK,0.9140056707302148,0.8770024659597935,0.9542790091437678,1.0520989179928428,-0.138093247262628,-0.1237207316529778,-0.1195555524278315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,90.7699966430664,91.41999816894533,90.06999969482422,90.48999786376952,84.78189086914062,785600,AWK,0.916786741311521,0.887311100656448,0.955190050296368,1.049480051520865,-0.132693310209344,-0.1285823877505367,-0.1162023256170324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,90.77999877929688,90.77999877929688,89.0,89.0,83.38591003417969,560800,AWK,0.9460674438984632,0.9114280742185548,0.9697046303244834,1.0585213557872055,-0.1124539118887425,-0.0931788940738291,-0.1078700831426706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,89.12000274658203,89.8499984741211,88.98999786376953,89.33999633789062,83.70445251464844,695700,AWK,0.9374300789969476,0.9135857067205284,0.9765366214244242,1.0561912314345747,-0.118761152437627,-0.0885416735229289,-0.1039194345060419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,89.20999908447266,90.08999633789062,88.81999969482422,89.69999694824219,84.04174041748047,1094100,AWK,0.9423634056643178,0.9204540430641532,0.979040751507033,1.054691754118366,-0.1123283484540482,-0.0935423453442483,-0.0993496901698749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,89.86000061035156,90.86000061035156,89.63999938964844,90.51000213623048,84.80066680908203,640200,AWK,0.9384595203973588,0.9018870277291224,0.9779846015197672,1.0628648969920689,-0.1244053765947098,-0.0892508724761528,-0.1101582128391572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,90.58000183105467,91.72000122070312,90.36000061035156,90.41999816894533,84.71632385253906,795700,AWK,0.9261224261158518,0.9023400526912164,0.9891312433480808,1.054562443450246,-0.1284400173343942,-0.0990713113004755,-0.1078249942749243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,90.56999969482422,91.81999969482422,90.25,90.83999633789062,85.10982513427734,907600,AWK,0.9149053181318836,0.8986109561055675,0.9489502725781822,1.0427572783556516,-0.127851960223768,-0.113336766303602,-0.1553306005134933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,91.33999633789062,91.69000244140624,90.48999786376952,91.62000274658205,85.84062957763672,855300,AWK,0.9077712154761096,0.900945428276174,0.95146304388034,1.039387058829826,-0.1316158433537163,-0.1147985376818578,-0.1504503546977149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,91.81999969482422,92.2699966430664,91.33999633789062,91.48999786376952,85.71882629394531,802400,AWK,0.8945241344764172,0.9001377617656007,0.9638632144400108,1.0452598484191695,-0.1507357139427523,-0.0999069768750519,-0.1379177788647587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,91.0,91.4800033569336,88.58999633789062,89.08000183105469,83.46085357666016,1139600,AWK,0.9117645687630772,0.9269731075277476,0.990053367736255,1.0173995405954512,-0.105634971832374,-0.0665355112009054,-0.1105424422200721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,88.51000213623047,89.43000030517578,87.91000366210938,88.44999694824219,82.87060546875,946800,AWK,0.8911248151356065,0.9297112985287446,1.002247649055203,0.9765980219270426,-0.0854732067914361,-0.0742374937951109,-0.0932008118303111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,88.2699966430664,88.81999969482422,87.3499984741211,87.61000061035156,82.08357238769531,931300,AWK,0.9060376110550024,0.938740338426253,1.0103574189751363,0.9849127815791188,-0.0788751705241165,-0.0596165978927391,-0.0792374408080611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,87.77999877929688,88.02999877929688,86.36000061035156,86.75,81.27783203125,1140900,AWK,0.9034310475077648,0.9346038879410298,1.0217719516151318,0.9789917900086822,-0.0755607425009173,-0.0650229311406254,-0.0681174192732667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,87.0,87.5199966430664,86.80000305175781,87.5,81.98049926757812,1284300,AWK,0.8738582501004155,0.9290059288912746,1.0117432213456463,0.942840182406444,-0.0689819323060284,-0.0627185555830421,-0.0756067843074081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,87.5,87.54000091552734,85.87000274658203,86.70999908447266,81.24034881591797,864400,AWK,0.9036161052408664,0.9578747287721509,1.032035524802704,0.9530778204901076,-0.0494617152492412,-0.0433495182752642,-0.0572622935481741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,86.51000213623047,86.51000213623047,85.36000061035156,85.69999694824219,80.29405975341797,829000,AWK,0.9140306963796082,0.9861727660254556,1.0326395011622147,0.966664672858564,-0.0526339764789557,-0.0271018119707526,-0.0531455382974344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,84.86000061035156,84.98999786376953,84.0199966430664,84.73999786376953,79.39461517333984,1394200,AWK,0.9344694342746984,0.9927180465964682,1.041117345836139,0.9609362737659176,-0.0264668394912191,-0.0121557232516824,-0.033964260370582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,84.41000366210938,84.62000274658203,80.56999969482422,80.83000183105469,75.73125457763672,4003600,AWK,0.9742002188742632,1.0404900260894172,1.0932303014422269,0.9729510699723092,0.0012491489019539,0.0457648020850622,0.0299652697968473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,81.25,83.5999984741211,80.95999908447266,82.22000122070312,77.03359985351562,3111500,AWK,0.9746034148140608,1.023021709134285,1.0759771170456658,0.9917823196316324,-0.0171789048175717,0.0267087020652907,-0.0062311730731254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,82.08999633789062,82.80000305175781,81.9800033569336,82.51000213623047,77.3052978515625,1482100,AWK,0.9808031731368972,1.026858266815099,1.0845689539464851,0.9854883712686996,-0.0046851981318022,0.0389384694548429,0.0087405786581025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,82.47000122070312,83.12999725341797,81.83000183105469,82.41000366210938,77.21159362792969,1561100,AWK,0.97406454644823,1.0340820677060452,1.083799970712267,0.981540936006692,-0.0074763895584619,0.0542756644519196,0.0182820673835308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,82.83999633789062,83.52999877929688,82.37999725341797,83.01000213623047,77.77375030517578,1323900,AWK,0.9549133060250083,1.0263654137974434,1.0663462416620977,0.9694690060853024,-0.0145557000602941,0.0546533811212754,0.0205308783133617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,83.44999694824219,83.75,82.66000366210938,82.95999908447266,77.72691345214844,1317800,AWK,0.9541557557640876,1.0407981215219504,1.0752742833551665,0.962138874344328,-0.0079831185802402,0.0675615215602106,0.0258300627665337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,82.86000061035156,84.69999694824219,82.83000183105469,84.19999694824219,78.8886947631836,1114000,AWK,0.962669603066663,1.0360963661953333,1.0391504955610191,0.9712482450100663,-0.0085786419434034,0.0671651813567375,-0.0031042095757549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,84.19999694824219,84.48999786376953,83.62999725341797,83.75,78.46707153320312,853500,AWK,0.9698827477657398,1.039263144302933,1.0565622047838197,0.9795485186833895,-0.0096657709176497,0.0763516954918446,0.0030330966722247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,83.97000122070312,84.61000061035156,83.19999694824219,84.52999877929688,79.19786071777344,764800,AWK,0.9509432093760856,1.030267935774947,1.0529115692681998,0.966216685842239,-0.0152734764661534,0.0659416848037011,-0.002981222699065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
