,2021-07-03,2021-04-03,2021-01-02,2020-10-03
Intangible Assets,17496000.0,16876000.0,19934000.0,21765000.0
Capital Surplus,113394000.0,97490000.0,89064000.0,80275000.0
Total Liab,1022731000.0,960300000.0,937758000.0,900272000.0
Total Stockholder Equity,839456000.0,794953000.0,951878000.0,927224000.0
Other Current Liab,93955000.0,99425000.0,89169000.0,84608000.0
Total Assets,1862187000.0,1755253000.0,1889636000.0,1827496000.0
Common Stock,244000.0,243000.0,243000.0,241000.0
Other Current Assets,40111000.0,38085000.0,39963000.0,51313000.0
Retained Earnings,744566000.0,714304000.0,872519000.0,872375000.0
Other Liab,149000000.0,139385000.0,138513000.0,145632000.0
Good Will,106654000.0,101953000.0,104742000.0,101317000.0
Treasury Stock,-18748000.0,-17084000.0,-9948000.0,-25667000.0
Other Assets,211252000.0,196709000.0,140907000.0,157511000.0
Cash,394098000.0,353049000.0,508214000.0,440258000.0
Total Current Liabilities,371267000.0,342992000.0,296663000.0,268058000.0
Deferred Long Term Asset Charges,146316000.0,144833000.0,89921000.0,102028000.0
Short Long Term Debt,7730000.0,6875000.0,7136000.0,6817000.0
Other Stockholder Equity,-18748000.0,-17084000.0,-9948000.0,-25667000.0
Property Plant Equipment,371511000.0,344261000.0,345283000.0,332239000.0
Total Current Assets,1155274000.0,1095454000.0,1278770000.0,1211664000.0
Net Tangible Assets,715306000.0,676124000.0,827202000.0,804142000.0
Short Term Investments,15129000.0,15128000.0,35361000.0,35346000.0
Net Receivables,269377000.0,261202000.0,237843000.0,233295000.0
Long Term Debt,437269000.0,409622000.0,428823000.0,411140000.0
Inventory,400547000.0,393672000.0,416381000.0,426756000.0
Accounts Payable,108831000.0,93028000.0,62412000.0,60225000.0
Long Term Investments,,,,3000000.0
