,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,63200000.0,13900000.0,25700000.0,31647000.0
Change To Liabilities,326600000.0,103800000.0,-1000000.0,39516000.0
Total Cashflows From Investing Activities,-150700000.0,-239300000.0,-959500000.0,-151096000.0
Net Borrowings,-246200000.0,-270000000.0,973700000.0,-234534000.0
Total Cash From Financing Activities,-415400000.0,-411800000.0,523400000.0,-427680000.0
Change To Operating Activities,32800000.0,92900000.0,-7700000.0,77467000.0
Issuance Of Stock,33600000.0,15700000.0,47400000.0,42738000.0
Net Income,124800000.0,324000000.0,335300000.0,172492000.0
Change In Cash,461200000.0,3200000.0,31500000.0,16448000.0
Repurchase Of Stock,-50300000.0,-8400000.0,-348700000.0,-90461000.0
Effect Of Exchange Rate,8700000.0,-800000.0,-9500000.0,9816000.0
Total Cash From Operating Activities,1018600000.0,655100000.0,477100000.0,585408000.0
Depreciation,260700000.0,234500000.0,211000000.0,191108000.0
Dividends Paid,-152500000.0,-149100000.0,-149000000.0,-145423000.0
Change To Inventory,-44900000.0,-149900000.0,-149700000.0,-26958000.0
Change To Account Receivables,-56200000.0,6800000.0,20700000.0,-17064000.0
Change To Netincome,344300000.0,38100000.0,73000000.0,125437000.0
Capital Expenditures,-213900000.0,-251400000.0,-225400000.0,-184388000.0
