Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Intangible Assets,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-17,67.05999755859375,67.23999786376953,66.51000213623047,66.87999725341797,58.38227844238281,1293600,EQR,1.0349880597709284,0.9311982360294614,0.9421241924957808,1.016827126331923,0.0181609334390053,-0.1897975341398549,-0.1448140938190194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,66.76000213623047,66.93000030517578,66.44000244140625,66.72000122070312,58.24261093139648,1757200,EQR,1.0239807555054377,0.928143992602544,0.9407246591242008,1.016900814218988,0.0070799412864497,-0.1884397314947624,-0.1352706853004545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,66.91000366210938,66.91000366210938,65.91999816894531,66.05999755859375,57.66646957397461,1728600,EQR,1.0281562664984842,0.9339077625539968,0.9579756298224524,1.0195478153138224,0.0086084511846618,-0.1826431397852047,-0.1198579114953717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,66.18000030517578,66.18000030517578,65.80000305175781,66.13999938964844,57.7363166809082,1067700,EQR,1.02963384300297,0.9378068874940708,0.9458984069550584,1.0187296628598663,0.0109041801431035,-0.1791186382834737,-0.1195756022694056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,66.41999816894531,66.70999908447266,65.95999908447266,66.66999816894531,58.1989631652832,1143200,EQR,1.0220490152760373,0.9253629385333172,0.9397521412008476,1.0231439317955078,-0.0010949165194704,-0.1888752144313649,-0.1287050106647409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,66.37000274658203,66.55999755859375,65.2699966430664,65.79000091552734,57.43077850341797,2009700,EQR,1.0367837974740046,0.9279357460385276,0.9600519663259058,1.023176662025299,0.0136071354487052,-0.1728571378078669,-0.1193288539719473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,67.73999786376953,67.73999786376953,66.33000183105469,66.87999725341797,58.38227844238281,2108200,EQR,1.0112140404653147,0.9284856465038795,0.9504884948045564,1.028738706809164,-0.0175246663438493,-0.179728175050686,-0.143332767480748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,67.68000030517578,67.68000030517578,66.56999969482422,67.1500015258789,58.61798095703125,1886800,EQR,0.9962770604239704,0.905539649228392,0.9412136335286344,1.0357335667629224,-0.039456506338952,-0.1988288814590493,-0.1498084007922268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,66.9000015258789,67.66000366210938,66.70999908447266,67.6500015258789,59.054443359375,1561700,EQR,0.9865484063839728,0.8931854672843105,0.9405719406168996,1.0327543330408862,-0.0462059266569133,-0.1852334863117302,-0.15555685811817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,67.5999984741211,67.77999877929688,66.95999908447266,67.0199966430664,58.50448989868164,1934300,EQR,0.9970159620114,0.8730076501305604,0.9547251049955592,1.0448229351223306,-0.0478069731109306,-0.1731032834419184,-0.1556643873993077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,66.88999938964844,67.29000091552734,66.66000366210938,67.26000213623047,58.71400451660156,1347300,EQR,0.9891465588462844,0.864797404077725,0.945874430628182,1.0378093145840102,-0.0486627557377257,-0.1888589643367663,-0.1617055205002414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,67.31999969482422,68.04000091552734,67.01000213623047,67.80999755859375,59.19411849975586,880700,EQR,0.977732069898642,0.8451490821615991,0.9343027751522276,1.0388512590749122,-0.0611191891762701,-0.2094349361902506,-0.1751398311068409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,68.0,68.16000366210938,66.51000213623047,66.8499984741211,58.35609436035156,1241600,EQR,0.979955025918929,0.8331623054446093,0.9280929812978422,1.0310647944789963,-0.0511097685600673,-0.1848840366753901,-0.1764090299877398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,66.4000015258789,68.2699966430664,66.36000061035156,68.20999908447266,59.54330062866211,1754500,EQR,0.958803745473982,0.8370896152385697,0.8984046236642013,1.0262436118253355,-0.0674398663513538,-0.1885467903291827,-0.2094056950251649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,68.68000030517578,69.62999725341797,68.36000061035156,69.20999908447266,60.416236877441406,1544300,EQR,0.9413380205299312,0.8244122872472953,0.8779290927236274,1.0311845275729687,-0.0898465070430375,-0.2116986419551491,-0.2277991916124793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,69.38999938964844,69.7699966430664,69.20999908447266,69.55999755859375,60.72175216674805,1213700,EQR,0.9460898062633236,0.8257704891297144,0.871903435660221,1.0414917955670933,-0.0954019893037696,-0.2201393208979516,-0.2399229234348491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,69.63999938964844,70.4000015258789,69.63999938964844,70.37000274658203,61.428836822509766,1684300,EQR,0.9367630075535912,0.8116820376271774,0.8714066228198978,1.0390384642435906,-0.1022754566899993,-0.2493227254705612,-0.2432466825814538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,70.0999984741211,70.45999908447266,69.87999725341797,69.87999725341797,61.0010986328125,1431900,EQR,0.948769600937323,0.8352584492146619,0.8794090227346859,1.0401272810196784,-0.0913576800823554,-0.2403164035194304,-0.2332699700916375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,69.56999969482422,70.02999877929688,69.2300033569336,69.25,60.45114517211914,1411000,EQR,0.9477257546505138,0.8437304950083313,0.906943469403016,1.0393664161720684,-0.0916406615215545,-0.2321627536320865,-0.2063944909519121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,69.1500015258789,70.25,68.80000305175781,70.1500015258789,61.236793518066406,1377500,EQR,0.93228819441373,0.8281643679897996,0.8873334580047989,1.0305050740272153,-0.0982168796134852,-0.2385028467765211,-0.2242991028258079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,70.08999633789062,70.3499984741211,69.56999969482422,69.9800033569336,61.088409423828125,1520100,EQR,0.93826792373654,0.8046828517118813,0.8976276948362554,1.043144349882203,-0.104876426145663,-0.260257930730941,-0.2160245260019955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,69.97000122070312,70.08999633789062,68.9000015258789,69.02999877929688,60.25910949707031,1072900,EQR,0.950311346188956,0.8201375311745009,0.9114546049381372,1.0570826794517585,-0.1067713332628025,-0.2478121870990961,-0.1991734944925106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,69.06999969482422,69.41999816894531,68.52999877929688,69.22000122070312,60.42496109008789,1025500,EQR,0.928922216804868,0.8298264505754751,0.9377525601101664,1.0412088647392546,-0.1122866479343865,-0.240652761762143,-0.1744621506529817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,68.9800033569336,69.30000305175781,68.16999816894531,68.31999969482422,59.63931274414063,1630400,EQR,0.9339871951597046,0.8428233869478027,0.9526367000108992,1.0392013474275237,-0.105214152267819,-0.2324976607311627,-0.1473026719067766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,68.2699966430664,68.37000274658203,67.72000122070312,67.91999816894531,59.29014205932617,1771100,EQR,0.9333039516347216,0.8284954436384494,0.9558509524334964,1.0381241126825425,-0.1048201610478208,-0.2292141169904092,-0.1513169993556353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,68.22000122070312,68.58000183105469,68.02999877929688,68.0999984741211,59.447265625,2298000,EQR,0.9368575998168348,0.8322258117176464,0.9649742064551368,1.03199537924298,-0.0951377794261453,-0.2103757280858003,-0.1405952587642678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,67.98999786376953,68.5,67.86000061035156,68.13999938964844,59.48219299316406,1318300,EQR,0.940710066761154,0.8330684478191999,0.9556008824529112,1.0328322263084138,-0.0921221595472597,-0.2014351984991798,-0.1540231562430991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,68.30999755859375,68.4800033569336,68.1500015258789,68.20999908447266,59.54330062866211,655800,EQR,0.939451540494252,0.8268939700436654,0.9592427252649592,1.032019884081241,-0.0925683435869887,-0.2158170519510432,-0.157782346224277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,68.12999725341797,68.38999938964844,67.5999984741211,67.62999725341797,59.03697967529297,1281000,EQR,0.950022389231458,0.8415863335872718,0.9641608173587944,1.0369551897736955,-0.0869328005422377,-0.2154449032030965,-0.1529066781270051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,67.55000305175781,67.80000305175781,66.6500015258789,66.9000015258789,58.399749755859375,2552700,EQR,0.9607501895599126,0.8570969088800785,0.9821307448672506,1.020376345675996,-0.0596261561160833,-0.1963162708733058,-0.1292685051638841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,66.77999877929688,66.93000030517578,66.01000213623047,66.73999786376953,58.260066986083984,2073300,EQR,0.9591269342656916,0.8733476784817601,0.9759514584587082,1.026253639124301,-0.0671267048586092,-0.1807056761734496,-0.1363328049835089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,67.0199966430664,67.12999725341797,66.58999633789062,66.81999969482422,58.32991027832031,2518300,EQR,0.9629562438574318,0.8789389278650299,0.9773703674540752,1.0246409570196735,-0.0616847131622416,-0.1704862546088184,-0.1334313344798599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,67.0199966430664,67.38999938964844,66.29000091552734,66.52999877929688,58.07675552368164,1130200,EQR,0.9504892550303712,0.9015556728958696,0.9661901597513424,1.029880242563007,-0.0793909875326357,-0.166684602795472,-0.1429737709170483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,66.72000122070312,66.83000183105469,66.05000305175781,66.30000305175781,57.8759880065918,1696000,EQR,0.9530262078245868,0.904531176601287,0.9779791420198588,1.036157586789428,-0.0831313789648411,-0.1660801213522716,-0.1394315804352511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,66.30000305175781,66.37999725341797,65.47000122070312,65.51000213623047,57.18634796142578,1134000,EQR,0.970981300986228,0.913439264927132,0.985581071062496,1.0465343935592823,-0.0755530925730543,-0.1579703900980743,-0.1394441379923677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,65.55000305175781,65.80999755859375,65.1500015258789,65.4000015258789,57.09033966064453,1064600,EQR,0.9609014899882332,0.9175954119668124,0.9707536270813164,1.048372731047773,-0.0874712410595398,-0.1515439326195109,-0.1572287279997295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,65.5,65.5,64.95999908447266,65.1500015258789,56.872100830078125,2219200,EQR,0.9508199250369584,0.92390117703244,0.968077857999501,1.0387885930282448,-0.0879686679912863,-0.133117635876334,-0.1465331447835057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,65.36000061035156,65.81999969482422,64.9800033569336,65.80999755859375,57.4482307434082,1356200,EQR,0.9336268051394618,0.9224467086316208,0.9684151931488184,1.0447156071702373,-0.1110888020307754,-0.1345353286596637,-0.1454106745554505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,65.94000244140625,66.08999633789062,65.37000274658203,65.91999816894531,57.54426193237305,1083200,EQR,0.9238121369585696,0.9222832553623386,0.9698849503837716,1.0484619827112251,-0.1246498457526555,-0.1223402644723123,-0.1345662410571475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,65.97000122070312,66.41000366210938,65.56999969482422,66.30000305175781,57.8759880065918,1687400,EQR,0.9223176775557196,0.9162369397046884,0.9767048077151866,1.0415757419863072,-0.1192580644305876,-0.1325502671439046,-0.1307916642142482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,66.44999694824219,66.62000274658203,65.54000091552734,65.62999725341797,57.291107177734375,1335600,EQR,0.9344980064613556,0.9234406586001818,0.9951170954261804,1.0495576207370112,-0.1150596142756555,-0.1254351335552075,-0.09537711611192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,65.55000305175781,65.66000366210938,65.31999969482422,65.4000015258789,57.09033966064453,2811000,EQR,0.9316197700237006,0.9208318382668856,0.98873398107296,1.0539026313731312,-0.1222828613494306,-0.1098946544679895,-0.1117181832387052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,65.73999786376953,66.0999984741211,65.54000091552734,65.66000366210938,57.31729507446289,3601100,EQR,0.9282378454861556,0.904018765575724,0.9795066149719291,1.0520989179928428,-0.1238610725066872,-0.0967044320370472,-0.0943279465996702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,65.7699966430664,65.93000030517578,65.45999908447266,65.5999984741211,57.264915466308594,1595700,EQR,0.9399956194034316,0.9144583268439308,0.989942214229025,1.049480051520865,-0.1094844321174335,-0.1014351615630539,-0.0814501616843755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,65.54000091552734,65.62999725341797,63.7400016784668,64.30000305175781,56.13008880615234,2474500,EQR,0.968562064611749,0.9387993176099824,1.016179170467426,1.0585213557872055,-0.0899592911754567,-0.0658076506824015,-0.0613955429997281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,64.19999694824219,64.66999816894531,63.7400016784668,63.810001373291016,55.70235443115234,2072000,EQR,0.9704711766946506,0.9810752444282094,1.0204451597783817,1.0561912314345747,-0.0857200547399241,-0.021052135815248,-0.0600108961520844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,64.05999755859375,64.05999755859375,63.20000076293945,63.38999938964844,55.335723876953125,1653000,EQR,0.9732440420219928,0.9886984824411096,1.0293101551310608,1.054691754118366,-0.0814477120963732,-0.0252979059672919,-0.049080286545847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,63.619998931884766,63.90999984741211,63.34000015258789,63.79999923706055,55.69362258911133,1068600,EQR,0.9722031522596724,0.9730987840955346,1.034755666004943,1.0628648969920689,-0.0906617447323963,-0.0180391161097406,-0.0533871483539813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,63.970001220703125,64.29000091552734,63.68000030517578,64.0999984741211,55.95549774169922,879000,EQR,0.9624642036574136,0.9893307367307596,1.0369552285123431,1.054562443450246,-0.0920982397928324,-0.0120806272609323,-0.0600010091106619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,64.2699966430664,64.33000183105469,63.79999923706055,64.08000183105469,55.93804550170898,1623200,EQR,0.9526981469975464,1.0023372486151805,1.0334365056097583,1.0427572783556516,-0.0900591313581051,-0.009610473793989,-0.0708443674819172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,64.0999984741211,64.37999725341797,63.7400016784668,64.25,56.08645248413086,1765600,EQR,0.9664919983891423,1.0019012799462303,1.0358115198629478,1.039387058829826,-0.0728950604406836,-0.0138426860118014,-0.066101878715107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,63.86000061035156,64.16999816894531,63.65999984741211,63.77000045776367,56.10757064819336,1752300,EQR,0.9460560366645606,0.9977263120736962,1.0354216538009962,1.0452598484191695,-0.0992038117546089,-0.0023184265669563,-0.0663593395037733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,63.970001220703125,64.0199966430664,63.459999084472656,63.5099983215332,55.87879943847656,1238500,EQR,0.943946024560406,0.9898943166889356,1.0438275670637915,1.0173995405954512,-0.0734535160350452,-0.0036143020397174,-0.0567682428925355,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-03,63.5099983215332,63.880001068115234,63.38999938964844,63.84000015258789,56.16915130615234,1408200,EQR,0.909304592660648,0.9911001503218536,1.028387019483163,0.9765980219270426,-0.0672934292663945,-0.0128486420020018,-0.0670614414023511,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-04,63.7599983215332,63.77999877929688,62.630001068115234,62.7400016784668,55.20133209228516,1917000,EQR,0.919827778867336,1.0057422247358074,1.045281713432206,0.9849127815791188,-0.0650850027117828,0.0073852884168152,-0.0443131463509913,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-05,62.68999862670898,62.86000061035156,62.52000045776367,62.68999862670898,55.15733337402344,2226800,EQR,0.9070027838400616,0.989159815878705,1.036860775629905,0.9789917900086822,-0.0719890061686205,-0.0104670032029501,-0.0530285952584934,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-08,62.65999984741211,63.31999969482422,62.52000045776367,63.11000061035156,55.52687454223633,1814100,EQR,0.8756138088959241,0.9857747682284675,1.0330246481236616,0.942840182406444,-0.0672263735105198,-0.0059497162458492,-0.0543253575293929,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-09,63.0,63.040000915527344,62.09000015258789,62.34999847412109,54.858192443847656,1614200,EQR,0.9085804032697608,0.9982761673142688,1.0495344956374308,0.9530778204901076,-0.0444974172203469,-0.0029480797331462,-0.0397633227134472,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-10,62.0,62.0099983215332,61.04999923706055,61.459999084472656,54.07512664794922,1781800,EQR,0.9210868493249252,1.0250465769388952,1.0470122683762866,0.966664672858564,-0.0455778235336387,0.0117719989426869,-0.0387727710833625,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
2018-01-11,61.77999877929688,62.04999923706055,60.88999938964844,60.959999084472656,53.63520812988281,1677600,EQR,0.9348752943425632,1.0260049894211638,1.055766909423713,0.9609362737659176,-0.0260609794233543,0.0211312195730131,-0.019314696783008,8886586000.0,9729781000.0,10205184000.0,598354000.0,192828000.0,20570599000.0,3680000.0,50115000.0,1403530000.0,405264000.0,-88612000.0,348141000.0,50647000.0,666983000.0,-88612000.0,19887555000.0,105905000.0,58254000.0,10034440000.0,,8657534000.0,114766000.0,170744000.0,1597000.0,-5700000.0,11532000.0,-594296000.0,-29874000.0,-789818000.0,-24443000.0,35340000.0,603454000.0,-118326000.0,1265788000.0,747577000.0,-742466000.0,-52818000.0,-84394000.0,-1506000.0
