,2021-07-02,2021-04-02,2020-12-31,2020-09-25
Change To Liabilities,22100000.0,-13000000.0,-92900000.0,36800000.0
Total Cashflows From Investing Activities,-6500000.0,-8600000.0,-43300000.0,-39900000.0
Total Cash From Financing Activities,-12900000.0,-654900000.0,64100000.0,-31800000.0
Change To Operating Activities,2100000.0,-76800000.0,97300000.0,130100000.0
Net Income,180900000.0,110200000.0,1215600000.0,225800000.0
Change In Cash,266200000.0,-525200000.0,335700000.0,426100000.0
Effect Of Exchange Rate,6100000.0,-6500000.0,30100000.0,16100000.0
Total Cash From Operating Activities,279500000.0,144800000.0,284800000.0,481700000.0
Depreciation,95700000.0,97000000.0,31400000.0,115900000.0
Other Cashflows From Investing Activities,1100000.0,1100000.0,-38100000.0,100000.0
Dividends Paid,-40900000.0,-41000000.0,-58200000.0,-40800000.0
Change To Inventory,-20200000.0,-3800000.0,2900000.0,18700000.0
Change To Account Receivables,15100000.0,-26900000.0,-65400000.0,-67000000.0
Other Cashflows From Financing Activities,28000000.0,-2800000.0,1603100000.0,9000000.0
Change To Netincome,-16200000.0,58100000.0,-904100000.0,21400000.0
Capital Expenditures,-8700000.0,-8400000.0,10500000.0,-26700000.0
Net Borrowings,,-611100000.0,-1480800000.0,-1480800000.0
