,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,60087000.0,,319000.0,373000.0
Capital Surplus,409979000.0,383502000.0,357908000.0,322321000.0
Total Liab,2440831000.0,2661297000.0,1952269000.0,1852800000.0
Total Stockholder Equity,792256000.0,745476000.0,655643000.0,632399000.0
Deferred Long Term Liab,410700000.0,394867000.0,371357000.0,342436000.0
Other Current Liab,2040318000.0,2326852000.0,1627061000.0,1536244000.0
Total Assets,3233087000.0,3406773000.0,2607912000.0,2485199000.0
Common Stock,621000.0,618000.0,618000.0,616000.0
Other Current Assets,2093092000.0,2364125000.0,1674313000.0,1578602000.0
Retained Earnings,836513000.0,784235000.0,719619000.0,695252000.0
Other Liab,196595000.0,190138000.0,188130000.0,173921000.0
Good Will,51889000.0,51889000.0,51889000.0,51889000.0
Treasury Stock,-454857000.0,-422879000.0,-422502000.0,-385790000.0
Other Assets,443592000.0,429098000.0,379400000.0,378997000.0
Cash,202362000.0,215093000.0,151710000.0,156398000.0
Total Current Liabilities,2145208000.0,2425574000.0,1718030000.0,1627801000.0
Short Long Term Debt,1775000.0,1775000.0,1775000.0,1775000.0
Property Plant Equipment,320997000.0,301579000.0,311699000.0,275624000.0
Total Current Assets,2356522000.0,2624207000.0,1864605000.0,1778316000.0
Net Tangible Assets,680280000.0,693587000.0,603435000.0,580137000.0
Net Receivables,27902000.0,19792000.0,19577000.0,21635000.0
Long Term Debt,28250000.0,28684000.0,29119000.0,29554000.0
Inventory,882000.0,1088000.0,1151000.0,924000.0
Accounts Payable,9220000.0,12133000.0,6787000.0,9237000.0
