,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,30000000.0,-23000000.0,-36000000.0,0.0
Total Cashflows From Investing Activities,-305000000.0,-311000000.0,-405000000.0,-446000000.0
Net Borrowings,191000000.0,467000000.0,-45000000.0,-1922000000.0
Total Cash From Financing Activities,-395000000.0,-217000000.0,-620000000.0,-2468000000.0
Change To Operating Activities,-14000000.0,-133000000.0,-11000000.0,-25000000.0
Net Income,334000000.0,58000000.0,508000000.0,163000000.0
Change In Cash,87000000.0,57000000.0,-40000000.0,-2252000000.0
Repurchase Of Stock,-1000000.0,-67000000.0,-1000000.0,-1000000.0
Total Cash From Operating Activities,787000000.0,584000000.0,985000000.0,661000000.0
Depreciation,408000000.0,408000000.0,343000000.0,406000000.0
Other Cashflows From Investing Activities,13000000.0,-5000000.0,2000000.0,1000000.0
Dividends Paid,-575000000.0,-588000000.0,-574000000.0,-545000000.0
Change To Account Receivables,-21000000.0,18000000.0,25000000.0,-16000000.0
Other Cashflows From Financing Activities,-10000000.0,-29000000.0,-29000000.0,-29000000.0
Change To Netincome,46000000.0,253000000.0,154000000.0,133000000.0
Capital Expenditures,-307000000.0,-302000000.0,-386000000.0,-377000000.0
Effect Of Exchange Rate,,1000000.0,1000000.0,1000000.0
