,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Intangible Assets,1450381000.0,1443381000.0,1361024000.0,780426000.0
Capital Surplus,433308000.0,387402000.0,377419000.0,374922000.0
Total Liab,3225825000.0,3055329000.0,2884578000.0,1978565000.0
Total Stockholder Equity,1976649000.0,1946814000.0,1665203000.0,1361148000.0
Other Current Liab,201446000.0,157170000.0,133648000.0,95879000.0
Total Assets,5202474000.0,5002143000.0,4549781000.0,3339713000.0
Common Stock,147000.0,145000.0,145000.0,145000.0
Retained Earnings,2568756000.0,2361462000.0,2009233000.0,1697618000.0
Other Liab,705368000.0,491808000.0,432603000.0,481180000.0
Good Will,1934261000.0,1849747000.0,1743175000.0,1264810000.0
Treasury Stock,-1025562000.0,-802195000.0,-721594000.0,-711537000.0
Other Assets,105664000.0,49189000.0,55932000.0,70407000.0
Cash,268103000.0,94500000.0,71701000.0,89654000.0
Total Current Liabilities,700258000.0,593137000.0,558952000.0,473653000.0
Deferred Long Term Asset Charges,76052000.0,36932000.0,32188000.0,44565000.0
Short Long Term Debt,37019000.0,2894000.0,3207000.0,5149000.0
Other Stockholder Equity,-488428000.0,-350933000.0,-276476000.0,-266419000.0
Property Plant Equipment,441675000.0,448800000.0,314569000.0,281915000.0
Total Current Assets,1270493000.0,1209196000.0,1061594000.0,931889000.0
Net Tangible Assets,-1407993000.0,-1346314000.0,-1438996000.0,-684088000.0
Net Receivables,383689000.0,470287000.0,413068000.0,328421000.0
Long Term Debt,1743670000.0,1895366000.0,1893023000.0,1023732000.0
Inventory,540198000.0,585699000.0,521810000.0,424639000.0
Accounts Payable,182773000.0,173693000.0,188299000.0,146333000.0
Long Term Investments,,1830000.0,13487000.0,10266000.0
