,2021-04-03,2021-01-02,2020-09-26,2020-06-27
Change To Liabilities,31662000.0,25156000.0,25998000.0,-69170000.0
Total Cashflows From Investing Activities,-7038000.0,-53218000.0,-10358000.0,-3959000.0
Net Borrowings,-6523000.0,-109002000.0,-463187000.0,197642000.0
Total Cash From Financing Activities,-8285000.0,-117630000.0,-573169000.0,193233000.0
Change To Operating Activities,11171000.0,24155000.0,53968000.0,-20976000.0
Net Income,89263000.0,51837000.0,60516000.0,21162000.0
Change In Cash,41228000.0,47793000.0,-429410000.0,268677000.0
Repurchase Of Stock,-1762000.0,-8628000.0,-395000.0,-2249000.0
Effect Of Exchange Rate,-3144000.0,10038000.0,2695000.0,1780000.0
Total Cash From Operating Activities,59695000.0,208603000.0,151422000.0,77623000.0
Depreciation,28937000.0,26492000.0,27384000.0,28080000.0
Change To Inventory,-33266000.0,23502000.0,54586000.0,16696000.0
Change To Account Receivables,-66666000.0,21223000.0,-68032000.0,103800000.0
Change To Netincome,-2901000.0,27951000.0,-5128000.0,-1500000.0
Capital Expenditures,-8725000.0,-5073000.0,-7064000.0,-13531000.0
Other Cashflows From Financing Activities,,,-109587000.0,-2160000.0
