,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,56767000.0,40598000.0,27563000.0,18474000.0
Total Cashflows From Investing Activities,-107686000.0,-296780000.0,-83448000.0,-26387000.0
Net Borrowings,539420000.0,-943000.0,448716000.0,-15021000.0
Total Cash From Financing Activities,437590000.0,9042000.0,397255000.0,6783000.0
Change To Operating Activities,-234415000.0,-90439000.0,-12739000.0,-27241000.0
Issuance Of Stock,41230000.0,29827000.0,20621000.0,25495000.0
Net Income,-82996000.0,-53607000.0,-26203000.0,-4204000.0
Change In Cash,296247000.0,-222723000.0,385137000.0,20837000.0
Repurchase Of Stock,-36717000.0,-14666000.0,-22172000.0,-3691000.0
Effect Of Exchange Rate,1534000.0,169000.0,-800000.0,-724000.0
Total Cash From Operating Activities,-35191000.0,64846000.0,72130000.0,41165000.0
Depreciation,75612000.0,37870000.0,23273000.0,16214000.0
Change To Account Receivables,-51980000.0,-37163000.0,-47877000.0,-17903000.0
Other Cashflows From Financing Activities,-106343000.0,-5176000.0,-49910000.0,-49910000.0
Change To Netincome,105583000.0,117116000.0,72441000.0,43202000.0
Capital Expenditures,-43618000.0,-27767000.0,-27123000.0,-19497000.0
Investments,,-135557000.0,-135557000.0,-135557000.0
Other Cashflows From Investing Activities,,,,530000.0
