,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,184713000.0,162938000.0,41680000.0,13362000.0
Capital Surplus,673950000.0,1033053000.0,551078000.0,434840000.0
Total Liab,1876138000.0,705047000.0,576717000.0,131468000.0
Total Stockholder Equity,308459000.0,745700000.0,317609000.0,228346000.0
Deferred Long Term Liab,667779000.0,462344000.0,55735000.0,37871000.0
Other Current Liab,142223000.0,107372000.0,88527000.0,62917000.0
Total Assets,2184597000.0,1450747000.0,894326000.0,359814000.0
Common Stock,9000.0,9000.0,8000.0,8000.0
Other Current Assets,91194000.0,45293000.0,31806000.0,23048000.0
Retained Earnings,-372306000.0,-289310000.0,-235703000.0,-209500000.0
Other Liab,24028000.0,8929000.0,10806000.0,6252000.0
Good Will,57313000.0,55278000.0,31238000.0,9393000.0
Treasury Stock,6806000.0,1948000.0,2226000.0,2998000.0
Other Assets,676343000.0,471905000.0,65889000.0,40843000.0
Cash,639853000.0,343606000.0,566329000.0,181192000.0
Total Current Liabilities,438068000.0,280713000.0,199359000.0,125216000.0
Short Long Term Debt,31148000.0,,,
Other Stockholder Equity,6806000.0,1948000.0,2226000.0,2998000.0
Property Plant Equipment,126923000.0,92899000.0,48005000.0,31398000.0
Total Current Assets,926129000.0,535539000.0,707514000.0,264818000.0
Long Term Investments,213176000.0,132188000.0,,
Net Tangible Assets,66433000.0,527484000.0,244691000.0,205591000.0
Net Receivables,176034000.0,129990000.0,94375000.0,46690000.0
Long Term Debt,1375320000.0,386889000.0,366552000.0,
Inventory,551000.0,401000.0,199000.0,198000.0
Accounts Payable,54043000.0,34612000.0,10145000.0,7322000.0
