,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-1541000.0,101189000.0,-1504000.0,-2999000.0
Change To Liabilities,-7599000.0,9842000.0,18926000.0,22553000.0
Total Cashflows From Investing Activities,-126915000.0,-56539000.0,-211215000.0,247472000.0
Net Borrowings,732895000.0,-8331000.0,-52674000.0,-501525000.0
Total Cash From Financing Activities,440118000.0,-142405000.0,218366000.0,-544120000.0
Change To Operating Activities,69658000.0,27665000.0,65297000.0,-247357000.0
Issuance Of Stock,225000.0,215000.0,295000.0,300000.0
Net Income,64512000.0,20550000.0,-194979000.0,65700000.0
Change In Cash,561727000.0,25241000.0,240031000.0,-373003000.0
Repurchase Of Stock,-1000.0,-113000.0,-113000.0,-113000.0
Total Cash From Operating Activities,248524000.0,224185000.0,232880000.0,-76355000.0
Depreciation,87226000.0,92188000.0,103227000.0,103431000.0
Dividends Paid,-117989000.0,-117934000.0,-487909000.0,-113841000.0
Change To Account Receivables,11554000.0,-1077000.0,21763000.0,1771000.0
Other Cashflows From Financing Activities,-175012000.0,-16242000.0,95092000.0,70946000.0
Change To Netincome,18759000.0,70337000.0,213660000.0,-27359000.0
