,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Net Income,72000000.0,29000000.0,2000000.0,40000000.0
Change To Liabilities,0.0,-68000000.0,-33000000.0,-41000000.0
Total Cashflows From Investing Activities,,-47000000.0,33000000.0,-62000000.0
Net Borrowings,,-846000000.0,-241000000.0,230000000.0
Total Cash From Financing Activities,,-884000000.0,-273000000.0,177000000.0
Issuance Of Stock,,2000000.0,3000000.0,3000000.0
Change In Cash,,-856000000.0,-81000000.0,212000000.0
Effect Of Exchange Rate,,-3000000.0,9000000.0,3000000.0
Total Cash From Operating Activities,,78000000.0,150000000.0,94000000.0
Depreciation,,31000000.0,32000000.0,32000000.0
Dividends Paid,,-26000000.0,-26000000.0,-26000000.0
Change To Inventory,,-53000000.0,-12000000.0,-20000000.0
Change To Account Receivables,,93000000.0,38000000.0,64000000.0
Other Cashflows From Financing Activities,,-14000000.0,-9000000.0,-27000000.0
Change To Netincome,,46000000.0,84000000.0,19000000.0
Capital Expenditures,,-12000000.0,-13000000.0,-17000000.0
Investments,,,50000000.0,-50000000.0
Change To Operating Activities,,,38000000.0,38000000.0
Other Cashflows From Investing Activities,,,-4000000.0,5000000.0
