Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Asset Charges,Long Term Investments,Short Term Investments,Net Income,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Change To Operating Activities,Other Cashflows From Investing Activities
2017-10-13,49.72911834716797,49.94131088256836,49.55756378173828,49.82844161987305,48.55069732666016,1730358,TNL,0.9743589239926788,1.1505844063701307,1.0668659290276927,1.0098252549340063,-0.0354663309413277,0.0423349079828556,-0.0100246748159242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,49.7110595703125,49.9954833984375,49.53047561645508,49.67042922973633,48.39673614501953,1862815,TNL,0.967824090239754,1.1575167924997365,1.0542627624022674,1.0047827275420922,-0.0369586373023381,0.0424550273580288,-0.0313312349579391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,49.643341064453125,49.67945861816406,49.38600540161133,49.49435806274414,48.22517395019531,1448167,TNL,0.9872298871850363,1.1614522771030396,1.0558242643138631,1.016827126331923,-0.0295972391468867,0.0404565069337232,-0.0311140220009371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,49.67494583129883,49.72008895874024,49.273136138916016,49.358917236328125,48.09321212768555,1736117,TNL,0.994786452693021,1.1457972085641808,1.0446355605187991,1.016900814218988,-0.0221143615259669,0.0292134844668743,-0.0313597839058561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,49.15124130249024,49.51241683959961,48.8803596496582,49.34537124633789,48.08001327514648,1305964,TNL,1.002104350824472,1.1444647988354706,1.0518756634362083,1.0195478153138224,-0.0174434644893504,0.027913896496269,-0.0259578778816158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,49.58916473388672,49.59367752075195,49.05191802978516,49.20993041992188,47.94804382324219,1612742,TNL,1.011651412028617,1.1464220896451447,0.9959634162369686,1.0187296628598663,-0.0070782508312492,0.0294965638676001,-0.0695105929874955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,49.340858459472656,49.39503479003906,48.799095153808594,48.8803596496582,47.62692642211914,2607720,TNL,1.0126536299671456,1.1547058484773025,0.974415930396465,1.0231439317955078,-0.0104903018283621,0.0404676955126204,-0.0940412214691235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,48.83972930908203,49.30925369262695,48.790069580078125,48.99322891235352,47.73690032958984,2451119,TNL,1.005068187146784,1.137762665033928,0.9795429769452344,1.023176662025299,-0.0181084748785154,0.0369697811875335,-0.0998378433526188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,46.14898300170898,47.48984146118164,46.04965972900391,47.09706497192383,45.88936233520508,7278711,TNL,1.0436157548105631,1.189896340042633,1.0249233122140755,1.028738706809164,0.0148770480013991,0.0816825184880674,-0.068897950071229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,47.22347640991211,48.18510055541992,47.200904846191406,48.067718505859375,46.83512115478516,3317184,TNL,1.036442217361678,1.1751668452311237,1.018690868680109,1.0357335667629224,0.0007086505987556,0.0707983145436823,-0.0723311656407521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,48.067718505859375,48.32505416870117,47.724605560302734,48.10835266113281,46.87471771240234,2574273,TNL,1.053584795351144,1.1405779136365244,1.04035270069172,1.0327543330408862,0.0208304623102577,0.0621589600404837,-0.0557760980433497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,47.81489944458008,48.07674789428711,47.29119491577149,47.7381477355957,46.51400375366211,1703335,TNL,1.062890094261905,1.1043124511876006,1.0625119378429273,1.0448229351223306,0.0180671591395744,0.0582015176151218,-0.0478775545519396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,47.77426528930664,48.37923431396485,47.77426528930664,48.23927688598633,47.00228118896485,2762327,TNL,1.0451100957475006,1.1209171937591982,1.045484404894717,1.0378093145840102,0.0073007811634904,0.0672608253447069,-0.0620955462337065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,49.01128768920898,49.67945861816406,48.19864654541016,48.40632247924805,47.16504669189453,2154974,TNL,1.0465397458467034,1.1072560136926184,1.038518900870056,1.0388512590749122,0.0076884867717912,0.0526719953407686,-0.0709237053890126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,48.559818267822266,48.76298141479492,48.212188720703125,48.5146713256836,47.27061080932617,1719948,TNL,1.0506236146480867,1.0567654641931092,1.0297787060329946,1.0310647944789963,0.0195588201690903,0.0387191220731097,-0.0747233052525875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,48.37923431396485,49.86004638671875,48.37923431396485,49.1693000793457,47.90846252441406,2596645,TNL,1.0354419919680966,1.0561012590577086,1.0344319525666068,1.0262436118253355,0.0091983801427608,0.030464853489956,-0.0733783661227593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,49.155757904052734,49.39503479003906,48.95711135864258,49.227989196777344,47.96563720703125,1449275,TNL,1.034207752818854,1.066672848782685,1.0021094482668231,1.0311845275729687,0.0030232252458852,0.0305619195802406,-0.1036188360692835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,49.52595901489258,49.76072311401367,48.98419952392578,49.06546401977539,47.80728149414063,1758489,TNL,1.0402098019276766,1.085020241945831,1.0059809013315253,1.0414917955670933,-0.0012819936394166,0.0391104319181649,-0.1058454577635448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,49.092552185058594,49.30474090576172,48.92099380493164,49.25056457519531,47.98763656616211,1448832,TNL,1.0334585856816128,1.1153176422499445,0.99908344184836,1.0390384642435906,-0.0055798785619778,0.0543128791522058,-0.1155698635529917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,48.8261833190918,49.273136138916016,47.9954833984375,48.279911041259766,47.041873931884766,3519192,TNL,1.0471291775819238,1.1466243422970552,1.014587635407641,1.0401272810196784,0.0070018965622453,0.0710494895629629,-0.0980913574186823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,48.11738204956055,48.13092422485352,47.30022430419922,47.88713455200195,46.65917205810547,3090147,TNL,1.0540209470329778,1.141510283922834,1.0206466590720198,1.0393664161720684,0.0146545308609093,0.0656170352824161,-0.0926913012829082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,47.67945861816406,48.26636505126953,47.62979888916016,47.990970611572266,46.760345458984375,2498299,TNL,1.0420506897404656,1.1361241330520029,1.0213546415287915,1.0305050740272153,0.0115456157132503,0.0694569182856821,-0.0902779193018152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,47.84650039672852,48.58690643310547,47.51692962646485,48.55078887939453,47.30580520629883,2367171,TNL,1.0471452430232469,1.1262786437117271,1.0037196394819647,1.043144349882203,0.0040008931410437,0.0613378612689048,-0.1099325813562861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,48.15801239013672,48.26636505126953,47.702030181884766,48.07223510742188,46.83952713012695,1853069,TNL,1.0751314003004064,1.1246241764499356,1.0188766710745705,1.0570826794517585,0.0180487208486479,0.0566744581763385,-0.0917514283560774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,48.46501159667969,48.988712310791016,48.216705322265625,48.862300872802734,47.60933303833008,2142348,TNL,1.0492469813511494,1.104961731904833,1.0239304495869197,1.0412088647392546,0.0080381166118947,0.0344825195672149,-0.0882842611762284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,48.66817092895508,49.33182907104492,48.659141540527344,49.10158157348633,47.84247589111328,1354916,TNL,1.0374218860756244,1.0851414865290907,0.9970577161575164,1.0392013474275237,-0.0017794613518993,0.0098204388501252,-0.1028816557601594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,49.07900619506836,49.50790023803711,48.99774169921875,49.44921112060547,48.181190490722656,1034848,TNL,1.035058798566317,1.0587052993529111,0.9850509999279516,1.0381241126825425,-0.0030653141162253,0.0009957387240524,-0.1221169518611801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,49.57110595703125,50.05868911743164,49.56658935546875,49.783294677734375,48.50670623779297,2238922,TNL,1.030017280942001,1.0499683777792912,0.9979250915911946,1.03199537924298,-0.0019780983009791,0.0073668379758444,-0.10764437362821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,49.91422271728516,49.91422271728516,49.34537124633789,49.498870849609375,48.22957992553711,2125071,TNL,1.0389456853721342,1.0544507495988915,0.9901234626489795,1.0328322263084138,0.0061134590637204,0.0199471032805118,-0.1195005760470308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,49.36343002319336,49.47178268432617,49.1106071472168,49.24153518676758,47.97883987426758,499925,TNL,1.05776114472308,1.0671127855476883,0.9938764598149136,1.032019884081241,0.0257412606418392,0.0244017635529796,-0.1231486116743226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,49.34988784790039,49.63431167602539,49.146728515625,49.15124130249024,47.89086151123047,1826046,TNL,1.0715532412713984,1.0718287643550397,1.0119785233778826,1.0369551897736955,0.0345980514977026,0.0147975275646714,-0.1050889721079169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,49.358917236328125,50.0,49.13769912719727,49.81941223144531,48.54189682006836,2975853,TNL,1.050022683752343,1.0657907403610558,0.968297363757407,1.020376345675996,0.0296463380763469,0.0123775606076714,-0.1431018862737276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,49.90519332885742,50.781036376953125,49.77878189086914,50.68622970581055,49.38648986816406,2044223,TNL,1.0407053806270976,1.0454261626345975,0.9586429310080076,1.026253639124301,0.0144517415027967,-0.0086271920206122,-0.1536413324342096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,50.726863861083984,50.94808197021485,49.9729118347168,50.74040603637695,49.43927383422852,3146629,TNL,1.0454667822100707,1.0363912341228447,0.9497362272475696,1.0246409570196735,0.0208258251903972,-0.0130339483510035,-0.1610654746863655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,50.76749420166016,51.01580047607422,49.56207656860352,50.41535186767578,49.12255859375,1427568,TNL,1.0363570948430962,1.0843555547548285,0.9501074147888234,1.029880242563007,0.0064768522800893,0.0161152790634868,-0.1590565158795672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,50.862300872802734,51.52595901489258,50.64108276367188,50.659141540527344,49.3600959777832,2302493,TNL,1.002049700246216,1.059709401935306,0.953036268225558,1.036157586789428,-0.0341078865432118,-0.0109018960182527,-0.164374454229552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,50.73137664794922,51.6884880065918,50.68622970581055,50.97065353393555,49.66361999511719,2694326,TNL,1.0085030977754086,1.048715725146747,0.9662422363588042,1.0465343935592823,-0.0380312957838737,-0.0226939298784594,-0.1587829726960595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,51.04288864135742,51.1106071472168,50.659141540527344,50.91196441650391,49.6064338684082,1715518,TNL,1.005320504898905,1.0293519031678566,0.9549818752326684,1.048372731047773,-0.0430522261488681,-0.0397874414184666,-0.1730004798483775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,50.73137664794922,51.196388244628906,50.65462875366211,50.91196441650391,49.6064338684082,1481171,TNL,0.9994680110295048,1.029972556966768,0.9469287556956386,1.0387885930282448,-0.03932058199874,-0.0270462559420061,-0.1676822470873681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,51.155757904052734,51.3769760131836,50.907447814941406,51.03837585449219,49.7296028137207,919003,TNL,1.0339673390881796,1.028394446069392,0.918916439359368,1.0447156071702373,-0.0107482680820576,-0.0285875912218926,-0.194909428344901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,50.848758697509766,51.20541763305664,50.56884765625,50.89841842651367,49.59323501586914,2173358,TNL,1.0460351389235347,1.034326805234448,0.9234079677589496,1.0484619827112251,-0.0024268437876904,-0.0102967146002028,-0.1810432236819695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,50.99322891235352,51.04740524291992,50.49209976196289,50.55530548095703,49.25891876220703,1534552,TNL,1.0455439625243843,1.0442937427833965,0.9235430688464972,1.0415757419863072,0.0039682205380771,-0.0044934640651965,-0.1839534030829377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,50.564334869384766,50.81715774536133,50.41083526611328,50.47404098510742,49.17974472045898,1235970,TNL,1.047674345096929,1.0547404918099546,0.9095763127633626,1.0495576207370112,-0.0018832756400821,0.0058646996545652,-0.1809178987747378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,50.55078887939453,50.56884765625,49.96388244628906,50.00902938842773,48.72665023803711,2437165,TNL,1.1079715743632528,1.0399928789510138,0.9124353666553436,1.0539026313731312,0.0540689429901215,0.0092663862161386,-0.1880167976563215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,50.18058776855469,50.89841842651367,50.12641143798828,50.83972930908203,49.53604888916016,2661544,TNL,1.1276974348003608,0.9980463711357322,0.8821840660461935,1.0520989179928428,0.0755985168075179,-0.002676826477039,-0.1916504955254059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,51.10609436035156,52.01805877685547,51.10609436035156,51.6839714050293,50.358646392822266,1551608,TNL,1.1124213775139065,0.9993885412231313,0.8567451773575118,1.049480051520865,0.0629413259930413,-0.0165049471838535,-0.2146471985558887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,51.6839714050293,51.7110595703125,51.06546401977539,51.26862335205078,49.953948974609375,1292896,TNL,1.121257463080926,0.9944522115400474,0.86349106324123,1.0585213557872055,0.0627361072937202,-0.0101547567523365,-0.214083650225924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,51.422122955322266,51.422122955322266,50.930023193359375,50.93905258178711,49.63283157348633,1070067,TNL,1.1102543711454098,0.9996454524570038,0.8610288918971245,1.0561912314345747,0.054063139710835,-0.0024819277864536,-0.2194271640333416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,51.10609436035156,51.62979888916016,51.00677108764648,51.18284225463867,49.870365142822266,2760112,TNL,1.1033783803940531,1.0093500322070688,0.8565371476661023,1.054691754118366,0.048686626275687,-0.0046463562013328,-0.2218532940108055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,51.28668212890625,51.38148880004883,50.848758697509766,51.27765274047852,49.96274566650391,1893825,TNL,1.10019367152375,0.9780770798310569,0.8600238031357896,1.0628648969920689,0.0373287745316812,-0.0130608203742184,-0.2281190112231348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.26862335205078,51.7110595703125,51.24153518676758,51.4266357421875,50.10791397094727,1125885,TNL,1.0975330267491372,0.9845490335380735,0.8705604336465889,1.054562443450246,0.0429705832988911,-0.0168623304536184,-0.2263958039764162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,51.417606353759766,52.08577728271485,51.417606353759766,52.08577728271485,50.75015258789063,852111,TNL,1.0702088598727224,0.9833578976548738,0.8735589883468301,1.0427572783556516,0.0274515815170708,-0.0285898247542957,-0.2307218847448454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,52.20767593383789,52.69525909423828,52.11286544799805,52.66817092895508,51.31760787963867,1484493,TNL,1.06403214307298,0.9723983529432928,0.8663677208046651,1.039387058829826,0.024645084243154,-0.043345613014739,-0.2355456777733898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,52.82167053222656,52.82167053222656,52.3115119934082,52.3115119934082,50.9700927734375,1938568,TNL,1.0798309082570343,0.951756329227608,0.8630987948662067,1.0452598484191695,0.0345710598378647,-0.0482884094130445,-0.2386821984385628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,52.63656997680664,52.790069580078125,52.10835266113281,52.74943542480469,51.396785736083984,1517275,TNL,1.0402259006087495,0.9402602572973822,0.8523314045146425,1.0173995405954512,0.0228263600132982,-0.0532483614312708,-0.2482644054416846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,52.64108276367188,53.10158157348633,52.64108276367188,53.04740524291992,51.68711853027344,1513953,TNL,0.993787136144386,0.9307233317204778,0.8498059111988752,0.9765980219270426,0.0171891142173433,-0.0732254606033776,-0.245642549686639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,53.20541763305664,53.25056457519531,52.10835266113281,52.24830627441406,50.90851211547852,2053083,TNL,1.034908759680611,0.963362999322386,0.8733297660512892,0.9849127815791188,0.0499959781014921,-0.0349939369966061,-0.2162650937319082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,52.23927688598633,52.338600158691406,50.3115119934082,50.76298141479492,49.46126937866211,4779749,TNL,1.0558520280966144,0.9963536101218768,0.9105061516777566,0.9789917900086822,0.0768602380879321,-0.0032732089597783,-0.1793832192106419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,50.89841842651367,51.55756378173828,50.38374710083008,51.4040641784668,50.085914611816406,2427197,TNL,0.9973652145871786,0.9666257213976046,0.9121846601169468,0.942840182406444,0.0545250321807346,-0.0250987630767122,-0.1751653455361077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,51.58916473388672,51.63882446289063,50.91647720336914,51.18284225463867,49.870365142822266,1730358,TNL,1.0145541835647645,0.9859752959045964,0.918667226284089,0.9530778204901076,0.0614763630746567,-0.0152489511428186,-0.1706305920667891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,50.98419952392578,51.24605178833008,50.790069580078125,50.8848762512207,49.58004379272461,1376401,TNL,1.0319402519529148,1.0094045515191798,0.9209022682040648,0.966664672858564,0.0652755790943508,-0.0038700264770283,-0.1648827712555842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,51.12415313720703,52.79458236694336,50.83972930908203,52.772010803222656,51.41878509521485,2177788,TNL,1.0088116247299712,0.9823766021624843,0.8783065014749472,0.9609362737659176,0.0478753509640536,-0.0224971676856663,-0.1967751047317738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,52.81715774536133,53.25507736206055,52.55078887939453,53.24153518676758,51.87626647949219,2187756,TNL,1.031713754752905,0.9675232508854292,0.8579767913233952,0.9729510699723092,0.0587626847805956,-0.0272019731189256,-0.2052882403219843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,53.46726989746094,53.81941223144531,52.68622970581055,52.8577880859375,51.50236511230469,2696320,TNL,1.0473180724797713,0.9800135337762228,0.8626920926660739,0.9917823196316324,0.0555357528481387,-0.0162994732927714,-0.2195161974527173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,52.907447814941406,53.155757904052734,52.60948181152344,52.8803596496582,51.524356842041016,1685615,TNL,1.0337232332067376,0.987876774078481,0.8706445737965637,0.9854883712686996,0.0482348619380381,-4.302328177507864e-05,-0.2051838014918189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,54.26636505126953,56.0045166015625,54.26636505126953,55.40857696533203,53.98774337768555,4338078,TNL,0.9840299598030406,0.9436975479282446,0.8249625173899597,0.981540936006692,0.0024890237963486,-0.0361088553258809,-0.2405553859387763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,56.14447021484375,57.769752502441406,56.14447021484375,57.33182907104492,55.86167526245117,4914421,TNL,0.9537758736579562,0.9272383000508816,0.7939743521542867,0.9694690060853024,-0.0156931324273462,-0.0444737326252863,-0.2518410111944492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
