,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,23741000.0,-6603000.0,-7932000.0,-14065000.0
Total Cashflows From Investing Activities,-15664000.0,-15449000.0,52893000.0,-417000.0
Net Borrowings,-59000.0,-58000.0,-56000.0,-55000.0
Total Cash From Financing Activities,-108110000.0,-123800000.0,-106849000.0,-59476000.0
Change To Operating Activities,102498000.0,952000.0,-35290000.0,137579000.0
Net Income,149213000.0,110598000.0,94416000.0,75749000.0
Change In Cash,44875000.0,-76496000.0,-12574000.0,85515000.0
Repurchase Of Stock,-65849000.0,-79465000.0,-68159000.0,-21036000.0
Effect Of Exchange Rate,3233000.0,-5303000.0,9495000.0,6709000.0
Total Cash From Operating Activities,165416000.0,68056000.0,31887000.0,138699000.0
Depreciation,14329000.0,14538000.0,15401000.0,15922000.0
Other Cashflows From Investing Activities,-9289000.0,-5710000.0,73228000.0,6197000.0
Dividends Paid,-42202000.0,-44277000.0,-38634000.0,-38385000.0
Change To Account Receivables,-106578000.0,-95024000.0,-10610000.0,-15563000.0
Change To Netincome,-17884000.0,8229000.0,-14764000.0,-37546000.0
Capital Expenditures,-6375000.0,-9739000.0,-4499000.0,-6614000.0
