,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,-9548000.0,3067000.0,11494000.0,-8874000.0
Total Cashflows From Investing Activities,-7976000.0,-9744000.0,-36491000.0,-5657000.0
Net Borrowings,170000000.0,-25000000.0,-10000000.0,-15000000.0
Total Cash From Financing Activities,116416000.0,-204639000.0,-85363000.0,-69203000.0
Change To Operating Activities,-168243000.0,58641000.0,84900000.0,67332000.0
Net Income,64496000.0,55589000.0,50172000.0,48174000.0
Change In Cash,-61532000.0,-9705000.0,452000.0,81143000.0
Repurchase Of Stock,-52931000.0,-177761000.0,-76154000.0,-50543000.0
Effect Of Exchange Rate,-3388000.0,18586000.0,10743000.0,3027000.0
Total Cash From Operating Activities,-166584000.0,186092000.0,111563000.0,152976000.0
Depreciation,10962000.0,11953000.0,6343000.0,10198000.0
Change To Account Receivables,-93396000.0,59691000.0,-43687000.0,18159000.0
Other Cashflows From Financing Activities,-653000.0,-1878000.0,791000.0,-3660000.0
Change To Netincome,16975000.0,2879000.0,11591000.0,16655000.0
Capital Expenditures,-7976000.0,-9203000.0,-11764000.0,-5663000.0
Other Cashflows From Investing Activities,,-541000.0,544000.0,6000.0
