,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,7554000.0,-18369000.0,-15430000.0,21223000.0
Total Cashflows From Investing Activities,-15879000.0,-17423000.0,-15962000.0,-10220000.0
Total Cash From Financing Activities,-127477000.0,-41815000.0,-21005000.0,-21981000.0
Change To Operating Activities,-1962000.0,4863000.0,-1932000.0,951000.0
Issuance Of Stock,5160000.0,11026000.0,18884000.0,12058000.0
Net Income,56522000.0,65400000.0,113752000.0,67722000.0
Change In Cash,-118036000.0,47481000.0,49910000.0,92389000.0
Repurchase Of Stock,-127527000.0,-47720000.0,-35092000.0,-28837000.0
Total Cash From Operating Activities,25320000.0,106719000.0,86877000.0,124590000.0
Depreciation,16122000.0,14225000.0,8846000.0,14225000.0
Other Cashflows From Investing Activities,28000.0,274000.0,199000.0,199000.0
Dividends Paid,-5427000.0,-5437000.0,-5440000.0,-5401000.0
Change To Inventory,-634000.0,318000.0,451000.0,-79000.0
Change To Account Receivables,-18051000.0,22773000.0,-15220000.0,21297000.0
Other Cashflows From Financing Activities,317000.0,316000.0,643000.0,199000.0
Change To Netincome,10329000.0,-962000.0,-27058000.0,27266000.0
Capital Expenditures,-15907000.0,-17697000.0,-16161000.0,-10419000.0
