,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-7845000000.0,-5906000000.0,-3398000000.0,-2711000000.0
Change To Liabilities,748000000.0,844000000.0,1029000000.0,-253000000.0
Total Cashflows From Investing Activities,-7521000000.0,-5905000000.0,-2935000000.0,-2422000000.0
Net Borrowings,-313000000.0,2318000000.0,180000000.0,-496000000.0
Total Cash From Financing Activities,-2082000000.0,-151000000.0,-1991000000.0,-2319000000.0
Change To Operating Activities,5010000000.0,150000000.0,61000000.0,1060000000.0
Issuance Of Stock,145000000.0,204000000.0,115000000.0,151000000.0
Net Income,3533000000.0,4454000000.0,3962000000.0,3861000000.0
Change In Cash,190000000.0,306000000.0,489000000.0,-237000000.0
Repurchase Of Stock,-523000000.0,-1530000000.0,-1044000000.0,-801000000.0
Effect Of Exchange Rate,8000000.0,20000000.0,-65000000.0,1000000.0
Total Cash From Operating Activities,9785000000.0,6342000000.0,5480000000.0,4503000000.0
Depreciation,290000000.0,305000000.0,339000000.0,260000000.0
Other Cashflows From Investing Activities,324000000.0,30000000.0,463000000.0,289000000.0
Dividends Paid,-1388000000.0,-1354000000.0,-1337000000.0,-1308000000.0
Change To Account Receivables,-114000000.0,-270000000.0,-981000000.0,-243000000.0
Other Cashflows From Financing Activities,-3000000.0,211000000.0,95000000.0,135000000.0
Change To Netincome,272000000.0,866000000.0,909000000.0,183000000.0
