Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2017-09-29,69.55999755859375,70.1500015258789,69.41000366210938,69.73999786376953,57.14299011230469,327900,EPR,0.9968775058926445,0.9123846471609696,0.8168531769545061,1.0206479989635429,-0.0237704930708984,-0.1778757415614764,-0.2724400220366968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,69.94000244140625,70.05000305175781,69.5,69.75,57.15120697021485,292200,EPR,0.9948612474056934,0.9110891274680036,0.8072423785426708,1.012478214064533,-0.0176169666588396,-0.177618428293396,-0.281888499934263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,69.68000030517578,70.19999694824219,69.58000183105469,70.1500015258789,57.47893524169922,307900,EPR,0.9986437929252646,0.9056050674559546,0.8032293191860396,1.0113391723313174,-0.0126953794060528,-0.1843583075489474,-0.2785713230345326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,70.2300033569336,70.75,69.88999938964844,70.68000030517578,57.913204193115234,318100,EPR,0.988169493872154,0.8810017311088246,0.8017442036244007,1.0126829906128405,-0.0245134967406864,-0.2074819559127417,-0.2882151629722633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,70.83000183105469,71.20999908447266,70.51000213623047,70.55000305175781,57.80667495727539,241800,EPR,0.9922696629391436,0.8631969292197343,0.8061548510384247,1.0121464877707815,-0.0198768248316378,-0.2196035464633783,-0.2917668977328345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,70.18000030517578,70.41000366210938,69.69999694824219,70.26000213623047,57.569068908691406,262800,EPR,1.0063773466532495,0.8713836489239624,0.8103656615767432,1.0081446760609294,-0.0017673294076798,-0.2235595739030738,-0.2902074048590204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,70.2699966430664,70.63999938964844,69.73999786376953,69.76000213623047,57.15938186645508,296000,EPR,1.0219456914977714,0.8677322173688196,0.8059401271583956,1.0143616235707735,0.0075840679269978,-0.235983207583833,-0.2925420190183013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,69.98999786376953,70.3499984741211,69.58000183105469,69.83000183105469,57.21674728393555,250800,EPR,0.9810572379128326,0.8780580900347736,0.7904638747566759,1.008797349947511,-0.0277401120346783,-0.2147925861091719,-0.2988334379372797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,69.9800033569336,70.61000061035156,69.86000061035156,70.52999877929688,57.79029846191406,289100,EPR,0.9768776676009184,0.8751018193483826,0.7780711157816359,1.0091988628593096,-0.0323211952583911,-0.2261303883943237,-0.3100259344113577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,70.47000122070312,70.6500015258789,70.2300033569336,70.52999877929688,57.79029846191406,223000,EPR,0.9848563439559904,0.8572513858652961,0.7840858173733842,1.0112728774332036,-0.0264165334772131,-0.2414335399580565,-0.2919492835917452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,70.79000091552734,71.1500015258789,70.41999816894531,70.83000183105469,58.0361213684082,291700,EPR,0.977847313965374,0.8673813764471134,0.7921583276153965,1.0098252549340063,-0.0319779409686324,-0.2408681219401616,-0.2847322762282205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,70.87000274658203,71.22000122070312,70.44000244140625,71.05000305175781,58.21637344360352,276600,EPR,0.956715101225189,0.870554645797186,0.8020833135389627,1.0047827275420922,-0.0480676263169032,-0.2445071193445216,-0.2835106838212438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,70.80000305175781,71.4000015258789,70.70999908447266,71.37999725341797,58.48677062988281,323500,EPR,0.9520106893080048,0.879616142910924,0.8090261281730785,1.016827126331923,-0.0648164370239182,-0.2413796272583922,-0.2779121581417217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,71.16999816894531,71.43000030517578,70.69999694824219,70.91999816894531,58.10985565185547,250500,EPR,0.9588938597729294,0.8818858213829707,0.8079592205157831,1.016900814218988,-0.0580069544460585,-0.2346979027143357,-0.2680361239088722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,70.87000274658203,71.08999633789062,70.38999938964844,70.69000244140625,57.92140197753906,220600,EPR,0.9610189789767324,0.8899255967630655,0.8175123164583606,1.0195478153138224,-0.05852883633709,-0.226625305576136,-0.2603212248594635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,70.83000183105469,70.83000183105469,69.91999816894531,70.44000244140625,57.716552734375,329500,EPR,0.968852180772989,0.8766522749960873,0.817308907413909,1.0187296628598663,-0.0498774820868773,-0.2402732507814572,-0.248165101810555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,70.80000305175781,70.80000305175781,70.16000366210938,70.33000183105469,57.626426696777344,284700,EPR,0.974082678214603,0.8543477072201479,0.8218448418824789,1.0231439317955078,-0.0490612535809047,-0.2598904457445342,-0.2466123099831096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,70.31999969482422,70.52999877929688,69.5,69.81999969482422,57.208534240722656,492900,EPR,0.9849403949116328,0.8496152598201465,0.8348589846123933,1.023176662025299,-0.0382362671136665,-0.251177624026248,-0.2445218356854599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,69.52999877929688,70.01000213623047,69.05000305175781,69.41000366210938,56.87261199951172,469100,EPR,0.981491887952992,0.8692038146025566,0.8643971277661657,1.028738706809164,-0.0472468188561719,-0.239010006952009,-0.2294241345191388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,69.94000244140625,70.08999633789062,68.72000122070312,68.9000015258789,56.45472717285156,269000,EPR,0.9868609717723876,0.8674833782319504,0.8714001260062322,1.0357335667629224,-0.0488725949905347,-0.2368851524554909,-0.219621908314629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,68.77999877929688,69.31999969482422,68.5,69.06999969482422,56.59403610229492,343100,EPR,0.9889647242845964,0.8619461171827285,0.8995621870278941,1.0327543330408862,-0.0437896087562897,-0.2164728364133121,-0.1965666117071755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,68.8499984741211,69.29000091552734,68.77999877929688,68.9000015258789,56.73398971557617,283300,EPR,0.9892967377655704,0.8347395440234393,0.9105791739438124,1.0448229351223306,-0.0555261973567602,-0.2113713895490394,-0.1998103184510545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,68.93000030517578,69.19000244140625,68.5,69.18000030517578,56.96456146240234,255100,EPR,0.9863093736937416,0.8365033545352624,0.9000027991849953,1.0378093145840102,-0.0514999408902685,-0.2171530138792289,-0.2075771519434281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,69.18000030517578,69.72000122070312,68.8499984741211,69.05000305175781,56.857521057128906,423100,EPR,0.9904952465833624,0.8260067288128474,0.8959939101734481,1.0388512590749122,-0.0483560124915497,-0.2285772895390023,-0.2134486960856204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,69.26000213623047,69.8499984741211,68.86000061035156,69.70999908447266,57.40098190307617,457000,EPR,0.9656905085376316,0.801417301934703,0.8762123335825249,1.0310647944789963,-0.0653742859413647,-0.2166290401852965,-0.2282896777030572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,69.29000091552734,70.0,69.0999984741211,69.5,57.22806167602539,193000,EPR,0.96137786492768,0.8254851205436504,0.8706589184517017,1.0262436118253355,-0.0648657468976557,-0.200151285024102,-0.2371514002376644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,69.62000274658203,70.13999938964844,69.27999877929688,69.66000366210938,57.35980987548828,523300,EPR,0.9624878878305034,0.8254860662666187,0.8638983861303107,1.0311845275729687,-0.0686966397424653,-0.2106248629358257,-0.241829898205796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
