,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,394298000.0,405903000.0,417271000.0,427172000.0
Capital Surplus,5083831000.0,5010619000.0,4993407000.0,4937791000.0
Total Liab,1656925000.0,1643043000.0,1742018000.0,2104197000.0
Total Stockholder Equity,4241571000.0,4162010000.0,4106002000.0,4053893000.0
Other Current Liab,49115000.0,50410000.0,32099000.0,20390000.0
Total Assets,5898496000.0,5805053000.0,5848020000.0,6158090000.0
Common Stock,183000.0,183000.0,182000.0,181000.0
Other Current Assets,99046000.0,91249000.0,129934000.0,120747000.0
Retained Earnings,-831297000.0,-844238000.0,-861609000.0,-883708000.0
Other Liab,136471000.0,136881000.0,129836000.0,129939000.0
Good Will,196199000.0,196199000.0,196199000.0,196199000.0
Treasury Stock,-11146000.0,-4554000.0,-25978000.0,-371000.0
Other Assets,1558946000.0,1560184000.0,1506778000.0,1449774000.0
Cash,641533000.0,667313000.0,649158000.0,1015675000.0
Total Current Liabilities,443344000.0,430035000.0,492548000.0,854693000.0
Deferred Long Term Asset Charges,1431683000.0,1429386000.0,1432150000.0,1396547000.0
Other Stockholder Equity,-11146000.0,-4554000.0,-25978000.0,-371000.0
Property Plant Equipment,1026579000.0,1022474000.0,1089580000.0,1072844000.0
Total Current Assets,2357837000.0,2288766000.0,2342219000.0,2738979000.0
Long Term Investments,364637000.0,331527000.0,295973000.0,273122000.0
Net Tangible Assets,3651074000.0,3559908000.0,3492532000.0,3430522000.0
Short Term Investments,481864000.0,420178000.0,416228000.0,489998000.0
Net Receivables,424419000.0,396097000.0,448351000.0,411712000.0
Long Term Debt,1077110000.0,1076127000.0,1075145000.0,1074164000.0
Inventory,710975000.0,713929000.0,698548000.0,700847000.0
Accounts Payable,176073000.0,165001000.0,191429000.0,218021000.0
Short Long Term Debt,,,,374290000.0
