Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Minority Interest,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-13,96.01000213623048,96.05999755859376,95.54000091552734,95.70999908447266,87.88411712646484,407700,AIZ,1.0328072035194966,0.9885948152237314,0.9876405779004296,1.0098252549340063,0.02298194858549,-0.1196546831635436,-0.0892500259431874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,95.86000061035156,96.5,95.86000061035156,96.22000122070312,88.35240936279297,374400,AIZ,1.027437006968681,0.9828323875070624,0.9826162488114748,1.0047827275420922,0.0226542794265887,-0.1322293776346452,-0.1029777485487316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,96.31999969482422,96.55999755859376,95.8499984741211,95.86000061035156,88.02184295654297,506600,AIZ,1.0171081386391965,0.9942870882265272,0.9924308317816136,1.016827126331923,0.0002810123072733,-0.126708681942789,-0.0945074545331866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,96.41000366210938,102.2300033569336,96.04000091552734,101.8000030517578,93.47615814208984,1277200,AIZ,0.968762189229983,0.9442729319944724,0.9228895895212146,1.016900814218988,-0.0481386249890049,-0.172310792102834,-0.1531057549034407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,101.27999877929688,101.7300033569336,100.25,101.13999938964844,92.87010192871094,631900,AIZ,0.9746887083934748,0.9449660592129746,0.9191046007161946,1.0195478153138224,-0.0448591069203476,-0.1715848431262269,-0.1587289406016295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,101.7699966430664,101.79000091552734,99.48999786376952,99.88999938964844,91.72232818603516,740000,AIZ,0.9850833817921784,0.9614222953164508,0.9083135082520888,1.0187296628598663,-0.0336462810676879,-0.1555032304610937,-0.1571605009723753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,100.04000091552734,100.04000091552734,99.12000274658205,99.48999786376952,91.35503387451172,463000,AIZ,0.9891445585788712,0.953763823496522,0.9015883215146172,1.0231439317955078,-0.0339993732166366,-0.1604743294681601,-0.1668688303509713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,99.83000183105467,100.0999984741211,99.0999984741211,99.68000030517578,91.52947998046876,293500,AIZ,0.9873602895135364,0.9293455537706576,0.8928637040474946,1.023176662025299,-0.0358163725117629,-0.1714473300757368,-0.1865171162503586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,100.08000183105467,100.5199966430664,98.83000183105467,99.8000030517578,91.63966369628906,569500,AIZ,0.987281409634885,0.921879342231218,0.8852991584490526,1.028738706809164,-0.041457297174279,-0.1863344793233475,-0.2085221038362519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,99.93000030517578,101.55999755859376,99.93000030517578,100.43000030517578,92.2181625366211,334800,AIZ,1.0010166110169758,0.9319187482248812,0.8718843432885596,1.0357335667629224,-0.0347169557459465,-0.1724497824625601,-0.2191376910323016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,100.29000091552734,100.44000244140624,99.51000213623048,100.0500030517578,91.86924743652344,337000,AIZ,1.0224095265318582,0.92430012375549,0.8739816663823717,1.0327543330408862,-0.0103448065090279,-0.1541188298405507,-0.2221471323526979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,99.9800033569336,101.29000091552734,99.52999877929688,100.8499984741211,92.60382080078124,354700,AIZ,1.0059225880738536,0.8793719734962805,0.8787913889934296,1.0448229351223306,-0.038900347048477,-0.1667389600761982,-0.2315981034014373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,100.63999938964844,101.91000366210938,100.2699966430664,100.6500015258789,92.420166015625,481600,AIZ,0.9969297562032268,0.8842168401782577,0.8806384112660579,1.0378093145840102,-0.0408795583807833,-0.1694395282362335,-0.2269415398623655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,101.2699966430664,102.8499984741211,100.9800033569336,101.16999816894533,92.8976593017578,514500,AIZ,0.9921039115224172,0.8796719721175973,0.8731105274992811,1.0388512590749122,-0.0467473475524949,-0.1749120462342525,-0.2363320787597874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,100.95999908447266,102.4499969482422,99.2699966430664,100.20999908447266,92.0161590576172,630100,AIZ,0.9855503085962702,0.854678924397852,0.9061201209676816,1.0310647944789963,-0.0455144858827261,-0.1633674177221474,-0.1983818903179005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,99.02999877929688,100.2300033569336,97.51000213623048,100.13999938964844,91.95188903808594,673800,AIZ,0.9844313766032392,0.8838993461672684,0.9495086339407904,1.0262436118253355,-0.0418122352220965,-0.1417370594004841,-0.1583016847485757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,100.16999816894533,100.41000366210938,99.2699966430664,99.2699966430664,91.15300750732422,305200,AIZ,0.9987325495389996,0.8866815756494166,0.9613989646629656,1.0311845275729687,-0.0324519780339691,-0.1494293535530277,-0.1443293196731411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,99.44000244140624,100.41000366210938,98.9499969482422,99.0500030517578,90.95100402832033,307700,AIZ,1.0065353703885451,0.8967738796573813,0.9801907201750168,1.0414917955670933,-0.0349564251785481,-0.1491359303702847,-0.1316356389200532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,98.87999725341795,99.36000061035156,97.9800033569336,98.37999725341795,90.33578491210938,480800,AIZ,1.021057486462556,0.9163753499432288,1.007751789368212,1.0390384642435906,-0.0179809777810346,-0.1446294131545098,-0.1069015160331396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,98.13999938964844,99.7300033569336,98.0999984741211,98.70999908447266,90.6388168334961,409200,AIZ,1.0219228429528735,0.917692707646354,0.9853102777383332,1.0401272810196784,-0.0182044380668049,-0.1578821450877382,-0.1273687150879902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,98.43000030517578,99.0199966430664,97.75,98.1500015258789,90.12460327148438,451900,AIZ,1.0125881966122885,0.9213918751944922,0.983300758532346,1.0393664161720684,-0.0267782195597798,-0.1545013734459256,-0.130037201822582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,97.66999816894533,99.18000030517578,97.66999816894533,98.6999969482422,90.62960815429688,371300,AIZ,0.9964506283523432,0.9026035347744644,0.996178046576969,1.0305050740272153,-0.034054445674872,-0.1640636799918563,-0.1154545142536378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,97.9800033569336,99.43000030517578,97.62999725341795,98.8499984741211,90.76734924316406,315800,AIZ,1.000228964169125,0.8979779706882155,0.9938426794254512,1.043144349882203,-0.0429153857130779,-0.1669628117546068,-0.1198095414127996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,98.05999755859376,99.5999984741211,97.8000030517578,98.86000061035156,90.77653503417967,389000,AIZ,1.0042988631448864,0.8936143783016378,0.9815905045627674,1.0570826794517585,-0.0527838163068721,-0.1743353399719592,-0.1290375948678804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,99.13999938964844,99.5,97.1999969482422,97.5,89.5277328491211,540600,AIZ,1.017998004018721,0.9193672819450958,0.9960133209721456,1.0412088647392546,-0.0232108607205334,-0.1511119303925223,-0.1162013897910025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,97.08000183105467,98.9000015258789,96.95999908447266,98.62000274658205,90.55616760253906,386900,AIZ,1.0168387088186086,0.9076944048795144,0.9636429137230276,1.0392013474275237,-0.022362638608915,-0.167626642799451,-0.1362964581946482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,98.61000061035156,99.55999755859376,98.41000366210938,98.58000183105467,90.51943969726562,254300,AIZ,1.0316363079165825,0.8968711366047669,0.9713662465809954,1.0381241126825425,-0.00648780476596,-0.1608384240240917,-0.1358017052081364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,99.0,99.12999725341795,98.3000030517578,98.4000015258789,90.35414123535156,270600,AIZ,1.0326035907765143,0.8791735772781291,0.9746953828361944,1.03199537924298,0.0006082115335341,-0.1634279625253176,-0.1308740823832102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,98.20999908447266,98.83000183105467,97.72000122070312,98.41000366210938,90.36333465576172,271800,AIZ,1.0339294583979892,0.8813467765351247,0.9753202078705328,1.0328322263084138,0.0010972320895754,-0.1531568697832549,-0.1343038308254776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,98.6999969482422,98.6999969482422,97.8499984741211,97.86000061035156,90.37257385253906,115900,AIZ,1.0350499784134046,0.8889701024388209,0.987840085961419,1.032019884081241,0.0030300943321639,-0.1537409195558877,-0.1291849855278172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,98.1999969482422,98.77999877929688,97.77999877929688,97.97000122070312,90.47413635253906,383000,AIZ,1.0378688053742482,0.9107774374535464,1.0073956291394974,1.0369551897736955,0.0009136156005524,-0.1462537993368218,-0.1096718663463021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,98.19000244140624,100.18000030517578,98.08999633789062,99.95999908447266,92.3119125366211,342800,AIZ,1.0088033338879014,0.9037205400186966,0.9953400580701346,1.020376345675996,-0.0115730117880945,-0.1496926397346877,-0.1160591919610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,100.27999877929688,102.4800033569336,100.25,101.70999908447266,93.92799377441406,337700,AIZ,0.9756170941726034,0.8814429472688978,0.9466657948410124,1.026253639124301,-0.0506365449516974,-0.1726104073863119,-0.1656184686012047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,102.0199966430664,102.5,100.8499984741211,100.87000274658205,93.15227508544922,808000,AIZ,0.9865172275547508,0.8815995210347877,0.9628783122864653,1.0246409570196735,-0.0381237294649227,-0.1678256614390606,-0.1479233896474698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,101.0999984741211,101.0999984741211,98.0999984741211,99.7699966430664,92.13641357421876,729900,AIZ,1.002806772556031,0.9160335640181958,0.9860757715974754,1.029880242563007,-0.0270734700069759,-0.1522067116731458,-0.1230881590709153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,100.38999938964844,100.95999908447266,99.25,99.8000030517578,92.16413116455078,616400,AIZ,1.015130374763134,0.8975054670323689,0.9712748290851336,1.036157586789428,-0.0210272120262939,-0.1731058309211898,-0.1461358933699763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,99.8499984741211,100.2699966430664,98.0500030517578,98.1999969482422,90.68655395507812,580200,AIZ,1.0152749328059436,0.913153680302677,0.9843168719252852,1.0465343935592823,-0.0312594607533387,-0.1582559747225294,-0.1407083371295786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,97.97000122070312,99.08000183105467,97.38999938964844,98.0199966430664,90.52032470703124,355500,AIZ,1.0111202324883608,0.9038442671863044,0.9834393342256176,1.048372731047773,-0.0372524985594122,-0.1652950774000189,-0.1445430208554283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,97.73999786376952,99.52999877929688,97.73999786376952,98.58000183105467,91.0374755859375,503600,AIZ,0.9787990141851676,0.9073876108069548,1.022725398543,1.0387885930282448,-0.0599895788430772,-0.1496312021018192,-0.0918856042400066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,98.98999786376952,99.56999969482422,98.51000213623048,99.12999725341795,91.54540252685548,471700,AIZ,0.9663067183963648,0.913013283813812,1.034308247518822,1.0447156071702373,-0.0784088887738724,-0.1439687534774726,-0.0795176201854468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,99.08999633789062,100.0199966430664,98.47000122070312,99.87999725341795,92.23802947998048,473800,AIZ,0.9550459092742712,0.9081726837522764,1.035763964451754,1.0484619827112251,-0.0934160734369539,-0.1364508360823745,-0.0686872269891651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,100.0,101.51000213623048,99.69000244140624,100.3000030517578,92.6258773803711,462700,AIZ,0.9360918546513826,0.9123971771219338,1.0331426819582037,1.0415757419863072,-0.1054838873349246,-0.1363900297266592,-0.0743537899712312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,100.26000213623048,100.33999633789062,98.75,98.81999969482422,91.25910949707033,366500,AIZ,0.9594211067261216,0.9268764806863076,1.050869229430321,1.0495576207370112,-0.0901365140108896,-0.1219993114690817,-0.0396249821077794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,99.01000213623048,99.1999969482422,97.6500015258789,97.79000091552734,90.30792999267578,389700,AIZ,0.964004331899026,0.920892913911744,1.0489987151132638,1.0539026313731312,-0.0898982994741052,-0.1098335788231311,-0.0514534491984013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,98.44000244140624,99.58999633789062,98.05999755859376,98.30999755859376,90.7881317138672,756700,AIZ,0.9569729092516148,0.8956500211516478,1.0537467829242584,1.0520989179928428,-0.095126008741228,-0.1050731764611234,-0.020087778647341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,98.8000030517578,99.16999816894533,98.11000061035156,98.72000122070312,91.1667709350586,432000,AIZ,0.9524918843280226,0.9260822981149448,1.0759275917448985,1.049480051520865,-0.0969881671928425,-0.0898111902920399,0.0045352158314979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,99.26000213623048,99.68000030517578,98.55999755859376,98.69000244140624,91.13905334472656,473400,AIZ,0.9602796904479558,0.91463653518423,1.061484735443769,1.0585213557872055,-0.0982416653392499,-0.0899704331081538,-0.0160899780233849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,99.0999984741211,99.9800033569336,98.83000183105467,99.70999908447266,92.08101654052734,346400,AIZ,0.9585798380229812,0.9177960042730104,1.053874712771961,1.0561912314345747,-0.0976113934115935,-0.0843313759704469,-0.0265813431585051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,99.97000122070312,101.4499969482422,99.81999969482422,101.12000274658205,93.38314056396484,393000,AIZ,0.9397745000680152,0.9097755172319416,1.0561974490835926,1.054691754118366,-0.1149172540503508,-0.1042208711764599,-0.0221929925933153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,101.56999969482422,102.13999938964844,100.6999969482422,101.02999877929688,93.30001068115234,371900,AIZ,0.9451648574591306,0.8784103614525417,1.0524293894710606,1.0628648969920689,-0.117700039532938,-0.1127275387527335,-0.0357134248878638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,101.01000213623048,101.95999908447266,100.9000015258789,101.16999816894533,93.42931365966795,157800,AIZ,0.9325887453395882,0.8950011052618386,1.0477710743463542,1.054562443450246,-0.1219736981106578,-0.1064102587298533,-0.0491851632766509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,101.2699966430664,102.08999633789062,101.11000061035156,101.29000091552734,93.54013061523438,227600,AIZ,0.909369216178274,0.9059632354068662,1.0630193307087514,1.0427572783556516,-0.1333880621773775,-0.1059844870023033,-0.0412615423829241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,101.3499984741211,101.80999755859376,101.1999969482422,101.68000030517578,93.90028381347656,228600,AIZ,0.8996853838955099,0.9086252360108285,1.0680012622994162,1.039387058829826,-0.139701674934316,-0.1071187299472034,-0.0339121362786387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,101.95999908447266,102.2699966430664,100.72000122070312,100.83999633789062,93.12456512451172,415000,AIZ,0.9228481709398711,0.8936384930619908,1.0855303975750332,1.0452598484191695,-0.1224116774792983,-0.1064062455786617,-0.0162505957297363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,101.44000244140624,101.4800033569336,98.5999984741211,99.2300033569336,91.63775634765624,449900,AIZ,0.9266350482518568,0.9099631142545624,1.0963085614492676,1.0173995405954512,-0.0907644923435944,-0.0835455044740905,-0.0042872485070595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,99.25,100.62999725341795,98.88999938964844,99.51000213623048,91.89632415771484,374800,AIZ,0.8861421324221972,0.9176176740042682,1.0988183928066628,0.9765980219270426,-0.0904558895048454,-0.0863311183195872,0.0033699319211486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,99.98999786376952,100.88999938964844,99.66000366210938,100.0500030517578,92.39501953125,419300,AIZ,0.8844574910820452,0.9112566884661116,1.0924829898269257,0.9849127815791188,-0.1004552904970736,-0.0871002478528805,0.0028881300437282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,100.73999786376952,101.43000030517578,99.6500015258789,101.30999755859376,93.55860900878906,333600,AIZ,0.8734574832702896,0.9119435233746236,1.0755987524661756,0.9789917900086822,-0.1055343067383925,-0.0876832957070316,-0.0142906184222229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,101.02999877929688,101.13999938964844,99.6500015258789,99.6999969482422,92.07178497314452,333200,AIZ,0.8541625631948472,0.9237427507863132,1.1051514360293846,0.942840182406444,-0.0886776192115967,-0.0679817336880036,0.01780143037633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,100.0,101.45999908447266,98.98999786376952,99.11000061035156,91.52693176269533,516500,AIZ,0.8880032689212909,0.9392946412063798,1.094265233751712,0.9530778204901076,-0.0650745515688168,-0.0619296058410352,0.0049674154008338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,98.9800033569336,99.33000183105467,96.4499969482422,96.48999786376952,89.10739135742188,460300,AIZ,0.9070369033426476,0.9688670321394336,1.12744021910557,0.966664672858564,-0.0596277695159163,-0.0444075458567746,0.0416551796459208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,96.55999755859376,96.75,95.08999633789062,95.79000091552734,88.4609375,461000,AIZ,0.9220169607767376,0.9740563661904972,1.135467580505387,0.9609362737659176,-0.03891931298918,-0.0308174036576535,0.0603859742986661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,96.31999969482422,96.6500015258789,94.61000061035156,95.38999938964844,88.091552734375,430900,AIZ,0.9397210509030745,0.9769800567037024,1.1408656391083718,0.9729510699723092,-0.0332300190692348,-0.0177451673006525,0.0776006074629922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,95.61000061035156,95.69000244140624,93.76000213623048,93.88999938964844,86.70632934570312,465200,AIZ,0.959313834012684,1.001270769004429,1.165021788382556,0.9917823196316324,-0.0324684856189485,0.0049577619354346,0.0828134982637647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,94.5,95.22000122070312,94.12999725341795,94.80999755859376,87.55591583251953,301300,AIZ,0.9484233751642211,0.9909182791514456,1.1760313081179203,0.9854883712686996,-0.0370649961044783,0.0029984817911895,0.1002029328295377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,94.98999786376952,95.12999725341795,94.0500030517578,94.2699966430664,87.05723571777344,247300,AIZ,0.9396416507007505,0.9967010102564544,1.1723523206066973,0.981540936006692,-0.0418992853059415,0.0168946070023289,0.1068344172779611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,94.41999816894533,94.41999816894533,93.5199966430664,94.08000183105467,86.88178253173828,317300,AIZ,0.9381377511257912,0.9990347538661876,1.1804224339288936,0.9694690060853024,-0.0313312549595112,0.0273227211900196,0.1346070705801576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,94.20999908447266,94.8000030517578,92.94000244140624,94.02999877929688,86.83560943603516,520900,AIZ,0.9341699499293472,0.9997800859044378,1.1874014263401558,0.962138874344328,-0.0279689244149806,0.026543485942698,0.137957205751523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,94.02999877929688,95.33000183105467,94.02999877929688,94.7699966430664,87.51898193359375,402400,AIZ,0.9404687599160616,0.9981330779943804,1.1674489386021865,0.9712482450100663,-0.0307794850940048,0.0292018931557846,0.1251942334654123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,95.22000122070312,95.80999755859376,94.93000030517578,95.58000183105467,88.26700592041016,433400,AIZ,0.9312350158820738,0.9773547014335224,1.1544837545950144,0.9795485186833895,-0.0483135028013157,0.014443252622434,0.1009546464834194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
