,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-433000000.0,-82000000.0,-51100000.0,-338600000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-735200000.0,-619800000.0,-2202500000.0,-541200000.0
Net Borrowings,242500000.0,235500000.0,1823900000.0,450800000.0
Total Cash From Financing Activities,-264800000.0,-179200000.0,1838000000.0,-26700000.0
Change To Operating Activities,161700000.0,666000000.0,234700000.0,159700000.0
Net Income,441800000.0,382600000.0,251000000.0,519600000.0
Change In Cash,361500000.0,613100000.0,257200000.0,-35200000.0
Repurchase Of Stock,-307300000.0,-271800000.0,-139300000.0,-388900000.0
Effect Of Exchange Rate,19500000.0,-1300000.0,-35000000.0,2300000.0
Total Cash From Operating Activities,1342000000.0,1413400000.0,656700000.0,530400000.0
Depreciation,144300000.0,125800000.0,126900000.0,115700000.0
Other Cashflows From Investing Activities,25000000.0,7800000.0,2600000.0,4700000.0
Dividends Paid,-173300000.0,-170000000.0,-148000000.0,-119000000.0
Change To Account Receivables,186100000.0,-63700000.0,-220200000.0,-10300000.0
Other Cashflows From Financing Activities,-26700000.0,27100000.0,25000000.0,30400000.0
Change To Netincome,383800000.0,276100000.0,127000000.0,-148800000.0
Capital Expenditures,-121200000.0,-110300000.0,-82800000.0,-62100000.0
