,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,329000000.0,177000000.0,245000000.0,329000000.0
Capital Surplus,2705000000.0,2820000000.0,2535000000.0,2445000000.0
Total Liab,21241000000.0,17037000000.0,15252000000.0,17336000000.0
Total Stockholder Equity,13728000000.0,12037000000.0,10161000000.0,9842000000.0
Other Current Liab,318000000.0,247000000.0,283000000.0,378000000.0
Total Assets,34969000000.0,29074000000.0,25413000000.0,27178000000.0
Common Stock,33000000.0,33000000.0,33000000.0,33000000.0
Other Current Assets,3876000000.0,2506000000.0,2264000000.0,2949000000.0
Retained Earnings,20517000000.0,17483000000.0,15072000000.0,13670000000.0
Other Liab,1432000000.0,809000000.0,800000000.0,3160000000.0
Good Will,4447000000.0,3928000000.0,3897000000.0,3281000000.0
Treasury Stock,-9527000000.0,-8299000000.0,-7479000000.0,-6306000000.0
Other Assets,1362000000.0,1247000000.0,1130000000.0,1837000000.0
Cash,4673000000.0,4054000000.0,2343000000.0,4042000000.0
Total Current Liabilities,13394000000.0,10929000000.0,10077000000.0,9406000000.0
Other Stockholder Equity,391000000.0,156000000.0,-159000000.0,19000000.0
Property Plant Equipment,2808000000.0,2365000000.0,1735000000.0,1584000000.0
Total Current Assets,23641000000.0,19888000000.0,16948000000.0,17402000000.0
Long Term Investments,2382000000.0,1469000000.0,1458000000.0,2745000000.0
Net Tangible Assets,8952000000.0,7932000000.0,6019000000.0,6335000000.0
Short Term Investments,12554000000.0,10972000000.0,10026000000.0,9557000000.0
Net Receivables,2538000000.0,2356000000.0,2315000000.0,854000000.0
Long Term Debt,6060000000.0,4967000000.0,4375000000.0,4770000000.0
Accounts Payable,12027000000.0,9642000000.0,7929000000.0,8597000000.0
Short Long Term Debt,,399000000.0,,
Deferred Long Term Asset Charges,,,,217000000.0
