,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,343000000.0,329000000.0,352000000.0,374000000.0
Capital Surplus,2712000000.0,2705000000.0,2940000000.0,2898000000.0
Total Liab,23225000000.0,21241000000.0,22709000000.0,24039000000.0
Total Stockholder Equity,14190000000.0,13728000000.0,15768000000.0,14416000000.0
Other Current Liab,325000000.0,318000000.0,287000000.0,266000000.0
Total Assets,37415000000.0,34969000000.0,38477000000.0,38455000000.0
Common Stock,33000000.0,33000000.0,33000000.0,33000000.0
Other Current Assets,6202000000.0,3876000000.0,5170000000.0,5631000000.0
Retained Earnings,21252000000.0,20517000000.0,20872000000.0,19616000000.0
Other Liab,1863000000.0,1432000000.0,1745000000.0,1526000000.0
Good Will,4602000000.0,4447000000.0,4443000000.0,4443000000.0
Treasury Stock,-9807000000.0,-9527000000.0,-8077000000.0,-8131000000.0
Other Assets,2112000000.0,1362000000.0,2158000000.0,2141000000.0
Cash,3877000000.0,4673000000.0,7985000000.0,7163000000.0
Total Current Liabilities,15300000000.0,13394000000.0,14905000000.0,16455000000.0
Other Stockholder Equity,108000000.0,391000000.0,370000000.0,317000000.0
Property Plant Equipment,2507000000.0,2808000000.0,2228000000.0,2118000000.0
Total Current Assets,25526000000.0,23641000000.0,27031000000.0,27868000000.0
Long Term Investments,2325000000.0,2382000000.0,2265000000.0,1511000000.0
Net Tangible Assets,9245000000.0,8952000000.0,10973000000.0,9599000000.0
Short Term Investments,13251000000.0,12554000000.0,12741000000.0,12836000000.0
Net Receivables,2196000000.0,2538000000.0,1135000000.0,2238000000.0
Long Term Debt,6062000000.0,6060000000.0,6059000000.0,6058000000.0
Accounts Payable,13428000000.0,12027000000.0,12680000000.0,14155000000.0
Short Long Term Debt,,,399000000.0,399000000.0
