Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,243.0399932861328,243.7100067138672,240.8000030517578,243.6300048828125,236.89010620117188,1541100,HUM,1.0481057119466044,1.0621725970590337,1.1626845511351815,1.0206479989635429,0.0274577129830615,-0.0280877916634123,0.0733913521439786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,244.4100036621093,245.97999572753903,244.0,245.0,238.22219848632807,1099400,HUM,1.0427755213414187,1.0806397333355542,1.1696181110457065,1.012478214064533,0.0302973072768857,-0.0080678224258454,0.0804872325687726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,245.07000732421875,247.3999938964844,244.6699981689453,247.38999938964844,240.54608154296875,720800,HUM,1.0362181869205784,1.046798209234106,1.1666743633197474,1.0113391723313174,0.024879014589261,-0.0431651657707961,0.0848737210991752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,247.38999938964844,248.4100036621093,246.3300018310547,246.509994506836,239.69039916992188,712000,HUM,1.0412965079082144,1.0689411682321823,1.1803243497884883,1.0126829906128405,0.0286135172953738,-0.019542518789384,0.0903649831918242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,246.75,247.3000030517578,244.8800048828125,245.3600006103516,238.57223510742188,1059600,HUM,1.0371698367835895,1.0740327993414804,1.2117860681148214,1.0121464877707815,0.025023349012808,-0.0087676763416322,0.1138643193435622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,246.1199951171875,248.3300018310547,245.6300048828125,246.8999938964844,240.06961059570312,1152600,HUM,1.0381127757718995,1.0758938962329474,1.212397069585708,1.0081446760609294,0.0299680997109701,-0.0190493265940887,0.1118240031499444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,242.0,244.1100006103516,239.83999633789065,240.4100036621093,233.7592010498047,929400,HUM,1.012769683993289,1.1166450810896833,1.231351801083093,1.0143616235707735,-0.0015919395774846,0.0129296561370306,0.1328696549063961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,240.4499969482422,241.7899932861328,239.509994506836,240.4900054931641,233.8369903564453,1235100,HUM,1.028982349522253,1.125228543829876,1.2272703336389177,1.008797349947511,0.020184999574742,0.0323778676859303,0.1379730209449621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,240.0,242.9900054931641,240.0,240.3800048828125,233.73001098632807,821300,HUM,1.0166817798720833,1.148993878335759,1.229418458218026,1.0091988628593096,0.0074829170127737,0.0477616705930525,0.1413214080250324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,240.9900054931641,242.33999633789065,239.5800018310547,241.44000244140625,234.7606811523437,727900,HUM,0.9979291239234188,1.159257331490186,1.2217348587051673,1.0112728774332036,-0.0133437535097847,0.0605724056668333,0.1456997577400378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,237.9199981689453,240.6999969482422,235.6999969482422,237.72999572753903,231.1533050537109,812000,HUM,1.0076978054392598,1.1767593383080963,1.255321670015763,1.0098252549340063,-0.0021274494947467,0.0685098399208212,0.178431066172146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,236.77999877929688,238.3800048828125,235.7400054931641,237.1699981689453,230.6087951660156,1121700,HUM,0.9835983537016506,1.1903911936986384,1.2533778137199203,1.0047827275420922,-0.0211843738404415,0.0753294285569308,0.1677838163597138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,239.3999938964844,242.4199981689453,237.6699981689453,240.42999267578125,233.77862548828125,1692000,HUM,0.9812003407629152,1.1783748439061998,1.2391379209963689,1.016827126331923,-0.0356267855690078,0.0573790737368835,0.1521996346815686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,241.17999267578125,245.6000061035156,241.17999267578125,241.3099975585937,234.63424682617188,1099800,HUM,0.9674693811987912,1.188439480028276,1.223349433146539,1.016900814218988,-0.0494314330201967,0.0718557559309696,0.1473540887218838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,241.3500061035156,243.009994506836,238.5800018310547,242.69000244140625,235.97607421875,796700,HUM,0.9620503244502658,1.1799895867604426,1.220569665762427,1.0195478153138224,-0.0574974908635566,0.0634386844212411,0.1427361244446028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,243.8999938964844,246.88999938964844,243.2700042724609,245.8099975585937,239.00978088378903,742200,HUM,0.961799684558195,1.174709879406234,1.1743775195523167,1.0187296628598663,-0.0569299783016713,0.0577843536286895,0.1089035103278526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,246.1499938964844,248.8999938964844,244.17999267578125,246.1300048828125,239.32090759277344,729500,HUM,0.9681875984872612,1.1851471566649994,1.1688144739891615,1.0231439317955078,-0.0549563333082465,0.0709090037003172,0.1003573221235729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,245.44000244140625,247.5399932861328,243.1000061035156,246.4900054931641,239.6709899902344,648400,HUM,0.9757392813609252,1.1470879561430838,1.1699980098144287,1.023176662025299,-0.047437380664374,0.0462950722966892,0.0906171895165754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,247.07000732421875,249.07000732421875,245.9100036621093,248.3600006103516,241.4892425537109,744600,HUM,0.9806732351255408,1.1365958772643332,1.1465618584428052,1.028738706809164,-0.0480654716836231,0.0283820557097675,0.0527405961575007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,249.94000244140625,254.27999877929688,248.32000732421875,251.5200042724609,244.5618438720703,1142100,HUM,0.9709763873017832,1.1141129320319536,1.1123680674685956,1.0357335667629224,-0.0647571794611392,0.0097444013445122,0.0213460331477344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,252.4600067138672,264.5599975585937,251.22999572753903,258.9700012207031,251.80569458007807,1892200,HUM,0.9658648368491788,1.0694150125879136,1.058823422475046,1.0327543330408862,-0.0668894961917073,-0.009003941008127,-0.0373053762600237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,258.9200134277344,260.3099975585937,255.3699951171875,255.6600036621093,248.5872802734375,1374100,HUM,1.0203396684487094,1.0464340239055954,1.106483684413927,1.0448229351223306,-0.0244832666736212,0.0003230903331166,-0.0039058079809399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,255.6699981689453,256.8500061035156,253.1699981689453,255.3500061035156,248.285873413086,796100,HUM,1.0124533060941587,1.0556275655413954,1.1189092350302483,1.0378093145840102,-0.0253560084898514,0.001971197126904,0.0113292839018248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,256.25,258.489990234375,254.25,255.47999572753903,248.4122772216797,604900,HUM,0.9874745906728072,1.038545641456941,1.1376255708940577,1.0388512590749122,-0.0513766684021049,-0.0160383768949088,0.0281829646349891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,254.9199981689453,257.9100036621094,253.9199981689453,256.3500061035156,249.2582244873047,656300,HUM,0.9882581294217272,1.0251354926577496,1.1368177564449498,1.0310647944789963,-0.0428066650572691,0.0070891505377501,0.0323157451593676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,255.9100036621093,258.5299987792969,253.94000244140625,256.69000244140625,249.5887756347656,688600,HUM,0.975106330297945,1.0352893706383488,1.133005645883579,1.0262436118253355,-0.0511372815273907,0.0096529650705963,0.0251953271942129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,256.0799865722656,258.3299865722656,253.82000732421875,254.47999572753903,247.4399261474609,1197700,HUM,0.997720862620106,1.0510889002944768,1.1471829167618133,1.0311845275729687,-0.0334636649528627,0.0149779710920323,0.0414546324257065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,255.13999938964844,257.2300109863281,253.9900054931641,256.3099975585937,249.2193298339844,1075400,HUM,1.0007020825162167,1.047570422237703,1.1466266915768095,1.0414917955670933,-0.0407897130508765,0.0016606122100368,0.0348003324817394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,252.8600006103516,254.1600036621093,238.58999633789065,243.47999572753903,236.7442321777344,2594300,HUM,1.0392229074969368,1.100303120732027,1.2143422576597118,1.0390384642435906,0.0001844432533462,0.0392983576342884,0.0996889522583601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,241.3800048828125,247.509994506836,240.2899932861328,247.4600067138672,240.6141357421875,1950900,HUM,1.029014855074118,1.0825259206609876,1.1856872849880091,1.0401272810196784,-0.0111124259455603,0.0069510679268953,0.0730082921616857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,245.9499969482422,247.259994506836,241.6199951171875,244.38999938964844,237.6290435791016,1265500,HUM,1.0484881229404996,1.1024771504124025,1.1985289910774604,1.0393664161720684,0.0091217067684312,0.0265839017719846,0.0851910307225323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,244.4900054931641,244.97000122070312,240.7700042724609,240.94000244140625,234.27452087402344,1445100,HUM,1.0401343284213969,1.111320575910962,1.2231871541282509,1.0305050740272153,0.0096292543941816,0.0446533611446411,0.111554593297644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,240.7400054931641,241.57000732421875,237.8999938964844,239.5599975585937,232.93267822265625,1925400,HUM,1.0587743218750598,1.113750530936605,1.2332494577961406,1.043144349882203,0.0156299719928567,0.0488097484937826,0.1195972369578897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,239.4100036621093,239.4100036621093,233.1300048828125,233.27999877929688,226.8264312744141,1618800,HUM,1.0561556220504709,1.1498731575965149,1.2576305740813654,1.0570826794517585,-0.0009270574012876,0.0819234393229177,0.1470024746507174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,233.88999938964844,238.0599975585937,232.8699951171875,235.9100036621093,229.3836669921875,2041300,HUM,1.0392097646174174,1.1514045737585483,1.260709984668282,1.0412088647392546,-0.0019991001218371,0.0809253614209302,0.1484952739051339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,234.8800048828125,237.69000244140625,233.27999877929688,233.4600067138672,227.0014495849609,1032400,HUM,1.0501155257725017,1.178031893623124,1.250729274714056,1.0392013474275237,0.0109141783449779,0.1027108459441585,0.1507899027963801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,233.1600036621093,235.3000030517578,231.8999938964844,233.47999572753903,227.02085876464844,1768400,HUM,1.0432587251586043,1.1879698661900269,1.2450350479656629,1.0381241126825425,0.0051346124760618,0.1302603055611682,0.1378670961765311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,234.0399932861328,236.6999969482422,233.82000732421875,236.4199981689453,229.8795318603516,1200100,HUM,1.0362914721396097,1.1515903509933532,1.2484830623312977,1.03199537924298,0.0042960928966295,0.1089888111899064,0.1429135971118931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,236.63999938964844,239.4199981689453,235.5599975585937,238.3000030517578,231.70753479003903,1259700,HUM,1.033361397967822,1.1336781211424165,1.2377910443633056,1.0328322263084138,0.0005291716594082,0.0991744748240368,0.1281670056672952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,239.3800048828125,241.7400054931641,237.1999969482422,240.509994506836,233.8563995361328,557600,HUM,1.031765861088595,1.1235939836407551,1.2322168851089974,1.032019884081241,-0.0002540229926457,0.0808829616460464,0.1151918136197611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,241.82000732421875,244.07000732421875,239.5399932861328,243.5599975585937,236.8220367431641,1743500,HUM,1.024026941627483,1.1127725120452998,1.2211945476296342,1.0369551897736955,-0.0129282481462127,0.0557412752549315,0.1041270521438346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,243.75,245.2400054931641,241.57000732421875,244.22000122070312,237.4637756347656,1075200,HUM,1.0174044201077648,1.1201004265016266,1.2240168724336429,1.020376345675996,-0.0029719255682312,0.0666872467482422,0.1126176224025081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,243.63999938964844,251.0599975585937,242.7700042724609,250.1300048828125,243.21026611328125,1452900,HUM,1.0076611321593762,1.0943559419056168,1.2095390007470967,1.026253639124301,-0.0185925069649246,0.040302587250407,0.0972547373048795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,251.1199951171875,261.3399963378906,250.2899932861328,260.8599853515625,253.6434631347656,1937500,HUM,0.9648304272607144,1.0348658930534955,1.1767893429124785,1.0246409570196735,-0.059810529758959,-0.0145592894203527,0.0659876409785433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,260.8099975585937,261.9700012207031,251.6199951171875,258.5299987792969,251.3778533935547,1370700,HUM,1.0009560346088169,1.0557380317062353,1.1893364324636817,1.029880242563007,-0.02892420795419,-0.0125022439851063,0.080172501795291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,261.5199890136719,262.5,251.19000244140625,252.27999877929688,245.30081176757807,2500000,HUM,1.0494558545969737,1.0648604002703654,1.2109250328781342,1.036157586789428,0.0132982678075457,-0.0057508976831932,0.0935143104230242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,252.2700042724609,255.6600036621093,251.32000732421875,253.33999633789065,246.3314666748047,927700,HUM,1.022212918213489,1.067402959405718,1.2158403040614476,1.0465343935592823,-0.0243214753457934,-0.0040066956194884,0.0908150950065838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,254.0599975585937,254.57000732421875,249.3999938964844,250.3000030517578,243.37559509277344,1295700,HUM,1.0527552493711074,1.082447667418836,1.2231901929188984,1.048372731047773,0.0043825183233343,0.0133083228325125,0.0952078378378524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,251.8999938964844,255.19000244140625,250.7100067138672,253.8999938964844,246.8759765625,1031700,HUM,1.037907410374168,1.06942788003212,1.184939438530702,1.0387885930282448,-0.0008811826540768,0.0124090671233458,0.0703284357476952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,253.5599975585937,258.1099853515625,251.759994506836,256.489990234375,249.3943023681641,985200,HUM,1.035666918844209,1.0650331109215103,1.1746957732372223,1.0447156071702373,-0.0090486883260283,0.0080510736302257,0.0608699055329533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,256.489990234375,257.54998779296875,251.75,253.02999877929688,246.030029296875,947300,HUM,1.0609520421458334,1.0687107475249047,1.1844924628301574,1.0484619827112251,0.0124900594346082,0.0240872276902537,0.0800412713892382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,252.8800048828125,255.6499938964844,250.8300018310547,254.63999938964844,247.59552001953125,898900,HUM,1.0627011996484743,1.0761927769649744,1.1821656286476006,1.0415757419863072,0.0211254576621671,0.0274055701163813,0.0746691567181656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,254.6300048828125,258.07000732421875,253.2400054931641,256.239990234375,249.15122985839844,1004100,HUM,1.077876886095524,1.0585671874880385,1.174196697466833,1.0495576207370112,0.0283192653585127,0.0096913953326491,0.0837024859287325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,258.2799987792969,258.79998779296875,250.4100036621093,250.6100006103516,243.67697143554688,1352800,HUM,1.1168393926114932,1.0620048800177635,1.188402549992755,1.0539026313731312,0.062936761238362,0.0312783872828883,0.0879503856810899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,252.5599975585937,257.239990234375,250.0,253.63999938964844,246.6231384277344,2329500,HUM,1.1029452144549663,1.0330484509574949,1.1821186492796312,1.0520989179928428,0.0508462964621234,0.0323252533447235,0.1082840877080317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,253.3600006103516,253.3699951171875,246.3500061035156,246.3800048828125,239.5640106201172,1262000,HUM,1.145892816890527,1.0899133105610317,1.2116478229041951,1.049480051520865,0.0964127653696618,0.0740198221540469,0.1402554469907946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,245.72000122070312,248.08999633789065,242.0,245.1600036621093,238.37774658203125,1654200,HUM,1.155639967523398,1.0934987649724843,1.220301665744482,1.0585213557872055,0.0971186117361921,0.0888917966801003,0.142726952277328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,245.0,247.25,244.4100036621093,245.1600036621093,238.37774658203125,1037700,HUM,1.169776148542304,1.095136293422157,1.2250986472947305,1.0561912314345747,0.1135849171077292,0.0930089131786995,0.1446425913642643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,244.92999267578125,246.5500030517578,243.2899932861328,243.5800018310547,236.84149169921875,889400,HUM,1.1756779114377318,1.1075127093496024,1.2415050879919678,1.054691754118366,0.1209861573193658,0.0935163209412008,0.1631146463150599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,244.2700042724609,245.3699951171875,242.8099975585937,245.0,238.22219848632807,692900,HUM,1.1785935679500494,1.1497119227165034,1.256094587990236,1.0628648969920689,0.1157286709579807,0.1585740225112281,0.1679517736313116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,245.08999633789065,249.92999267578125,245.08999633789065,246.25,239.4376220703125,980400,HUM,1.1845694536707871,1.151088748099005,1.2613928409924582,1.054562443450246,0.130007010220541,0.1496773841073131,0.1644366033694531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,246.009994506836,249.75,245.47999572753903,248.1499938964844,241.28504943847656,1084300,HUM,1.1394145915567313,1.1605534660814298,1.2681398434198197,1.0427572783556516,0.0966573132010797,0.1486057436722603,0.1638589703281441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,248.5,250.4900054931641,247.7100067138672,249.009994506836,242.5121459960937,824000,HUM,1.1318017757949967,1.155888062347876,1.2591439297977334,1.039387058829826,0.0924147169651707,0.1401440963898441,0.1572305312196784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,250.02999877929688,250.92999267578125,247.97000122070312,248.07000732421875,241.59669494628903,794600,HUM,1.1277865907893634,1.145890608522643,1.2780740770027388,1.0452598484191695,0.0825267423701938,0.1458458698819904,0.1762930836979692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,249.3600006103516,252.8600006103516,248.009994506836,251.63999938964844,245.0735321044922,816900,HUM,1.0987918104687344,1.1346901362350454,1.2590647525060334,1.0173995405954512,0.0813922698732831,0.1411815175063924,0.1584689425497063,329000000.0,2445000000.0,17336000000.0,9842000000.0,378000000.0,27178000000.0,33000000.0,2949000000.0,13670000000.0,3160000000.0,3281000000.0,-6306000000.0,1837000000.0,4042000000.0,9406000000.0,19000000.0,1584000000.0,17402000000.0,2745000000.0,6335000000.0,9557000000.0,854000000.0,4770000000.0,8597000000.0,,217000000.0,-2386000000.0,98000000.0,-2941000000.0,755000000.0,-945000000.0,164000000.0,62000000.0,2448000000.0,165000000.0,-3365000000.0,4051000000.0,198000000.0,-220000000.0,426000000.0,1823000000.0,430000000.0,-524000000.0
2018-01-03,252.02999877929688,256.6000061035156,250.25,251.27999877929688,244.72293090820312,1214700,HUM,1.0629579623899548,1.1436518723280136,1.2664997398080902,0.9765980219270426,0.0863599404629121,0.1397030800041581,0.171051278922576,329000000.0,2445000000.0,17336000000.0,9842000000.0,378000000.0,27178000000.0,33000000.0,2949000000.0,13670000000.0,3160000000.0,3281000000.0,-6306000000.0,1837000000.0,4042000000.0,9406000000.0,19000000.0,1584000000.0,17402000000.0,2745000000.0,6335000000.0,9557000000.0,854000000.0,4770000000.0,8597000000.0,,217000000.0,-2386000000.0,98000000.0,-2941000000.0,755000000.0,-945000000.0,164000000.0,62000000.0,2448000000.0,165000000.0,-3365000000.0,4051000000.0,198000000.0,-220000000.0,426000000.0,1823000000.0,430000000.0,-524000000.0
