,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-91600000.0,-392600000.0,-392600000.0,-4000000.0
Change To Liabilities,-13600000.0,-56300000.0,39500000.0,33100000.0
Total Cashflows From Investing Activities,-2089200000.0,-551000000.0,-144100000.0,-84700000.0
Net Borrowings,660000000.0,196200000.0,-132400000.0,-138600000.0
Total Cash From Financing Activities,1693100000.0,167800000.0,-287300000.0,-384100000.0
Change To Operating Activities,-50100000.0,-41800000.0,-86300000.0,-46800000.0
Issuance Of Stock,484600000.0,484600000.0,484600000.0,484600000.0
Net Income,264100000.0,108800000.0,168500000.0,182300000.0
Change In Cash,19300000.0,-4900000.0,4100000.0,-117700000.0
Repurchase Of Stock,-22400000.0,-27800000.0,-150900000.0,-142800000.0
Total Cash From Operating Activities,415400000.0,378300000.0,435500000.0,351100000.0
Depreciation,126400000.0,96000000.0,89600000.0,96800000.0
Change To Account Receivables,7500000.0,7400000.0,44500000.0,-52500000.0
Other Cashflows From Financing Activities,570900000.0,-600000.0,-4000000.0,-102700000.0
Change To Netincome,-66500000.0,127300000.0,54300000.0,25000000.0
Capital Expenditures,-38900000.0,-22400000.0,-30000000.0,-27400000.0
Other Cashflows From Investing Activities,,-1700000.0,2400000.0,-4000000.0
