,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,295663000.0,300554000.0,305611000.0,57643000.0
1,Capital Surplus,8163095000.0,7618128000.0,7087658000.0,5851380000.0
2,Total Liab,5385166000.0,5362571000.0,5314879000.0,3791922000.0
3,Total Stockholder Equity,6555208000.0,5992235000.0,5525276000.0,4386312000.0
4,Minority Interest,100616000.0,99403000.0,366431000.0,157483000.0
5,Other Current Liab,98429000.0,95076000.0,86988000.0,79600000.0
6,Total Assets,12040990000.0,11454209000.0,11206586000.0,8335717000.0
7,Common Stock,1159000.0,1118000.0,1076000.0,983000.0
8,Other Current Assets,16112000.0,15074000.0,47400000.0,13129000.0
9,Other Liab,679295000.0,638652000.0,268082000.0,201351000.0
10,Good Will,448317000.0,438842000.0,428833000.0,
11,Treasury Stock,-1609046000.0,-1627011000.0,-1563458000.0,-1466051000.0
12,Other Assets,146476000.0,114520000.0,97831000.0,65272000.0
13,Cash,103500000.0,105100000.0,82994000.0,102400000.0
14,Total Current Liabilities,316688000.0,259235000.0,250607000.0,221366000.0
15,Other Stockholder Equity,-1609046000.0,-1627011000.0,-1563458000.0,-1466051000.0
16,Property Plant Equipment,10509534000.0,9997848000.0,9791824000.0,7703771000.0
17,Total Current Assets,425631000.0,412425000.0,398687000.0,355167000.0
18,Long Term Investments,215369000.0,190020000.0,183800000.0,153864000.0
19,Net Tangible Assets,5811228000.0,5252839000.0,4790832000.0,4328669000.0
20,Net Receivables,262333000.0,249009000.0,221650000.0,191508000.0
21,Long Term Debt,4311175000.0,4417935000.0,4747076000.0,3340613000.0
22,Inventory,43686000.0,43242000.0,46643000.0,48130000.0
23,Deferred Long Term Liab,,,11700000.0,
24,Short Long Term Debt,,,10000000.0,
0,Investments,-1200000.0,-3318000.0,-11610000.0,-3226000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Total Cashflows From Investing Activities,-579508000.0,-285978000.0,-1820809000.0,-297592000.0
3,Net Borrowings,-101282000.0,-338769000.0,582568000.0,-55977000.0
4,Total Cash From Financing Activities,328480000.0,93002000.0,1718847000.0,-138668000.0
5,Issuance Of Stock,537597000.0,522264000.0,1230818000.0,1230818000.0
6,Net Income,110770000.0,24782000.0,7586000.0,81204000.0
7,Change In Cash,-562000.0,27533000.0,-17235000.0,-273685000.0
8,Effect Of Exchange Rate,248000.0,19000.0,237000.0,144000.0
9,Total Cash From Operating Activities,250218000.0,220490000.0,84490000.0,162431000.0
10,Depreciation,126423000.0,123304000.0,105830000.0,88405000.0
11,Other Cashflows From Investing Activities,-3233000.0,-6700000.0,-1002000.0,-9150000.0
12,Dividends Paid,-98003000.0,-89792000.0,-89792000.0,-81078000.0
13,Other Cashflows From Financing Activities,-9832000.0,-701000.0,-94539000.0,9000.0
14,Change To Netincome,13025000.0,72404000.0,-64644000.0,-7178000.0
15,Change To Operating Activities,,,21951000.0,21951000.0
16,Change To Inventory,,,10853000.0,10853000.0
17,Change To Account Receivables,,,-176000.0,-176000.0
18,Repurchase Of Stock,,,,-1622000.0
