Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Deferred Long Term Liab,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Change To Operating Activities,Change To Inventory,Change To Account Receivables,Repurchase Of Stock
2017-10-13,88.93000030517578,89.0999984741211,88.1500015258789,88.8499984741211,80.66341400146484,263100,SUI,1.053235900144854,0.9957174670839042,1.0505483217886795,1.0098252549340063,0.0434106452108473,-0.1125320313033708,-0.0263422820549374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,88.86000061035156,88.9800033569336,87.8499984741211,88.0,79.8917236328125,316100,SUI,1.0536363799576147,1.0206732172297406,1.0679637471675685,1.0047827275420922,0.0488536524155225,-0.094388547911967,-0.0176302501926379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,88.0,89.12999725341797,87.9000015258789,89.0,80.7995834350586,272900,SUI,1.0478651607095864,1.035122684223681,1.0715922279108296,1.016827126331923,0.0310380343776632,-0.0858730859456353,-0.0153460584039706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,88.52999877929688,89.13999938964844,88.0,88.9000015258789,80.70880126953125,278400,SUI,1.0416198113485786,1.024276695053364,1.071769837854761,1.016900814218988,0.0247189971295906,-0.0923070290439425,-0.0042255065698941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,89.3499984741211,89.87999725341797,88.5,89.61000061035156,81.35340118408203,356200,SUI,1.0384998695976695,1.020544861355736,1.063164150415923,1.0195478153138224,0.018952054283847,-0.0960060409834655,-0.0146693909019011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,89.70999908447266,89.7699966430664,88.8499984741211,89.44000244140625,81.19904327392578,247500,SUI,1.0448346840120302,1.0073935529541185,1.0610991099154077,1.0187296628598663,0.0261050211521638,-0.109531972823426,-0.0043748993090564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,89.61000061035156,89.66999816894531,88.44000244140625,88.77999877929688,80.599853515625,230900,SUI,1.049448126838252,0.9987716273849948,1.0708170963872574,1.0231439317955078,0.0263041950427442,-0.1154665255796872,0.0023599445216688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,88.98999786376953,91.48999786376952,88.83000183105469,89.91000366210938,81.62574005126953,695400,SUI,1.044266537456506,0.9874513604220416,1.0630046278809993,1.023176662025299,0.0210898754312067,-0.1133415234243528,-0.0163761924168539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,89.7699966430664,90.23999786376952,88.83999633789062,89.62000274658203,81.36247253417969,255100,SUI,1.041396834422602,0.9985140198992116,1.0727880820026214,1.028738706809164,0.0126581276134378,-0.1096998016553539,-0.021033180282683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,89.87999725341797,89.87999725341797,89.06999969482422,89.62999725341797,81.37154388427734,298900,SUI,1.0340288730115734,0.9845796707168166,1.0662119870074918,1.0357335667629224,-0.0017046937513489,-0.1197888599706247,-0.0248100473133694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,89.58000183105469,90.9499969482422,89.58000183105469,90.06999969482422,81.7710189819336,260300,SUI,1.029310337266912,0.9765267252671258,1.0603272602790978,1.0327543330408862,-0.0034439957739742,-0.1018922283289148,-0.0358015384559717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,90.08999633789062,90.54000091552734,89.8499984741211,90.0,81.70745086669922,279700,SUI,1.0339999060652263,0.9437104739793674,1.0651001595864031,1.0448229351223306,-0.0108230290571043,-0.1024004595931113,-0.0452893328084638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,90.06999969482422,90.3499984741211,89.54000091552734,90.26000213623048,81.9434814453125,212700,SUI,1.038444593247835,0.9418848999152368,1.0585455271339423,1.0378093145840102,0.0006352786638248,-0.1117714684992544,-0.0490344239944811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,90.18000030517578,91.48999786376952,90.0999984741211,91.11000061035156,82.71515655517578,318600,SUI,1.0429151823049665,0.9455907090079814,1.038975465061055,1.0388512590749122,0.0040639232300543,-0.1089933093438684,-0.0704671411980135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,91.1500015258789,92.22000122070312,91.1500015258789,91.2300033569336,82.8241195678711,309300,SUI,1.0311300107784478,0.9270120099414854,1.0290397232920685,1.0310647944789963,6.52162994514427e-05,-0.091034332178514,-0.0754622879935136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,91.13999938964844,92.44000244140624,91.04000091552734,92.19000244140624,83.69564819335938,242400,SUI,1.025490977521195,0.9254442689784904,1.0122673734083636,1.0262436118253355,-0.0007526343041408,-0.100192136589262,-0.0955429452810026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,92.54000091552734,93.4000015258789,92.37000274658205,93.0500030517578,84.47643280029297,323300,SUI,1.022568535817808,0.9231691682859192,0.998329012566725,1.0311845275729687,-0.0086159917551607,-0.1129417609165251,-0.1073992717693816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,93.12000274658205,93.83999633789062,92.93000030517578,92.9499969482422,84.38562774658203,450800,SUI,1.0285101350352552,0.9291476505825682,1.0009320476759247,1.0414917955670933,-0.012981660531838,-0.1167621594450978,-0.1108943114191454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,92.93000030517578,93.25,92.66000366210938,93.16000366210938,84.5762939453125,272100,SUI,1.0247959872930466,0.9192682135645718,0.9997655513683356,1.0390384642435906,-0.014242476950544,-0.1417365495331668,-0.1148877540330161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,93.06999969482422,93.25,92.45999908447266,92.63999938964844,84.10420227050781,230300,SUI,1.0303325397103298,0.9407376248967452,1.0080077425867489,1.0401272810196784,-0.0097947413093486,-0.134837227837347,-0.1046712502395745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,92.55999755859376,93.16000366210938,92.41999816894533,92.54000091552734,84.01342010498047,217100,SUI,1.0272314979730393,0.9495914703190856,1.0242367124669003,1.0393664161720684,-0.0121349181990291,-0.1263017783213321,-0.0891012478880277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,92.5,93.48999786376952,92.5,93.29000091552734,84.69432067871094,249500,SUI,1.0145780751989857,0.923925602019412,1.0111050716445484,1.0305050740272153,-0.0159269988282295,-0.1427416127469087,-0.1005274891860583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,93.0500030517578,93.8499984741211,93.0500030517578,93.58000183105467,84.95760345458984,384200,SUI,1.012716285651655,0.9137429333388892,1.0175187370409562,1.043144349882203,-0.0304280642305481,-0.151197849103933,-0.0961334837972947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,93.58000183105467,93.61000061035156,92.5,92.72000122070312,84.17682647705078,354500,SUI,1.022001817238387,0.9520936081698688,1.040862576445237,1.0570826794517585,-0.0350808622133715,-0.1158561101037283,-0.0697655229854108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,92.61000061035156,93.4499969482422,92.45999908447266,93.26000213623048,84.66706848144531,253800,SUI,0.9882051622160776,0.9615938101994668,1.052797742767233,1.0412088647392546,-0.0530037025231769,-0.1088854021381513,-0.0594169679959151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,93.06999969482422,93.30999755859376,92.4499969482422,92.5999984741211,84.06788635253906,247600,SUI,0.989524860181727,0.9677947418927364,1.0599725236878372,1.0392013474275237,-0.0496764872457966,-0.107526305786229,-0.0399668482298385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,92.70999908447266,93.47000122070312,92.6999969482422,93.05999755859376,84.4854965209961,192800,SUI,0.9789383532109416,0.9398474744129844,1.062151770102142,1.0381241126825425,-0.0591857594716008,-0.1178620862158742,-0.0450161816869898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,93.11000061035156,93.58999633789062,93.01000213623048,93.4499969482422,84.8395767211914,429900,SUI,0.98469760999301,0.9437937254661448,1.067822274507956,1.03199537924298,-0.04729776924997,-0.0988078143373019,-0.0377471907114486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,93.41000366210938,93.6500015258789,92.73999786376952,93.16999816894533,84.58536529541016,244000,SUI,0.9913062168766332,0.9446839941613308,1.0589359951719044,1.0328322263084138,-0.0415260094317805,-0.0898196521570489,-0.0506880435241059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,93.44000244140624,93.91999816894533,93.04000091552734,93.88999938964844,85.23902893066406,119000,SUI,0.9872192759869144,0.9326119159181736,1.0428138859426537,1.032019884081241,-0.0448006080943262,-0.110099106076535,-0.0742111855465825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,93.8499984741211,93.9800033569336,93.3000030517578,93.33000183105467,84.73062133789062,238900,SUI,0.9970279525711402,0.939071361913924,1.0503765055630332,1.0369551897736955,-0.0399272372025555,-0.1179598748764442,-0.0666909899227663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,93.51000213623048,93.51000213623048,92.33999633789062,92.68000030517578,84.1405258178711,314600,SUI,1.008367708766776,0.9476133899661666,1.061357757157001,1.020376345675996,-0.01200863690922,-0.1057997897872177,-0.0500414928741337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,92.37999725341795,92.93000030517578,91.9499969482422,92.70999908447266,84.16775512695312,277700,SUI,0.9963075718752188,0.9479588355222917,1.0532394926920108,1.026253639124301,-0.0299460672490821,-0.1060945191329181,-0.0590447707502064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,93.11000061035156,93.56999969482422,92.5199966430664,93.05999755859376,84.4854965209961,269800,SUI,0.9932098471664756,0.9519705413275782,1.049714715510639,1.0246409570196735,-0.0314311098531978,-0.0974546411462701,-0.0610869864232961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,93.0199966430664,93.83000183105467,92.55999755859376,93.7300033569336,85.09376525878906,289600,SUI,0.9732142905174292,0.9560195491782334,1.033221050781779,1.029880242563007,-0.0566659520455776,-0.1122207265131082,-0.0759428798866117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,94.01000213623048,95.44000244140624,94.01000213623048,95.0199966430664,86.264892578125,346500,SUI,0.9531115126747248,0.9419807105600538,1.0312675114124883,1.036157586789428,-0.0830460741147031,-0.1286305873935048,-0.0861432110426216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,95.01000213623048,95.08000183105467,94.0199966430664,94.06999969482422,85.40243530273438,264000,SUI,0.9764427273932478,0.9483881710951032,1.0414661848790785,1.0465343935592823,-0.0700916661660345,-0.1230214839301031,-0.0835590241757853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,94.3000030517578,94.76000213623048,93.63999938964844,94.54000091552734,85.82913208007812,237500,SUI,0.9674330983424057,0.9526231408996216,1.0358589613536102,1.048372731047773,-0.0809396327053674,-0.1165162036867016,-0.0921233937274357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,94.72000122070312,95.80999755859376,94.41999816894533,95.1500015258789,86.38294219970703,379300,SUI,0.9382585029567534,0.9507503940203412,1.0211088918103386,1.0387885930282448,-0.1005300900714913,-0.1062684188884328,-0.0935021109726681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,95.48999786376952,95.5999984741211,94.83999633789062,95.5999984741211,86.79147338867188,316500,SUI,0.9285738522347003,0.9515433109128992,1.024692042814602,1.0447156071702373,-0.1161417549355369,-0.1054387263783853,-0.0891338248896669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,95.83000183105467,95.83000183105467,95.02999877929688,95.47000122070312,86.67344665527344,179600,SUI,0.9199205982996114,0.9475637522488082,1.0252367377312648,1.0484619827112251,-0.1285413844116137,-0.0970597675858427,-0.0792144537096544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,95.43000030517578,95.66999816894533,94.56999969482422,95.4499969482422,86.6552963256836,278600,SUI,0.9225405378706952,0.9479733507846352,1.0347049761830407,1.0415757419863072,-0.1190352041156119,-0.1008138560639578,-0.0727914957463942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,95.58999633789062,96.08000183105467,94.88999938964844,95.05999755859376,86.30123138427734,314000,SUI,0.9326830022963,0.9495313470374636,1.0424745230038877,1.0495576207370112,-0.1168746184407112,-0.0993444451179257,-0.0480196885342127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,95.22000122070312,95.22000122070312,94.55999755859376,94.6500015258789,85.92900085449219,370700,SUI,0.9337436248577852,0.9514095232784918,1.0438797835652425,1.0539026313731312,-0.120159006515346,-0.0793169694563833,-0.0565723807464226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,94.83999633789062,95.11000061035156,94.41999816894533,94.7699966430664,86.03794860839844,397700,SUI,0.9335179600974216,0.9422334476587468,1.0425579440792128,1.0520989179928428,-0.1185809578954212,-0.0584897499540244,-0.0312766174923866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,94.77999877929688,95.4800033569336,94.41999816894533,94.76000213623048,86.02886962890625,382400,SUI,0.9478602118344346,0.947009819815154,1.054647775057343,1.049480051520865,-0.1016198396864305,-0.0688836685918308,-0.0167446008560574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,94.87000274658205,94.87000274658205,92.12000274658205,92.16000366210938,83.6684341430664,464400,SUI,0.9996300581703208,0.9897934535524218,1.08617665894108,1.0585213557872055,-0.0588912976168849,-0.0148135147399621,0.0086019454739258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,91.73999786376952,92.66999816894533,91.5500030517578,91.62999725341795,83.18726348876953,363500,SUI,0.9937596304900042,1.0088144004124906,1.091231538876295,1.0561912314345747,-0.0624316009445705,0.0066870201690332,0.0107754829458288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,91.83000183105467,91.87000274658205,90.63999938964844,91.0999984741211,82.70609283447266,329600,SUI,1.0038534367521357,1.0182495141116334,1.1048770747864505,1.054691754118366,-0.0508383173662303,0.0042531257032318,0.0264866331095425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,91.31999969482422,92.23999786376952,91.0,92.0199966430664,83.54132843017578,250400,SUI,0.9791488145722224,0.9986914070401736,1.101832623754912,1.0628648969920689,-0.0837160824198463,0.0075535068348983,0.0136898093959876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,91.91000366210938,92.58999633789062,91.75,92.36000061035156,83.8499984741211,146500,SUI,0.9600578214397728,0.998092787815388,1.0992160694614304,1.054562443450246,-0.0945046220104732,-0.0033185761763039,0.0022598318384252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,92.44000244140624,92.94000244140624,91.81999969482422,92.69000244140624,84.14961242675781,301500,SUI,0.9578350480132748,1.0033016436230389,1.0802967780143318,1.0427572783556516,-0.0849222303423767,-0.0086460787861306,-0.0239840950773437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,91.91999816894533,92.38999938964844,90.98999786376952,92.37999725341795,84.47879791259766,331300,SUI,0.961679989849004,0.9955732987260228,1.078615219901371,1.039387058829826,-0.0777070689808219,-0.020170667232009,-0.0232981786766839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,92.4000015258789,92.86000061035156,92.08999633789062,92.77999877929688,84.84458923339844,358900,SUI,0.9442766899714498,0.9898688487736887,1.079655239080098,1.0452598484191695,-0.1009831584477197,-0.0101758898669638,-0.0221257542246715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,92.9499969482422,92.9499969482422,91.25,91.6999969482422,83.85697174072266,269600,SUI,0.9522354996919836,0.995591786631992,1.0977959751989324,1.0173995405954512,-0.0651640409034676,0.0020831679033389,-0.0027998347573947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,91.77999877929688,92.29000091552734,91.02999877929688,91.76000213623048,83.91182708740234,243200,SUI,0.9189190589872738,0.9981263793369471,1.098627529903875,0.9765980219270426,-0.0576789629397688,-0.0058224129869083,0.0031790690183608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,91.27999877929688,91.6500015258789,90.26000213623048,90.55999755859376,82.81446838378906,282000,SUI,0.931978787355622,1.019921769990358,1.1097097669958833,0.9849127815791188,-0.0529339942234968,0.0215648336713658,0.0201149072126858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,90.0999984741211,90.56999969482422,89.47000122070312,89.91000366210938,82.22006225585938,460200,SUI,0.9512846547028844,1.010144062012028,1.1051977832273707,0.9789917900086822,-0.0277071353057978,0.0105172429303729,0.0153084123389721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,89.87000274658203,91.22000122070312,89.70999908447266,91.19000244140624,83.39058685302734,296400,SUI,0.9207148726218464,1.0095597772441072,1.0880143595191694,0.942840182406444,-0.0221253097845975,0.0178352927697903,0.0006643538661148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,91.20999908447266,91.20999908447266,90.25,90.8000030517578,83.03394317626953,337900,SUI,0.9328192182148544,1.0167823088779495,1.1026392886430512,0.9530778204901076,-0.0202586022752533,0.0155580618305344,0.013341470292173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,90.31999969482422,90.36000061035156,88.44000244140625,88.62999725341797,81.04953002929688,415400,SUI,0.9622022259699506,1.0503195609961629,1.1111925984748277,0.966664672858564,-0.0044624468886133,0.0370449829999546,0.0254075590151785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,88.68000030517578,89.13999938964844,87.7300033569336,88.12999725341797,80.59229278564453,333300,SUI,0.972880967317982,1.0554781025376978,1.117151373616413,0.9609362737659176,0.0119446935520644,0.0506043326895471,0.0420697674096919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,87.98999786376953,88.62000274658203,87.05000305175781,87.19000244140625,79.7326889038086,339000,SUI,0.9751119611533096,1.0587654079052713,1.1169683666862091,0.9729510699723092,0.0021608911810002,0.0640401839009163,0.0537033350408295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,87.31999969482422,88.87999725341797,87.29000091552734,87.41999816894531,79.94302368164062,382800,SUI,0.989704715234124,1.0527514407882506,1.1219270278018594,0.9917823196316324,-0.0020776043975085,0.0564384337192562,0.0397187376830681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,87.87000274658203,88.37000274658203,87.31999969482422,88.0199966430664,80.49169158935547,345900,SUI,0.9911386572794258,1.0482091962745377,1.108512278479465,0.9854883712686996,0.0056502860107263,0.0602893989142816,0.0326839031910823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,87.80000305175781,88.08999633789062,86.79000091552734,87.73999786376953,80.23565673828125,581900,SUI,0.9752677849444044,1.0492564741160872,1.103949376265137,0.981540936006692,-0.0062731510622876,0.0694500708619617,0.0384314729364008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,87.47000122070312,88.51000213623047,87.3499984741211,87.83000183105469,80.3179702758789,387600,SUI,0.9665260404787984,1.0550666795726251,1.1106786960586894,0.9694690060853024,-0.002942965606504,0.0833546468964572,0.0648633327099534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,87.79000091552734,89.29000091552734,87.68000030517578,89.16999816894531,81.54334259033203,419100,SUI,0.9828419574049484,1.0463326842906502,1.1040080373883017,0.962138874344328,0.0207030830606205,0.0730960843289104,0.0545638167996689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,89.45999908447266,91.5,89.16999816894531,91.45999908447266,83.63748168945312,463000,SUI,0.9734311379889244,1.0352320978401706,1.0841363108449762,0.9712482450100663,0.0021828929788579,0.0663009130015748,0.041881605708202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,91.38999938964844,91.76000213623048,90.2300033569336,90.4000015258789,82.66814422607422,548400,SUI,0.9841815022667664,1.046367493306018,1.0901097219606073,0.9795485186833895,0.0046329835833768,0.0834560444949297,0.0365806138490123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
