,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,63155000.0,360681000.0,60745000.0,645000.0
Total Cashflows From Investing Activities,-275347000.0,-309473000.0,-343224000.0,-316734000.0
Net Borrowings,10899000.0,-6843000.0,379462000.0,-10097000.0
Total Cash From Financing Activities,-443309000.0,-76170000.0,306273000.0,-64276000.0
Change To Operating Activities,107712000.0,2254000.0,19925000.0,51639000.0
Net Income,702291000.0,430507000.0,187843000.0,100143000.0
Change In Cash,-131426000.0,-123452000.0,101000000.0,-229220000.0
Repurchase Of Stock,-393198000.0,-393198000.0,-393198000.0,-393198000.0
Total Cash From Operating Activities,587230000.0,262191000.0,137951000.0,151790000.0
Depreciation,87047000.0,86919000.0,85057000.0,81752000.0
Other Cashflows From Investing Activities,1859000.0,390000.0,933000.0,380000.0
Dividends Paid,-54916000.0,-52729000.0,-52591000.0,-52592000.0
Change To Inventory,-264935000.0,-374588000.0,-234386000.0,-38236000.0
Change To Account Receivables,-204561000.0,-394545000.0,-53929000.0,-58271000.0
Other Cashflows From Financing Activities,-6094000.0,-16598000.0,-20598000.0,-1587000.0
Change To Netincome,68970000.0,91370000.0,73396000.0,41245000.0
Capital Expenditures,-277206000.0,-309863000.0,-343157000.0,-327647000.0
Investments,,,,69545000.0
