Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-05-11,33.31999969482422,34.630001068115234,33.165000915527344,34.380001068115234,34.380001068115234,241900,CDAY,1.095404266358177,0.9842931675756068,1.133216924783781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,34.5,37.130001068115234,33.36000061035156,36.47999954223633,36.47999954223633,868300,CDAY,1.0468749754915108,0.952576766339228,0.976973679738802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,36.61000061035156,37.30500030517578,36.459999084472656,36.95000076293945,36.95000076293945,565800,CDAY,1.0405953983498828,0.9220568062611828,0.9764546978641102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,37.40999984741211,37.40999984741211,35.7400016784668,37.20000076293945,37.20000076293945,219200,CDAY,1.0693547839635464,0.9150537692848582,0.9768817044969434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,37.20000076293945,38.40999984741211,36.65999984741211,38.33000183105469,38.33000183105469,826700,CDAY,0.9705191491225102,0.9063396822047814,0.9663448772788162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,38.43999862670898,38.869998931884766,36.52000045776367,36.81999969482422,36.81999969482422,615800,CDAY,1.0051602017458925,0.9600760121432114,1.0448126436598215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,36.43000030517578,36.619998931884766,34.79800033569336,35.15999984741211,35.15999984741211,909300,CDAY,1.0395335436769275,1.023321948190639,1.0918657439207602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,35.08000183105469,35.91999816894531,33.20000076293945,34.31999969482422,34.31999969482422,335500,CDAY,1.041666675929238,1.102564116814212,1.158216793515726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,34.13999938964844,34.5,33.7599983215332,33.970001220703125,33.970001220703125,405300,CDAY,1.025022032486801,1.1318810533190673,1.178098293189738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,34.11000061035156,34.310001373291016,33.527000427246094,33.709999084472656,33.709999084472656,397100,CDAY,1.039157512034233,1.1465441286138065,1.1901512910560907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,33.56999969482422,33.869998931884766,33.220001220703125,33.599998474121094,33.599998474121094,256900,CDAY,1.021726291371586,1.139583412333144,1.1761905432288098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,33.400001525878906,34.34000015258789,33.0,34.2400016784668,34.2400016784668,218100,CDAY,0.9941588565088992,1.1261682092013747,1.1010513701770237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,34.22999954223633,34.75,33.790000915527344,34.66999816894531,34.66999816894531,546100,CDAY,0.9573118078915276,1.1104702057493994,1.1038362411003229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,34.630001068115234,34.99800109863281,34.279998779296875,34.52000045776367,34.52000045776367,361000,CDAY,0.9507531651101958,1.11906142977548,1.1071842616997216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,35.0099983215332,35.0099983215332,34.0099983215332,34.529998779296875,34.529998779296875,414400,CDAY,0.966695692098572,1.0715320390391692,1.0883290807871822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,34.439998626708984,36.2599983215332,34.38999938964844,35.959999084472656,35.959999084472656,521200,CDAY,0.9435484196056774,1.043103428156922,1.0247497055702854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,35.970001220703125,36.68000030517578,35.95000076293945,36.34999847412109,36.34999847412109,319400,CDAY,0.9312242061913748,1.0376892105664708,1.0231086709174395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,36.560001373291016,38.63999938964844,36.560001373291016,38.15999984741211,38.15999984741211,307200,CDAY,0.8626833936210784,0.9834905379812796,0.9599056922061115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,38.27000045776367,38.84999847412109,36.68000030517578,37.11000061035156,37.11000061035156,782500,CDAY,0.8924817673715205,1.0072756791517907,0.9496092993498054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,36.470001220703125,37.650001525878906,35.95000076293945,37.400001525878906,37.400001525878906,666200,CDAY,0.8711230080702264,0.9770053322121796,0.9029411518712516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,37.83000183105469,38.22999954223633,36.27000045776367,36.4900016784668,36.4900016784668,408500,CDAY,0.944916359447125,1.0189092517119878,0.9536858765779794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,36.47999954223633,37.81999969482422,36.38999938964844,37.619998931884766,37.619998931884766,508300,CDAY,0.9213184697364808,1.1018076007388873,0.9133440081315314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,37.52999877929688,37.83000183105469,37.22600173950195,37.65999984741211,37.65999984741211,641200,CDAY,0.9325544098295612,1.1617100418816486,0.8924588620958571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,37.459999084472656,41.02000045776367,35.400001525878906,38.18999862670898,38.18999862670898,1771500,CDAY,0.9135899618819936,1.152134107939655,0.841319775425298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,38.150001525878906,38.86000061035156,37.2599983215332,38.45000076293945,38.45000076293945,1402700,CDAY,0.9076723233648863,1.129258707604403,0.8314694064757783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,38.36000061035156,42.459999084472656,38.34000015258789,39.77999877929688,39.77999877929688,1646100,CDAY,0.8758170241754767,1.0811965721808252,0.8687783417247724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,39.2599983215332,39.619998931884766,37.0,37.20000076293945,37.20000076293945,602300,CDAY,0.941666614539308,1.1293010069877665,0.9456989135393756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,37.31999969482422,38.244998931884766,36.9900016784668,37.0099983215332,37.0099983215332,409400,CDAY,0.9473116174904652,1.143204628265929,0.917860112437202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,36.84999847412109,37.47999954223633,36.400001525878906,36.54999923706055,36.54999923706055,549900,CDAY,0.9564979429335888,1.1258550584087046,0.9436389165090604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,36.5099983215332,36.70000076293945,35.70000076293945,35.75,35.75,1833800,CDAY,0.9711888453343532,1.1457342401251092,0.9443356173855442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,35.66999816894531,35.66999816894531,34.70000076293945,34.81999969482422,34.81999969482422,458800,CDAY,1.0028718688971143,1.2001723515735463,0.9543365833853172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,34.9900016784668,35.470001220703125,34.7400016784668,35.029998779296875,35.029998779296875,405700,CDAY,0.971167617564117,1.1998287252050115,0.9817299625477952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,35.0,35.0,34.27000045776367,34.33000183105469,34.33000183105469,678100,CDAY,0.9344596597730248,1.2525487243377451,1.0460238255777827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,34.209999084472656,34.26499938964844,33.61000061035156,34.040000915527344,34.040000915527344,378000,CDAY,0.9623971045955446,1.2632197075055176,1.0561104522926397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,33.869998931884766,34.119998931884766,33.13999938964844,33.189998626708984,33.189998626708984,459100,CDAY,1.011449264351865,1.3344381665591831,1.0732148359662868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,33.18000030517578,33.275001525878906,32.029998779296875,32.81999969482422,32.81999969482422,507900,CDAY,1.0606338116078844,1.2815357027539511,1.102376619183255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,32.83000183105469,33.4900016784668,32.400001525878906,33.380001068115234,33.380001068115234,384500,CDAY,1.0635110504507983,1.2067105299697718,1.0769921992986122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,34.31999969482422,34.5,32.900001525878906,33.93000030517578,33.93000030517578,583500,CDAY,1.0972590394158397,1.1853816934557424,1.049218925845119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,34.11000061035156,34.45000076293945,33.66999816894531,33.849998474121094,33.849998474121094,350600,CDAY,1.100147809664967,1.145642556201143,1.0824224827561026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,33.84000015258789,34.18000030517578,32.869998931884766,32.91999816894531,32.91999816894531,290700,CDAY,1.1433779308394885,1.0844472280869268,1.119987879181161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,32.72999954223633,33.2400016784668,32.2400016784668,33.119998931884766,33.119998931884766,822000,CDAY,1.0117753442701043,1.077898608522324,1.1289251387521309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,33.02000045776367,33.20000076293945,32.470001220703125,32.58000183105469,32.58000183105469,300000,CDAY,1.0801103943820682,1.1117249596400838,1.1734191956304976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,32.70000076293945,34.54999923706055,32.34000015258789,34.47999954223633,34.47999954223633,368300,CDAY,0.997389786723238,1.0748260401771268,1.0904872092026252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,34.400001525878906,35.5,34.19200134277344,34.65999984741211,34.65999984741211,293000,CDAY,0.9962492478739886,1.1099250256798685,1.0851125440255798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,34.52000045776367,35.33000183105469,34.52000045776367,35.119998931884766,35.119998931884766,166200,CDAY,0.9635535644013136,1.0711845124155257,1.1073462577568862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,34.880001068115234,35.560001373291016,34.75,34.88999938964844,34.88999938964844,141400,CDAY,0.9959874063600592,1.039266235478675,1.1292634627436693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,34.810001373291016,34.959999084472656,34.5099983215332,34.900001525878906,34.900001525878906,206400,CDAY,0.9762177136170258,1.0392549820053414,1.1352434727690743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,34.900001525878906,35.27000045776367,34.56999969482422,34.84000015258789,34.84000015258789,128800,CDAY,0.977037909484592,1.0674511614187387,1.1271527062506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,34.79999923706055,35.75,34.65999984741211,35.029998779296875,35.029998779296875,171800,CDAY,0.9917214641468538,1.0348273269545234,1.159292093220184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,34.869998931884766,35.400001525878906,34.58000183105469,35.060001373291016,35.060001373291016,122700,CDAY,1.008271451496605,1.021962362453022,1.1754135045718157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,35.34000015258789,35.720001220703125,34.10499954223633,34.959999084472656,34.959999084472656,315600,CDAY,1.029176215230987,1.0520594892015478,1.183352403182959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,34.900001525878906,35.220001220703125,34.58000183105469,34.720001220703125,34.720001220703125,131200,CDAY,1.0898617172289828,1.0483871038626005,1.214285667198439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,34.560001373291016,34.994998931884766,34.08000183105469,34.91999816894531,34.91999816894531,67000,CDAY,1.1010882811882106,1.0217640943895108,1.2471363551155616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,35.09000015258789,35.125,33.78300094604492,34.02000045776367,34.02000045776367,306400,CDAY,1.136096443439601,1.0720164823625198,1.353321584245323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,33.790000915527344,34.09000015258789,31.520000457763672,32.08000183105469,32.08000183105469,373400,CDAY,1.193578514028049,1.1836034617662237,1.3541145931188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,32.279998779296875,33.220001220703125,31.63500022888184,32.7599983215332,32.7599983215332,196500,CDAY,1.1770452792711366,1.1822344788332615,1.3708791864587089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,33.0,34.27000045776367,33.0,33.56999969482422,33.56999969482422,295300,CDAY,1.1468573235029216,1.1319630725483385,1.3443551229782502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,33.439998626708984,34.88999938964844,33.1349983215332,34.810001373291016,34.810001373291016,198800,CDAY,1.1097385677713654,1.0925020763853377,1.3059464892567674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,34.83000183105469,35.58000183105469,34.52000045776367,35.5,35.5,197900,CDAY,1.0422535211267605,1.0704225352112675,1.2777464960662412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,35.810001373291016,37.33000183105469,35.61000061035156,37.22999954223633,37.22999954223633,250100,CDAY,1.0075207838501106,1.054257332328786,1.224818668675761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,37.38999938964844,37.84999847412109,37.150001525878906,37.2400016784668,37.2400016784668,279400,CDAY,1.0128893533996235,1.0571964865041774,1.2287861508876596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,37.18000030517578,38.04999923706055,36.209999084472656,37.63999938964844,37.63999938964844,749000,CDAY,0.9970775607828036,1.0403825845486516,1.237778982679815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,37.66999816894531,37.66999816894531,32.7599983215332,33.5099983215332,33.5099983215332,1810100,CDAY,1.1154880018031874,1.089525519255912,1.4183826069831391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,34.650001525878906,35.650001525878906,33.650001525878906,35.189998626708984,35.189998626708984,821800,CDAY,1.038363237894352,1.0278488087661508,1.3532253705671216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,35.06999969482422,35.9900016784668,32.553001403808594,34.38999938964844,34.38999938964844,1609900,CDAY,1.0811282630137862,1.0549578198078522,1.4073859373329198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,34.529998779296875,35.79999923706055,34.0,34.529998779296875,34.529998779296875,398900,CDAY,1.2004055090726389,1.0802201145580257,1.4103678680735567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,34.099998474121094,34.459999084472656,33.619998931884766,33.84000015258789,33.84000015258789,214300,CDAY,1.2928486939340114,1.151300204160703,1.4471040484601825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,34.0,35.130001068115234,33.560001373291016,34.75,34.75,361600,CDAY,1.266187050359712,1.025611493227293,1.424748153137646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,34.560001373291016,35.0099983215332,33.939998626708984,34.06999969482422,34.06999969482422,314500,CDAY,1.274434944463516,1.0589962475560522,1.4388024918359656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,34.189998626708984,34.650001525878906,33.4900016784668,34.040000915527344,34.040000915527344,229400,CDAY,1.2635134302218598,1.0675675433372682,1.4506462908345736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,34.45000076293945,35.165000915527344,34.150001525878906,34.7400016784668,34.7400016784668,242000,CDAY,1.20926874760552,1.0662060773153668,1.372481232052723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,34.720001220703125,35.65999984741211,34.689998626708984,35.349998474121094,35.349998474121094,279100,CDAY,1.1968883507665546,1.0882603361034404,1.3485148578957762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,35.310001373291016,36.650001525878906,35.29999923706055,35.97999954223633,35.97999954223633,265300,CDAY,1.1436909963707365,1.0669816530871006,1.3387992991050304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,35.959999084472656,37.970001220703125,35.959999084472656,37.84000015258789,37.84000015258789,468300,CDAY,1.0824524027300086,1.0504756828676038,1.2756342564248766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,38.18999862670898,38.59000015258789,37.880001068115234,38.45000076293945,38.45000076293945,358600,CDAY,1.086866062062792,1.0408322409277424,1.2717815489099242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,38.310001373291016,39.34999847412109,37.970001220703125,38.650001525878906,38.650001525878906,272600,CDAY,1.087451413194766,1.038033566571054,1.2747735708308816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,38.83000183105469,39.08000183105469,38.2599983215332,38.290000915527344,38.290000915527344,124900,CDAY,1.1230085915867047,1.0321232570599792,1.2966832159501167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,37.869998931884766,38.95000076293945,37.75,38.560001373291016,38.560001373291016,105000,CDAY,1.115145188500548,0.9776970804013704,1.288122313277451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,38.63999938964844,38.83000183105469,38.18999862670898,38.5,38.5,108200,CDAY,1.1503896341695414,0.9940259859159396,1.306233790013697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,38.34000015258789,39.29999923706055,38.09000015258789,38.630001068115234,38.630001068115234,285400,CDAY,1.0887911004487874,0.9893864914295714,1.330054352768934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,38.459999084472656,38.4900016784668,36.79999923706055,37.0,37.0,238800,CDAY,1.0886486156566726,1.01567572516364,1.3470270311510242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,37.15999984741211,37.68000030517578,36.06999969482422,37.5099983215332,37.5099983215332,110900,CDAY,1.0722474812166067,0.9824046953626966,1.3545722113275258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,37.41999816894531,38.80500030517578,36.70000076293945,37.720001220703125,37.720001220703125,211700,CDAY,1.0281017371232737,0.9859490303064136,1.3237009196534977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,37.7599983215332,38.650001525878906,37.41999816894531,37.52999877929688,37.52999877929688,206800,CDAY,0.9512390600618156,0.9760192448586456,1.3410605773538906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11,37.52000045776367,37.85499954223633,37.1609992980957,37.380001068115234,37.380001068115234,146300,CDAY,0.9550561728953828,0.9427501517255484,1.326912708850332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,37.41999816894531,37.540000915527344,36.459999084472656,36.540000915527344,36.540000915527344,201800,CDAY,0.9912424825723462,0.924192654943624,1.3607006013942122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,36.79999923706055,37.869998931884766,36.79999923706055,37.18000030517578,37.18000030517578,199900,CDAY,0.996772487065632,0.9359870616304456,1.348574474935346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,37.36000061035156,41.84999847412109,37.36000061035156,41.45000076293945,41.45000076293945,1585000,CDAY,0.928106164357402,0.8289505422898067,1.2002412324315708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,41.369998931884766,44.18999862670898,41.0,43.75,43.75,1232000,CDAY,0.8598856898716518,0.7682285853794643,1.1462857491629463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,43.36000061035156,44.96799850463867,43.060001373291016,44.0,44.0,1907200,CDAY,0.8240908709439364,0.730227297002619,1.165909073569558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,44.25,44.97999954223633,42.84999847412109,43.41999816894531,43.41999816894531,682700,CDAY,0.8353293870865376,0.736296652730399,1.1844772564260344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,43.9900016784668,44.29999923706055,41.91999816894531,43.0099983215332,43.0099983215332,679300,CDAY,0.8646826337607549,0.8035341251336053,1.1969309823586431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,43.119998931884766,43.38899993896485,41.83000183105469,42.0099983215332,42.0099983215332,569000,CDAY,0.8628898226215643,0.837419702707854,1.2325636955037875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,41.86000061035156,42.66899871826172,41.499000549316406,42.310001373291016,42.310001373291016,222900,CDAY,0.8468447333512272,0.8028834818745084,1.218624431570906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,42.29999923706055,43.0,40.84000015258789,41.150001525878906,41.150001525878906,331000,CDAY,0.8938030963660168,0.8381531081299307,1.2605102553705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,41.09999847412109,41.869998931884766,40.76300048828125,40.959999084472656,40.959999084472656,561600,CDAY,0.8886719321162685,0.8242187274445308,1.2529297080545807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,41.09999847412109,42.31999969482422,40.83399963378906,41.790000915527344,41.790000915527344,339900,CDAY,0.8537927619886375,0.7951662793548662,1.2208662201490132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,41.68999862670898,42.09000015258789,40.98500061035156,42.02999877929688,42.02999877929688,410400,CDAY,0.8677135921942377,0.8182250865681264,1.2203188771157365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,42.5,44.02999877929688,42.35499954223633,43.0,43.0,731900,CDAY,0.8830232842023983,0.8351162755212118,1.1997674454090208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
