Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Minority Interest,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Other Cashflows From Investing Activities
2018-08-07,37.38999938964844,37.84999847412109,37.150001525878906,37.2400016784668,37.2400016784668,279400,CDAY,1.0128893533996235,1.0571964865041774,1.2287861508876596,1.0153550048561928,-0.0024656514565692,0.0851223374306794,0.2249238137458498,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-08,37.18000030517578,38.04999923706055,36.209999084472656,37.63999938964844,37.63999938964844,749000,CDAY,0.9970775607828036,1.0403825845486516,1.237778982679815,1.0213436192153664,-0.0242660584325627,0.0770867482325713,0.230396344855158,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-09,37.66999816894531,37.66999816894531,32.7599983215332,33.5099983215332,33.5099983215332,1810100,CDAY,1.1154880018031874,1.089525519255912,1.4183826069831391,1.02116669517792,0.0943213066252672,0.1450390058111016,0.4107629412856632,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-10,34.650001525878906,35.650001525878906,33.650001525878906,35.189998626708984,35.189998626708984,821800,CDAY,1.038363237894352,1.0278488087661508,1.3532253705671216,1.0270259004091946,0.0113373374851573,0.0777975572530266,0.3425642938479829,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-13,35.06999969482422,35.9900016784668,32.553001403808594,34.38999938964844,34.38999938964844,1609900,CDAY,1.0811282630137862,1.0549578198078522,1.4073859373329198,1.0361343742708915,0.0449938887428946,0.1065585515119531,0.3827325566057231,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-14,34.529998779296875,35.79999923706055,34.0,34.529998779296875,34.529998779296875,398900,CDAY,1.2004055090726389,1.0802201145580257,1.4103678680735567,1.0304608447362038,0.169944664336435,0.1291333219183973,0.3940045557170835,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-15,34.099998474121094,34.459999084472656,33.619998931884766,33.84000015258789,33.84000015258789,214300,CDAY,1.2928486939340114,1.151300204160703,1.4471040484601825,1.0307359015638238,0.2621127923701876,0.1903998426181035,0.4261574372010963,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-16,34.0,35.130001068115234,33.560001373291016,34.75,34.75,361600,CDAY,1.266187050359712,1.025611493227293,1.424748153137646,1.0271667832483622,0.2390202671113497,0.0914399291774692,0.4097916968888508,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-17,34.560001373291016,35.0099983215332,33.939998626708984,34.06999969482422,34.06999969482422,314500,CDAY,1.274434944463516,1.0589962475560522,1.4388024918359656,1.0197024215319763,0.2547325229315393,0.1443821754012062,0.4320403436219169,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-20,34.189998626708984,34.650001525878906,33.4900016784668,34.040000915527344,34.040000915527344,229400,CDAY,1.2635134302218598,1.0675675433372682,1.4506462908345736,1.0223927591148063,0.2411206711070534,0.1477383723888217,0.4407814076347032,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-21,34.45000076293945,35.165000915527344,34.150001525878906,34.7400016784668,34.7400016784668,242000,CDAY,1.20926874760552,1.0662060773153668,1.372481232052723,1.0153576837490752,0.1939110638564447,0.1522538091643586,0.3751859685434318,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-22,34.720001220703125,35.65999984741211,34.689998626708984,35.349998474121094,35.349998474121094,279100,CDAY,1.1968883507665546,1.0882603361034404,1.3485148578957762,1.0093416701778264,0.1875466805887282,0.1600011002752371,0.3532920164673827,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-23,35.310001373291016,36.650001525878906,35.29999923706055,35.97999954223633,35.97999954223633,265300,CDAY,1.1436909963707365,1.0669816530871006,1.3387992991050304,1.0113582232611953,0.1323327731095411,0.1397983307091573,0.3519350081205722,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-24,35.959999084472656,37.970001220703125,35.959999084472656,37.84000015258789,37.84000015258789,468300,CDAY,1.0824524027300086,1.0504756828676038,1.2756342564248766,0.9990272938710923,0.0834251088589163,0.1086612332528093,0.301297454469447,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-27,38.18999862670898,38.59000015258789,37.880001068115234,38.45000076293945,38.45000076293945,358600,CDAY,1.086866062062792,1.0408322409277424,1.2717815489099242,0.9932191999359588,0.0936468621268331,0.1057966996548938,0.3048803586003932,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-28,38.310001373291016,39.34999847412109,37.970001220703125,38.650001525878906,38.650001525878906,272600,CDAY,1.087451413194766,1.038033566571054,1.2747735708308816,0.9940396115641872,0.0934118016305786,0.0977903683267322,0.2947502014609976,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-29,38.83000183105469,39.08000183105469,38.2599983215332,38.290000915527344,38.290000915527344,124900,CDAY,1.1230085915867047,1.0321232570599792,1.2966832159501167,0.9863033577406792,0.1367052338460256,0.085316709655684,0.3180067782277846,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-30,37.869998931884766,38.95000076293945,37.75,38.560001373291016,38.560001373291016,105000,CDAY,1.115145188500548,0.9776970804013704,1.288122313277451,0.9878902855184554,0.1272549029820925,0.0574432852277557,0.2988880063659552,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-08-31,38.63999938964844,38.83000183105469,38.18999862670898,38.5,38.5,108200,CDAY,1.1503896341695414,0.9940259859159396,1.306233790013697,0.9879708571431072,0.1624187770264342,0.0757501386755751,0.3193815414271642,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-04,38.34000015258789,39.29999923706055,38.09000015258789,38.630001068115234,38.630001068115234,285400,CDAY,1.0887911004487874,0.9893864914295714,1.330054352768934,0.979027713770822,0.1097633866779652,0.0907153810006271,0.3398659061394583,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-05,38.459999084472656,38.4900016784668,36.79999923706055,37.0,37.0,238800,CDAY,1.0886486156566726,1.01567572516364,1.3470270311510242,0.9747074081630952,0.1139412074935773,0.1169363842965653,0.3496084300464841,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-06,37.15999984741211,37.68000030517578,36.06999969482422,37.5099983215332,37.5099983215332,110900,CDAY,1.0722474812166067,0.9824046953626966,1.3545722113275258,0.9766839873062472,0.0955634939103595,0.0822163837036694,0.3561758988050654,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-07,37.41999816894531,38.80500030517578,36.70000076293945,37.720001220703125,37.720001220703125,211700,CDAY,1.0281017371232737,0.9859490303064136,1.3237009196534977,0.9729456327900377,0.055156104333236,0.0774383772960339,0.3295066771289443,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-10,37.7599983215332,38.650001525878906,37.41999816894531,37.52999877929688,37.52999877929688,206800,CDAY,0.9512390600618156,0.9760192448586456,1.3410605773538906,0.9403069119583948,0.0109321481034206,0.0779996172988036,0.3373491864922586,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-11,37.52000045776367,37.85499954223633,37.1609992980957,37.380001068115234,37.380001068115234,146300,CDAY,0.9550561728953828,0.9427501517255484,1.326912708850332,0.921033808447608,0.0340223644477747,0.0573033084479481,0.3475912152205115,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-12,37.41999816894531,37.540000915527344,36.459999084472656,36.540000915527344,36.540000915527344,201800,CDAY,0.9912424825723462,0.924192654943624,1.3607006013942122,0.9287627078344606,0.0624797747378855,0.0603198223047897,0.3818627565788335,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-13,36.79999923706055,37.869998931884766,36.79999923706055,37.18000030517578,37.18000030517578,199900,CDAY,0.996772487065632,0.9359870616304456,1.348574474935346,0.9265966228653494,0.0701758642002826,0.0751805733570373,0.3652650525705326,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-14,37.36000061035156,41.84999847412109,37.36000061035156,41.45000076293945,41.45000076293945,1585000,CDAY,0.928106164357402,0.8289505422898067,1.2002412324315708,0.9450727450922518,-0.0169665807348498,-0.0168825700200128,0.2240324892553569,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-17,41.369998931884766,44.18999862670898,41.0,43.75,43.75,1232000,CDAY,0.8598856898716518,0.7682285853794643,1.1462857491629463,0.9498029031390748,-0.089917213267423,-0.0694678778412448,0.1556019138260354,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-18,43.36000061035156,44.96799850463867,43.060001373291016,44.0,44.0,1907200,CDAY,0.8240908709439364,0.730227297002619,1.165909073569558,0.9312963299920388,-0.1072054590481023,-0.0864471835985637,0.1745227467332362,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-19,44.25,44.97999954223633,42.84999847412109,43.41999816894531,43.41999816894531,682700,CDAY,0.8353293870865376,0.736296652730399,1.1844772564260344,0.9281535809731144,-0.0928241938865767,-0.062334545870043,0.1783146081892821,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-20,43.9900016784668,44.29999923706055,41.91999816894531,43.0099983215332,43.0099983215332,679300,CDAY,0.8646826337607549,0.8035341251336053,1.1969309823586431,0.9173105895814624,-0.0526279558207073,-0.0268802747899313,0.1981498060286689,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-21,43.119998931884766,43.38899993896485,41.83000183105469,42.0099983215332,42.0099983215332,569000,CDAY,0.8628898226215643,0.837419702707854,1.2325636955037875,0.911986622194144,-0.0490967995725797,0.0003855179939056,0.2283886736044056,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
2018-09-24,41.86000061035156,42.66899871826172,41.499000549316406,42.310001373291016,42.310001373291016,222900,CDAY,0.8468447333512272,0.8028834818745084,1.218624431570906,0.8905498993775471,-0.0437051660263199,-0.0392220317867786,0.2074623687160031,206500000.0,1565400000.0,5606900000.0,987800000.0,70200000.0,4141900000.0,6817900000.0,700000.0,4255900000.0,-267300000.0,201400000.0,1961000000.0,-311000000.0,82200000.0,94200000.0,4285700000.0,,-311000000.0,102000000.0,4466200000.0,-1179700000.0,62300000.0,1119800000.0,44400000.0,37800000.0,11700000.0,4600000.0,-39600000.0,-25900000.0,406800000.0,-54400000.0,3200000.0,3300000.0,343600000.0,11000000.0,-39800000.0,30200000.0,5700000.0,356100000.0,-49800000.0,-17500000.0,-1800000.0,-200000.0
