,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,156900000.0,-33900000.0,-10900000.0,11700000.0
Change To Liabilities,-2600000.0,4600000.0,600000.0,4600000.0
Total Cashflows From Investing Activities,38800000.0,-119300000.0,-51100000.0,-39600000.0
Net Borrowings,-10000000.0,-7200000.0,-454000000.0,-25900000.0
Total Cash From Financing Activities,565300000.0,609700000.0,-1251600000.0,406800000.0
Change To Operating Activities,-142800000.0,-38600000.0,-53900000.0,-54400000.0
Issuance Of Stock,91700000.0,87000000.0,640800000.0,3200000.0
Net Income,-4000000.0,78700000.0,-60600000.0,3300000.0
Change In Cash,569900000.0,552300000.0,-1305500000.0,343600000.0
Effect Of Exchange Rate,-4000000.0,11300000.0,-12800000.0,11000000.0
Total Cash From Operating Activities,-30200000.0,50600000.0,9500000.0,-39800000.0
Depreciation,21200000.0,28800000.0,30400000.0,30200000.0
Change To Account Receivables,-12000000.0,-16400000.0,-3600000.0,5700000.0
Other Cashflows From Financing Activities,483600000.0,529900000.0,-1438400000.0,356100000.0
Change To Netincome,81900000.0,-24900000.0,59900000.0,-49800000.0
Capital Expenditures,-18100000.0,-16300000.0,-8000000.0,-17500000.0
Repurchase Of Stock,,,,-1800000.0
Other Cashflows From Investing Activities,,,,-200000.0
