,2021-03-31,2020-12-31,2020-09-30,2020-06-27
Intangible Assets,410310000.0,225896000.0,237570000.0,247173000.0
Capital Surplus,1676791000.0,1623379000.0,1602728000.0,1552291000.0
Total Liab,2530688000.0,1953959000.0,1944490000.0,2048602000.0
Total Stockholder Equity,1650533000.0,1494929000.0,1438248000.0,1327567000.0
Deferred Long Term Liab,77800000.0,79300000.0,77800000.0,70500000.0
Other Current Liab,504427000.0,438428000.0,428688000.0,428940000.0
Total Assets,4181221000.0,3448888000.0,3382738000.0,3376169000.0
Common Stock,1169000.0,1167000.0,1161000.0,1160000.0
Other Current Assets,46884000.0,41795000.0,38331000.0,38006000.0
Retained Earnings,70510000.0,-38752000.0,-62267000.0,-115673000.0
Other Liab,77232000.0,77546000.0,78028000.0,78278000.0
Good Will,2193632000.0,1635281000.0,1625786000.0,1605204000.0
Treasury Stock,-97937000.0,-90865000.0,-103374000.0,-110211000.0
Other Assets,419672000.0,398077000.0,394633000.0,382535000.0
Cash,326081000.0,398697000.0,275458000.0,377428000.0
Total Current Liabilities,766820000.0,712238000.0,680760000.0,666291000.0
Deferred Long Term Asset Charges,182176000.0,186536000.0,190963000.0,196701000.0
Other Stockholder Equity,-97937000.0,-90865000.0,-103374000.0,-110211000.0
Property Plant Equipment,245944000.0,243530000.0,251432000.0,252661000.0
Total Current Assets,901763000.0,936204000.0,833447000.0,847238000.0
Long Term Investments,9900000.0,9900000.0,39870000.0,41358000.0
Net Tangible Assets,-953409000.0,-366248000.0,-425108000.0,-524810000.0
Net Receivables,442079000.0,422835000.0,422121000.0,333344000.0
Long Term Debt,1508389000.0,987857000.0,1005314000.0,1124702000.0
Accounts Payable,22230000.0,30015000.0,24910000.0,29954000.0
Short Term Investments,,,28129000.0,25830000.0
