,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,47280000.0,43341000.0,38003000.0,19640000.0
Total Cashflows From Investing Activities,-378058000.0,-40629000.0,-20485000.0,-16256000.0
Total Cash From Financing Activities,606059000.0,354410000.0,151421000.0,13695000.0
Change To Operating Activities,-4955000.0,-13476000.0,11331000.0,12288000.0
Issuance Of Stock,607595000.0,345017000.0,199551000.0,920000.0
Net Income,-49183000.0,-50214000.0,-75550000.0,-64126000.0
Change In Cash,270511000.0,335898000.0,128278000.0,-6155000.0
Effect Of Exchange Rate,-108000.0,-33000.0,255000.0,-53000.0
Total Cash From Operating Activities,42618000.0,22150000.0,-2913000.0,-3541000.0
Depreciation,20233000.0,15807000.0,12802000.0,10859000.0
Change To Account Receivables,-17921000.0,-12862000.0,-13508000.0,159000.0
Other Cashflows From Financing Activities,-1536000.0,10576000.0,-3725000.0,-1070000.0
Change To Netincome,47164000.0,39554000.0,24009000.0,17639000.0
Capital Expenditures,-4501000.0,-7885000.0,-14373000.0,-13955000.0
Repurchase Of Stock,,-1183000.0,-4171000.0,-811000.0
Net Borrowings,,,-40234000.0,14656000.0
Other Cashflows From Investing Activities,,,,-2301000.0
