Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Capital Surplus,Other Current Assets,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,189.58999633789065,192.7100067138672,186.0,192.5200042724609,181.2059783935547,5435000,UNH,1.099678119222619,1.2682925329975163,1.2283062250352934,1.0098252549340063,0.0898528642886125,0.1600430346102412,0.1514156211916764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,192.47999572753903,193.32000732421875,191.3600006103516,193.1999969482422,181.8460235595703,2927400,UNH,1.0862318743900234,1.264918928620786,1.2350815328869127,1.0047827275420922,0.0814491468479312,0.1498571634790784,0.1494875355267062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,196.8000030517578,206.6199951171875,196.3699951171875,203.88999938964844,191.9078063964844,8949700,UNH,1.0355094709574002,1.2067190008324804,1.1858789189997192,1.016827126331923,0.0186823446254771,0.0857232306631641,0.0989406326849189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,203.8000030517578,207.8000030517578,203.67999267578125,205.22999572753903,193.1690673828125,4796300,UNH,1.0227547978092075,1.197079938525354,1.1595941807625054,1.016900814218988,0.0058539835902196,0.0804962144280476,0.0835988363378501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,205.47000122070312,205.75,202.6999969482422,203.25,191.305419921875,3471800,UNH,1.0344402567934383,1.2103703864408164,1.1731194972606742,1.0195478153138224,0.0148924414796158,0.0938194841016148,0.09528595594285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,204.259994506836,208.2100067138672,203.69000244140625,207.4900054931641,195.29624938964844,5138800,UNH,1.0246275959679458,1.2015466911895405,1.132699478511298,1.0187296628598663,0.0058979331080795,0.0846211654119959,0.0672254692868339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,207.5800018310547,208.4499969482422,205.8000030517578,207.009994506836,194.8444366455078,2261400,UNH,1.0203372535353277,1.1991951806379744,1.1386816452709911,1.0231439317955078,-0.0028066782601801,0.0849570276732922,0.0702244934054026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,206.3800048828125,208.22999572753903,205.8800048828125,208.1499938964844,195.91744995117188,3459900,UNH,1.0209465276534884,1.140759098810045,1.1409088692943712,1.023176662025299,-0.0022301343718109,0.0399662149636503,0.0615280489965179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,208.32000732421875,209.13999938964844,207.07000732421875,207.5599975585937,195.3621520996093,2908300,UNH,1.02331829080326,1.144630029209762,1.1338695615973875,1.028738706809164,-0.0054204160059039,0.0364162076551963,0.0400482993120829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,207.9199981689453,211.6999969482422,207.5800018310547,209.1499938964844,196.858627319336,4346000,UNH,1.0334213682049915,1.1284447716114785,1.1168268969540884,1.0357335667629224,-0.0023121985579308,0.0240762409240371,0.0258048626332272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,209.1499938964844,212.7700042724609,208.5500030517578,212.6000061035156,200.10592651367188,4385300,UNH,1.048353830544156,1.0943694219568465,1.085349845990687,1.0327543330408862,0.0155994975032698,0.0159504683608058,-0.0107789527443826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,212.2100067138672,212.7700042724609,209.3800048828125,209.38999938964844,197.0845947265625,2477400,UNH,1.093368093987242,1.0543141540163403,1.1236234273160333,1.0448229351223306,0.0485451588649115,0.0082032204438615,0.0132339349211663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,209.38999938964844,210.5200042724609,207.8000030517578,210.22000122070312,197.8657989501953,3749600,UNH,1.0824169472627871,1.0747802188776985,1.1410717994208988,1.0378093145840102,0.0446076326787769,0.0211238504632071,0.0334918482924753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,211.6199951171875,212.6300048828125,208.9199981689453,209.52999877929688,197.21633911132807,1902900,UNH,1.060314110038322,1.081384426956921,1.1670265699118827,1.0388512590749122,0.0214628509634098,0.0268004086050712,0.0575839636528141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,210.1100006103516,211.4900054931641,209.009994506836,211.1000061035156,198.694091796875,2825900,UNH,1.0461066429850183,1.0288528704885784,1.1421330501529148,1.0310647944789963,0.0150418485060219,0.0108065283685789,0.0376310388673326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,210.72000122070312,213.8300018310547,210.1000061035156,212.8699951171875,200.36007690429688,2196900,UNH,1.0367013489964585,1.0415092060665316,1.1431350173843204,1.0262436118253355,0.0104577371711227,0.0158728004987791,0.0353246986949542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,211.9100036621093,213.92999267578125,211.8000030517578,212.1199951171875,199.65411376953125,2293700,UNH,1.0413602106670687,1.067565733340711,1.153062027743904,1.0311845275729687,0.0101756830940999,0.0314548041382665,0.0473337434077973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,212.7400054931641,213.5399932861328,210.88999938964844,212.6999969482422,200.2000274658203,1845800,UNH,1.0562578975845769,1.0691361765946217,1.1578691477464442,1.0414917955670933,0.0147661020174836,0.0232263665669556,0.0460427886513741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,212.0800018310547,212.92999267578125,210.6999969482422,210.7700042724609,198.3834991455078,2261100,UNH,1.0605026697025772,1.0891133560044677,1.1840419940804203,1.0390384642435906,0.0214642054589866,0.028108592906729,0.0693886886790686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,210.58999633789065,211.759994506836,209.1300048828125,211.5599975585937,199.12701416015625,1839700,UNH,1.055214840044297,1.0719567711479887,1.1666779310448407,1.0401272810196784,0.0150875590246186,-0.0036180815861035,0.0539989382185173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,211.4600067138672,211.8099975585937,210.1999969482422,211.07000732421875,198.6658630371093,1384700,UNH,1.066506341204596,1.0903701341483405,1.1649981266944431,1.0393664161720684,0.0271399250325277,0.0144768855079226,0.051660166339515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,210.3099975585937,213.5399932861328,209.94000244140625,212.6600036621093,200.1624298095703,2662200,UNH,1.0439059159488469,1.0694312975949936,1.1490449841418309,1.0305050740272153,0.0134008419216316,0.0027640828286727,0.037412423311224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,212.2100067138672,212.6999969482422,210.9199981689453,211.7100067138672,199.26824951171875,1993900,UNH,1.051291713364112,1.0669789920457875,1.164757393306994,1.043144349882203,0.0081473634819089,0.0020382096029651,0.051105172468743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,210.8800048828125,211.97999572753903,209.6199951171875,209.8600006103516,197.5269470214844,1816300,UNH,1.0646231639614787,1.085756137097468,1.1616896583316376,1.0570826794517585,0.0075404845097202,0.0178064188238709,0.0510615589009897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,210.3800048828125,212.009994506836,209.8999938964844,211.1300048828125,198.72235107421875,1919600,UNH,1.055224921656812,1.0938147964889229,1.1679091928509364,1.0412088647392546,0.0140160569175573,0.0233355841513047,0.0556944820877882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,210.4600067138672,211.4600067138672,209.1499938964844,209.8999938964844,197.5645904541016,1887500,UNH,1.0630341098920857,1.1188675763904532,1.1583028598442968,1.0392013474275237,0.023832762464562,0.0435465287114877,0.058363487926621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,210.0,210.67999267578125,209.5800018310547,210.25,197.8940277099609,2040400,UNH,1.0579716548066291,1.1096556352084783,1.165184730603308,1.0381241126825425,0.0198475421240866,0.0519460745796196,0.0580167788141763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,211.1300048828125,212.8500061035156,210.75,212.6000061035156,200.10592651367188,2327200,UNH,1.0383011713614203,1.0673735269909386,1.1583663651041751,1.03199537924298,0.0063057921184401,0.0247719871874918,0.0527968998847705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,212.259994506836,212.8099975585937,210.759994506836,211.22000122070312,198.8070373535156,2257800,UNH,1.043184682068902,1.0662240239440917,1.164981121370774,1.0328322263084138,0.0103524557604881,0.031720377625712,0.0553570826747635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,212.0,212.92999267578125,211.0,212.509994506836,200.021240234375,744000,UNH,1.0407238244961778,1.0632455415501527,1.1779002657188509,1.032019884081241,0.0087039404149371,0.020534519555444,0.0608751942296146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,212.25,214.25,211.8099975585937,212.3999938964844,199.91766357421875,2856300,UNH,1.052364391957016,1.0788661622475806,1.1800745149293943,1.0369551897736955,0.0154092021833203,0.0218349254572123,0.0630070194435947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,213.8800048828125,216.3099975585937,212.509994506836,216.13999938964844,203.4379119873047,2905700,UNH,1.023430927131709,1.0499845227908,1.167572760321821,1.020376345675996,0.003054581455713,-0.0034286569625843,0.0561735102906861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,217.6999969482422,224.2700042724609,217.3600006103516,222.8800048828125,209.7818145751953,4247200,UNH,0.9956331931725764,1.0231395810713804,1.146266644195946,1.026253639124301,-0.0306204459517245,-0.0309137735838294,0.0339823807537287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,223.8300018310547,228.75,222.2899932861328,228.1699981689453,215.4860076904297,6846400,UNH,0.9794452535392952,0.988184681716043,1.1150440823529602,1.0246409570196735,-0.0451957034803782,-0.0612405007578052,0.004242380419025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,228.88999938964844,229.22000122070312,221.0800018310547,226.77999877929688,214.1732940673828,3325800,UNH,0.9897258212257698,0.997338427070102,1.1187374435035584,1.029880242563007,-0.0401544213372371,-0.0709018486212396,0.0095735128351677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,229.259994506836,231.7700042724609,221.3999938964844,221.4199981689453,209.1112670898437,5591500,UNH,1.033014124893209,1.0094281246871426,1.1569658055170358,1.036157586789428,-0.0031434618962189,-0.061183173266416,0.0395550830619257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,221.0,223.72000122070312,219.1600036621093,220.08999633789065,207.855209350586,3246300,UNH,1.0212183982688587,1.0345375153822869,1.1710482433598768,1.0465343935592823,-0.0253159952904236,-0.0368721396429194,0.0460230343050129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,221.0200042724609,221.9600067138672,219.02999877929688,219.94000244140625,207.71356201171875,2397500,UNH,1.0270073216836375,1.0281267896869368,1.1667653978823918,1.048372731047773,-0.0213654093641355,-0.0410125548993864,0.0387830428013458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,220.58999633789065,220.6100006103516,218.19000244140625,220.1499938964844,207.911849975586,2661600,UNH,1.01839661798199,1.0458316633898956,1.1571917237933491,1.0387885930282448,-0.0203919750462546,-0.0111871495188784,0.0425807210103423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,220.5500030517578,224.3300018310547,220.22000122070312,223.9100036621093,211.46286010742188,2233300,UNH,1.0066097674844845,1.021010316464419,1.1368150649099502,1.0447156071702373,-0.0381058396857527,-0.0359717208268655,0.0229891972056812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,222.509994506836,224.82000732421875,222.0399932861328,222.7700042724609,210.38623046875,1599500,UNH,1.0263499690162483,1.0135794704215415,1.1384744505896196,1.0484619827112251,-0.0221120136949768,-0.0310440494131094,0.0340232591487004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,221.3999938964844,223.4199981689453,221.259994506836,222.4900054931641,210.1217803955078,2294100,UNH,1.0467887209369624,1.0226565535805747,1.1511301553076236,1.0415757419863072,0.0052129789506552,-0.0261306532680183,0.0436336833781887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,221.7400054931641,224.9499969482422,221.22999572753903,224.3500061035156,211.8784027099609,3059400,UNH,1.0627590486676797,0.9964686597967992,1.12516089436997,1.0495576207370112,0.0132014279306684,-0.05240713235859,0.0346666828318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,225.0,226.97000122070312,221.009994506836,221.25,208.95074462890625,2811700,UNH,1.0990280562088115,0.9759212127886232,1.1366481580417878,1.0539026313731312,0.0451254248356802,-0.0548052799462519,0.0361959937301226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,223.75,223.75,220.6300048828125,221.82000732421875,209.4890594482422,6293400,UNH,1.0970605812846097,0.9613815934431124,1.1264646744227125,1.0520989179928428,0.0449616632917668,-0.0393416041696589,0.052630112851113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,222.6000061035156,224.8099975585937,222.19000244140625,222.6699981689453,210.2917633056641,3194100,UNH,1.0938159140383523,0.987090036404122,1.107378700755009,1.049480051520865,0.0443358625174872,-0.0288034520028628,0.0359863248416085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,222.9900054931641,223.7899932861328,220.8500061035156,222.0399932861328,209.69677734375,2340200,UNH,1.1043507645665829,0.9848752296493962,1.1125159794066488,1.0585213557872055,0.0458294087793771,-0.0197317386429877,0.0349412659394947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,223.1100006103516,224.88999938964844,221.72999572753903,222.3800048828125,210.0178985595703,2633200,UNH,1.1010433724629791,0.9858055950373348,1.1205040812692313,1.0561912314345747,0.0448521410284044,-0.0163217852061225,0.0400480253387651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,223.1199951171875,223.94000244140625,221.3699951171875,221.69000244140625,209.36627197265625,2955300,UNH,1.105958533136147,0.968507898970835,1.1217206903156236,1.054691754118366,0.0512667790177809,-0.0454884894375665,0.0433302486387157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,222.0,222.3500061035156,218.4499969482422,220.0,207.7702178955078,1959700,UNH,1.1294090396241183,0.9905415729777608,1.146447280707739,1.0628648969920689,0.0665441426320496,-0.0005963272275144,0.0583044663488145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,219.08999633789065,220.4199981689453,219.08999633789065,219.6000061035156,207.3924560546875,1482400,UNH,1.1266393862359243,1.0260635336108757,1.149727568469869,1.054562443450246,0.0720769427856782,0.0246521696191837,0.0527713308468638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,219.97999572753903,221.44000244140625,219.25,220.4199981689453,208.1668701171875,1861900,UNH,1.0736320026411728,1.0414095031792003,1.158743050355274,1.0427572783556516,0.0308747242855211,0.0294617807700308,0.0544621772635984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,221.4600067138672,222.7899932861328,220.1499938964844,222.7700042724609,210.38623046875,1452600,UNH,1.0628898353567542,1.031684874939367,1.1549713400298465,1.039387058829826,0.0235027765269282,0.0159409089813351,0.0530579414517915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,223.9499969482422,223.9499969482422,220.4600067138672,220.4600067138672,208.20465087890625,2350200,UNH,1.0669506555562884,1.019239349500546,1.1627344282479168,1.0452598484191695,0.0216908071371189,0.0191946108598934,0.0609534349431473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,221.0200042724609,222.4499969482422,220.0,221.1600036621093,208.86573791503903,3485000,UNH,1.0484716608617992,1.0104332007984966,1.1657011044163872,1.0173995405954512,0.0310721202663479,0.0169245820698435,0.06510529446006,10884000000.0,87036000000.0,47776000000.0,4246000000.0,14555000000.0,139058000000.0,10000000.0,48730000000.0,7738000000.0,54556000000.0,-2667000000.0,7541000000.0,11981000000.0,50463000000.0,2707000000.0,-2667000000.0,4618000000.0,33983000000.0,27476000000.0,-17664000000.0,3509000000.0,15830000000.0,28835000000.0,33051000000.0,1703000000.0,,-4319000000.0,1087000000.0,-8599000000.0,-2615000000.0,-3441000000.0,654000000.0,688000000.0,10558000000.0,1551000000.0,-1500000000.0,-5000000.0,13596000000.0,1695000000.0,-126000000.0,-2773000000.0,-1062000000.0,2759000000.0,114000000.0,-2023000000.0
2018-01-03,221.6199951171875,223.8099975585937,220.5200042724609,223.47999572753903,211.05674743652344,2417600,UNH,0.9845175777726928,1.0181710787774416,1.1655390850730727,0.9765980219270426,0.0079195558456501,0.0142222864535861,0.0700906241875585,10884000000.0,87036000000.0,47776000000.0,4246000000.0,14555000000.0,139058000000.0,10000000.0,48730000000.0,7738000000.0,54556000000.0,-2667000000.0,7541000000.0,11981000000.0,50463000000.0,2707000000.0,-2667000000.0,4618000000.0,33983000000.0,27476000000.0,-17664000000.0,3509000000.0,15830000000.0,28835000000.0,33051000000.0,1703000000.0,,-4319000000.0,1087000000.0,-8599000000.0,-2615000000.0,-3441000000.0,654000000.0,688000000.0,10558000000.0,1551000000.0,-1500000000.0,-5000000.0,13596000000.0,1695000000.0,-126000000.0,-2773000000.0,-1062000000.0,2759000000.0,114000000.0,-2023000000.0
2018-01-04,224.33999633789065,226.1000061035156,224.1699981689453,224.4499969482422,211.97283935546875,2749100,UNH,1.0032523381331735,0.9919121654909656,1.1527863239545022,0.9849127815791188,0.0183395565540546,-0.0064447708280265,0.0631914641713047,10884000000.0,87036000000.0,47776000000.0,4246000000.0,14555000000.0,139058000000.0,10000000.0,48730000000.0,7738000000.0,54556000000.0,-2667000000.0,7541000000.0,11981000000.0,50463000000.0,2707000000.0,-2667000000.0,4618000000.0,33983000000.0,27476000000.0,-17664000000.0,3509000000.0,15830000000.0,28835000000.0,33051000000.0,1703000000.0,,-4319000000.0,1087000000.0,-8599000000.0,-2615000000.0,-3441000000.0,654000000.0,688000000.0,10558000000.0,1551000000.0,-1500000000.0,-5000000.0,13596000000.0,1695000000.0,-126000000.0,-2773000000.0,-1062000000.0,2759000000.0,114000000.0,-2023000000.0
2018-01-05,225.19000244140625,229.0500030517578,224.72000122070312,228.72999572753903,216.014892578125,2432800,UNH,0.9872776608645824,0.9836160158770882,1.1017662808531223,0.9789917900086822,0.0082858708559001,-0.0160108032045669,0.0118769099647237,10884000000.0,87036000000.0,47776000000.0,4246000000.0,14555000000.0,139058000000.0,10000000.0,48730000000.0,7738000000.0,54556000000.0,-2667000000.0,7541000000.0,11981000000.0,50463000000.0,2707000000.0,-2667000000.0,4618000000.0,33983000000.0,27476000000.0,-17664000000.0,3509000000.0,15830000000.0,28835000000.0,33051000000.0,1703000000.0,,-4319000000.0,1087000000.0,-8599000000.0,-2615000000.0,-3441000000.0,654000000.0,688000000.0,10558000000.0,1551000000.0,-1500000000.0,-5000000.0,13596000000.0,1695000000.0,-126000000.0,-2773000000.0,-1062000000.0,2759000000.0,114000000.0,-2023000000.0
2018-01-08,228.1300048828125,228.7100067138672,224.6100006103516,224.759994506836,212.2655639648437,2850800,UNH,0.9630718373527324,1.0011685686098433,1.144208094925497,0.942840182406444,0.0202316549462884,0.0094440841355264,0.0568580892724424,10884000000.0,87036000000.0,47776000000.0,4246000000.0,14555000000.0,139058000000.0,10000000.0,48730000000.0,7738000000.0,54556000000.0,-2667000000.0,7541000000.0,11981000000.0,50463000000.0,2707000000.0,-2667000000.0,4618000000.0,33983000000.0,27476000000.0,-17664000000.0,3509000000.0,15830000000.0,28835000000.0,33051000000.0,1703000000.0,,-4319000000.0,1087000000.0,-8599000000.0,-2615000000.0,-3441000000.0,654000000.0,688000000.0,10558000000.0,1551000000.0,-1500000000.0,-5000000.0,13596000000.0,1695000000.0,-126000000.0,-2773000000.0,-1062000000.0,2759000000.0,114000000.0,-2023000000.0
2018-01-09,224.759994506836,226.6300048828125,223.3000030517578,225.8800048828125,213.32334899902344,2672200,UNH,0.9782185850878364,1.0230323842184597,1.1274352825989662,0.9530778204901076,0.0251407645977287,0.0218081371710445,0.038137464248088,10884000000.0,87036000000.0,47776000000.0,4246000000.0,14555000000.0,139058000000.0,10000000.0,48730000000.0,7738000000.0,54556000000.0,-2667000000.0,7541000000.0,11981000000.0,50463000000.0,2707000000.0,-2667000000.0,4618000000.0,33983000000.0,27476000000.0,-17664000000.0,3509000000.0,15830000000.0,28835000000.0,33051000000.0,1703000000.0,,-4319000000.0,1087000000.0,-8599000000.0,-2615000000.0,-3441000000.0,654000000.0,688000000.0,10558000000.0,1551000000.0,-1500000000.0,-5000000.0,13596000000.0,1695000000.0,-126000000.0,-2773000000.0,-1062000000.0,2759000000.0,114000000.0,-2023000000.0
