,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,78200000.0,-140800000.0,101900000.0,57300000.0
Total Cashflows From Investing Activities,-45700000.0,-65300000.0,-207700000.0,1058100000.0
Net Borrowings,-1415000000.0,14800000.0,245100000.0,232500000.0
Total Cash From Financing Activities,140700000.0,14800000.0,245100000.0,-874100000.0
Change To Operating Activities,21100000.0,-6800000.0,-16300000.0,52500000.0
Issuance Of Stock,156500000.0,156500000.0,690000000.0,690000000.0
Net Income,-327300000.0,-140800000.0,-314000000.0,-369600000.0
Change In Cash,308900000.0,8400000.0,-172900000.0,148600000.0
Effect Of Exchange Rate,5000000.0,1400000.0,11600000.0,14200000.0
Total Cash From Operating Activities,208900000.0,57500000.0,-221900000.0,-49600000.0
Depreciation,203100000.0,202900000.0,217000000.0,344300000.0
Change To Inventory,-38500000.0,85500000.0,-73700000.0,1200000.0
Change To Account Receivables,-114800000.0,39800000.0,-139600000.0,-106800000.0
Other Cashflows From Financing Activities,1402500000.0,1402500000.0,1545932.0,-82600000.0
Change To Netincome,383400000.0,3900000.0,-40400000.0,-123100000.0
Capital Expenditures,-44400000.0,-47600000.0,-64600000.0,-36700000.0
Other Cashflows From Investing Activities,,,-690000000.0,69900000.0
Dividends Paid,,,,-1024000000.0
