,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Intangible Assets,45788000.0,43779000.0,34913000.0,35956000.0
Capital Surplus,819642000.0,769411000.0,739099000.0,715475000.0
Total Liab,653243000.0,756953000.0,501053000.0,444916000.0
Total Stockholder Equity,800757000.0,466353000.0,361960000.0,407927000.0
Deferred Long Term Liab,29056000.0,28614000.0,24982000.0,20500000.0
Other Current Liab,77364000.0,55458000.0,60999000.0,29539000.0
Total Assets,1454000000.0,1223306000.0,863013000.0,852843000.0
Common Stock,10455000.0,10399000.0,10365000.0,10313000.0
Other Current Assets,14639000.0,3962000.0,2509000.0,2601000.0
Retained Earnings,1778133000.0,1458330000.0,1228659000.0,997250000.0
Other Liab,208852000.0,196998000.0,180298000.0,214323000.0
Good Will,159852000.0,137055000.0,78383000.0,75590000.0
Treasury Stock,-1807473000.0,-1771787000.0,-1616163000.0,-1315111000.0
Other Assets,440094000.0,351164000.0,316083000.0,342869000.0
Cash,379853000.0,287796000.0,71926000.0,96165000.0
Total Current Liabilities,141530000.0,234498000.0,320755000.0,230593000.0
Deferred Long Term Asset Charges,2121000.0,1735000.0,1669000.0,1232000.0
Short Long Term Debt,20000000.0,15963000.0,,
Other Stockholder Equity,9026000.0,-5288000.0,336000.0,1388000.0
Property Plant Equipment,38149000.0,40868000.0,7234000.0,9806000.0
Total Current Assets,768317000.0,650440000.0,426400000.0,388622000.0
Long Term Investments,1800000.0,,,
Net Tangible Assets,595117000.0,285519000.0,248664000.0,296381000.0
Net Receivables,361109000.0,347798000.0,341977000.0,279347000.0
Long Term Debt,273162000.0,292369000.0,,
Accounts Payable,4367000.0,3988000.0,5891000.0,4230000.0
