,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Investments,-1143000.0,-324000.0,-324000.0,-324000.0
Change To Liabilities,16532000.0,-10316000.0,39720000.0,-16200000.0
Total Cashflows From Investing Activities,-19781000.0,-76203000.0,-7665000.0,-34360000.0
Net Borrowings,-135182000.0,211163000.0,50000000.0,30000000.0
Total Cash From Financing Activities,-165134000.0,49435000.0,-254527000.0,-178479000.0
Change To Operating Activities,-23462000.0,-18366000.0,-6893000.0,3204000.0
Issuance Of Stock,26096000.0,9004000.0,10864000.0,13466000.0
Net Income,319803000.0,229671000.0,261362000.0,281234000.0
Change In Cash,92057000.0,215870000.0,-24239000.0,-5789000.0
Repurchase Of Stock,-54819000.0,-162599000.0,-313691000.0,-212945000.0
Effect Of Exchange Rate,838000.0,-620000.0,-360000.0,114000.0
Total Cash From Operating Activities,276134000.0,243258000.0,238313000.0,206936000.0
Depreciation,9557000.0,8950000.0,7643000.0,6144000.0
Change To Account Receivables,-115869000.0,-40959000.0,-64286000.0,15778000.0
Other Cashflows From Financing Activities,-1229000.0,-8133000.0,-1700000.0,-9000000.0
Change To Netincome,68873000.0,73678000.0,267000.0,-83624000.0
Capital Expenditures,-1237000.0,-1278000.0,-436000.0,-331000.0
