,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,3748000000.0,3799000000.0,3560000000.0,3494000000.0
Capital Surplus,7566000000.0,7505000000.0,7292000000.0,7155000000.0
Total Liab,45736000000.0,45302000000.0,46789000000.0,45139000000.0
Total Stockholder Equity,17938000000.0,17986000000.0,17549000000.0,18074000000.0
Minority Interest,271000000.0,273000000.0,248000000.0,246000000.0
Other Current Liab,300000000.0,300000000.0,4323000000.0,361000000.0
Total Assets,63945000000.0,63561000000.0,64586000000.0,63459000000.0
Common Stock,958000000.0,958000000.0,958000000.0,958000000.0
Other Current Assets,1489000000.0,1469000000.0,1453000000.0,1427000000.0
Retained Earnings,41467000000.0,40682000000.0,39905000000.0,39203000000.0
Other Liab,10640000000.0,10588000000.0,10609000000.0,9671000000.0
Good Will,17135000000.0,16981000000.0,16058000000.0,15666000000.0
Treasury Stock,-32053000000.0,-31159000000.0,-30606000000.0,-29242000000.0
Other Assets,9609000000.0,10127000000.0,9765000000.0,9282000000.0
Cash,11427000000.0,11718000000.0,14275000000.0,14036000000.0
Total Current Liabilities,18143000000.0,17950000000.0,19197000000.0,17184000000.0
Deferred Long Term Asset Charges,762000000.0,762000000.0,760000000.0,154000000.0
Short Long Term Debt,1588000000.0,1576000000.0,2385000000.0,924000000.0
Other Stockholder Equity,-3075000000.0,-3184000000.0,-3377000000.0,-3436000000.0
Property Plant Equipment,6443000000.0,6321000000.0,6343000000.0,6144000000.0
Total Current Assets,25652000000.0,25587000000.0,28175000000.0,28200000000.0
Long Term Investments,1358000000.0,746000000.0,685000000.0,673000000.0
Net Tangible Assets,-2945000000.0,-2794000000.0,-2069000000.0,-1086000000.0
Short Term Investments,891000000.0,942000000.0,945000000.0,972000000.0
Net Receivables,7122000000.0,6851000000.0,7013000000.0,7060000000.0
Long Term Debt,16033000000.0,16010000000.0,16218000000.0,17552000000.0
Inventory,4723000000.0,4607000000.0,4489000000.0,4705000000.0
Accounts Payable,6139000000.0,5792000000.0,5750000000.0,5270000000.0
