Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-23,139.95277404785156,140.4032440185547,139.301025390625,139.85691833496094,128.93698120117188,3017583,HON,1.0262623233523638,1.1122258495666395,0.992280782020006,1.0231439317955078,0.003118391556856,-0.0020123033980425,-0.0761763698455825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,140.49908447265625,140.8920440673828,139.81858825683594,140.04861450195312,129.11370849609375,3463094,HON,1.0294660723579807,1.0935070641519635,0.9945858913613932,1.023176662025299,0.0062894103326813,-0.0072858196944309,-0.08479492893646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,140.37448120117188,140.41282653808594,139.31060791015625,139.92401123046875,128.99879455566406,2900936,HON,1.0356847268148517,1.0993002774404976,0.9973402144412186,1.028738706809164,0.0069460200056876,-0.0089135441140679,-0.0964810478440859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,140.41282653808594,140.41282653808594,139.15725708007812,139.78024291992188,128.8662567138672,2239764,HON,1.052807813598419,1.100293189920784,0.9988504956379104,1.0357335667629224,0.0170742468354965,-0.0040753407666573,-0.0921715386829508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,139.79942321777344,140.3169708251953,139.48312377929688,140.1252899169922,129.18435668945312,1950547,HON,1.0535154624976937,1.0769590842484007,1.0064771481413324,1.0327543330408862,0.0207611294568075,-0.0014598693476399,-0.0896516505937372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,139.62689208984375,139.69398498535156,138.52467346191406,138.63011169433594,127.80593872070312,1883876,HON,1.0837793953836548,1.043544268131506,1.02857451566341,1.0448229351223306,0.0389564602613241,-0.0025666654409728,-0.0818149767314568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,138.35215759277344,139.042236328125,138.10296630859375,138.17005920410156,127.3818359375,2549118,HON,1.0765112188455908,1.0555943534909038,1.032419727803801,1.0378093145840102,0.0387019042615806,0.0019379850764125,-0.0751602233246224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,138.58218383789062,139.15725708007812,138.2371368408203,138.90805053710938,128.06214904785156,2255414,HON,1.0664232323377951,1.0485303802205754,1.0265166756606143,1.0388512590749122,0.0275719732628829,-0.0060536381312743,-0.0829259305984542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,138.706787109375,139.3681182861328,137.8825225830078,139.3681182861328,128.486328125,2028485,HON,1.0579945561298167,1.009332365850878,1.0234751463099492,1.0310647944789963,0.0269297616508203,-0.0087139762691215,-0.0810268649756329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,139.35853576660156,139.4256134033203,138.76429748535156,138.94639587402344,128.09751892089844,1485420,HON,1.060789882166752,1.0254303782525764,1.027974988442524,1.0262436118253355,0.0345462703414163,-0.000206027315176,-0.0798353302468422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,139.44479370117188,139.99110412597656,139.11891174316406,139.5502166748047,128.65423583984375,2127290,HON,1.0581325897078142,1.0318312885371068,1.025722992536071,1.0311845275729687,0.0269480621348454,-0.0042796406653375,-0.0800052918000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,139.75149536132812,140.93038940429688,139.65565490722656,140.86329650878906,129.86474609375,2727218,HON,1.0508680953741687,1.0155794697006726,1.0245884765926088,1.0414917955670933,0.0093762998070754,-0.0303303403269934,-0.0872378825024613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,140.70994567871094,141.380859375,140.45115661621094,140.7578582763672,129.76754760742188,2623717,HON,1.0485755333151623,1.0292070759224057,1.0402169641620396,1.0390384642435906,0.0095370690715717,-0.0317976871753329,-0.074436341239312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,140.1923828125,140.36489868164062,138.61093139648438,139.39686584472656,128.51284790039062,2456155,HON,1.062475704143493,1.0602642914253704,1.0530252244717484,1.0401272810196784,0.0223484231238144,-0.0153105613087218,-0.059653768354575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,138.82179260253906,140.53741455078125,138.40008544921875,139.69398498535156,128.78675842285156,3034276,HON,1.0744223249558154,1.0622161712638691,1.0539197734073809,1.0393664161720684,0.0350559087837469,-0.0136770773765486,-0.0594181869475471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,139.6173095703125,140.88246154785156,139.2147674560547,140.62368774414062,129.64382934570312,2101415,HON,1.0497131823145454,1.0573172818689651,1.045291983440395,1.0305050740272153,0.0192081082873301,-0.0093499328973556,-0.0663405773902117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,140.02944946289062,141.4671173095703,139.69398498535156,141.19874572753906,130.1739959716797,2411604,HON,1.0523973333749068,1.0510323249697606,1.038140761260909,1.043144349882203,0.0092529834927037,-0.0139084574730616,-0.0755114595773418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,140.58534240722656,141.30418395996094,140.13487243652344,140.28822326660156,129.33457946777344,2630812,HON,1.0615622497735095,1.057888849680471,1.0278174876071708,1.0570826794517585,0.004479570321751,-0.010060868593126,-0.082810611823477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,140.24029541015625,141.07415771484375,139.94317626953125,140.77703857421875,130.44920349121094,2304660,HON,1.0492237855152091,1.061232040400888,1.034437817510787,1.0412088647392546,0.0080149207759545,-0.0092471719367301,-0.0777768932523612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,140.2978057861328,140.8920440673828,140.1252899169922,140.4032440185547,130.1028289794922,1708385,HON,1.0562495228067024,1.0735235976557098,1.0197489708164706,1.0392013474275237,0.0170481753791786,-0.0017974500232555,-0.0801904011012051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,140.33615112304688,142.13803100585938,140.33615112304688,141.79298400878906,131.3905792236328,3708386,HON,1.039070178390821,1.0454781679732217,1.024637046467041,1.0381241126825425,0.0009460657082784,-0.0122313926556369,-0.0825309053220908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,142.09010314941406,143.460693359375,142.09010314941406,143.1444091796875,132.64288330078125,3159479,HON,1.0277200293941573,1.0167012466748664,1.0153011359636226,1.03199537924298,-0.0042753498488228,-0.0259002931285803,-0.0902683292557819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,143.27857971191406,143.58529663085938,142.59808349609375,142.7993621826172,132.3231658935547,1894101,HON,1.0320154761378983,0.9928543020003272,1.0159241350052255,1.0328322263084138,-0.0008167501705154,-0.0416493443180524,-0.0936999036907848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,143.16357421875,144.17953491210938,143.08689880371094,143.4415283203125,132.91818237304688,1248162,HON,1.0286649203540472,0.9946540700724584,1.0190018833818586,1.032019884081241,-0.0033549637271934,-0.0480569519222502,-0.0980231881073776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,143.68113708496094,144.82168579101562,143.48944091796875,144.17953491210938,133.60208129882812,2383642,HON,1.024595962468532,0.9920342595593796,1.0211038556851697,1.0369551897736955,-0.0123592273051638,-0.0649969772309886,-0.0959636398006298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,144.79293823242188,146.76734924316406,144.74501037597656,146.4127197265625,135.67140197753906,3815121,HON,1.0039276326762574,0.9822969734329762,1.0040088350928502,1.020376345675996,-0.0164487129997386,-0.0711162063204081,-0.1073904149382845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,146.69065856933594,147.17947387695312,146.05809020996094,146.87277221679688,136.09771728515625,3491264,HON,1.0030672810646577,0.986302176179745,1.000929781485094,1.026253639124301,-0.0231863580596431,-0.0677511784754647,-0.1113544819571232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,147.5341033935547,150.1890106201172,147.05487060546875,149.47975158691406,138.51344299316406,5927387,HON,0.9774299796962131,0.9743839159550354,0.9859987483499248,1.0246409570196735,-0.0472109773234603,-0.0750412665188129,-0.1248029535840102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,149.23056030273438,149.7864532470703,146.52772521972656,147.9845733642578,137.1279754638672,3144141,HON,1.0006476151350103,1.003622972711479,0.9931480760878794,1.029880242563007,-0.0292326274279965,-0.0646173029798626,-0.1160158545805113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,149.34556579589844,149.7001953125,147.38075256347656,147.38075256347656,136.56845092773438,3391311,HON,1.0117706407155187,0.9947958414104792,0.9930791104059709,1.036157586789428,-0.0243869460739092,-0.0758154565430795,-0.1243316120491391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,147.43826293945312,148.38711547851562,146.6619110107422,146.70025634765625,135.93783569335938,2694457,HON,1.0109759741523627,0.9946180314299692,0.9912853798178928,1.0465343935592823,-0.0355584194069196,-0.0767916235952371,-0.133739829236971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,146.9207000732422,147.35198974609375,146.46063232421875,146.6427459716797,135.88455200195312,3021965,HON,1.0196731620276849,0.9879152148207871,0.9898259806205948,1.048372731047773,-0.0286995690200881,-0.0812241297655361,-0.1381563744604511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,146.6427459716797,147.39991760253906,146.4798126220703,146.91111755371094,136.13323974609375,2133446,HON,1.0248570104021373,0.9903713761658748,0.9704252407744416,1.0387885930282448,-0.0139315826261074,-0.0666474367428993,-0.1441857620085651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,147.5149383544922,147.7066192626953,146.7098388671875,147.2753143310547,136.47071838378906,1546665,HON,1.027723621368901,0.9925653068149864,0.9631617404118744,1.0447156071702373,-0.0169919858013363,-0.0644167304762981,-0.1506641272923945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,146.6235809326172,147.52452087402344,146.58523559570312,146.84402465820312,136.07107543945312,3780795,HON,1.0382480442506992,0.9851180043316812,0.9490489208139362,1.0484619827112251,-0.0102139384605259,-0.0595055155029697,-0.1554022706269829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,147.03570556640625,148.1954345703125,146.6427459716797,147.35198974609375,136.54177856445312,3087592,HON,1.0269936464633571,0.9835519235724992,0.945974376207059,1.0415757419863072,-0.01458209552295,-0.0652352832760938,-0.1615220957223758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,147.0740509033203,150.0260772705078,146.75775146484375,149.32640075683594,138.37136840820312,5283743,HON,1.0167520813699935,0.976223122598642,0.9337256594561322,1.0495576207370112,-0.0328055393670176,-0.0726526695567473,-0.1567685520819682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,149.4222412109375,149.9302215576172,146.80567932128906,146.86318969726562,136.08883666992188,3277899,HON,1.0296939537722798,0.9632173592662084,0.9491887735434622,1.0539026313731312,-0.0242086776008514,-0.0675091334686667,-0.1512633907682029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,147.76412963867188,148.214599609375,147.19863891601562,147.84080505371094,136.99476623535156,4480049,HON,1.028784187815469,0.9333954586549544,0.9372155923159148,1.0520989179928428,-0.0233147301773737,-0.0673277389578168,-0.1366189692556846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,148.5596466064453,148.8567657470703,147.6011962890625,148.1666717529297,137.2967071533203,3729775,HON,1.0255514717527257,0.9551331941968088,0.9350890215547512,1.049480051520865,-0.0239285797681394,-0.060760294210176,-0.1363033543586493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,148.7034149169922,148.96218872070312,147.620361328125,147.7066192626953,136.8704071044922,4435602,HON,1.0355588817270664,0.9411552297066904,0.9440309460298448,1.0585213557872055,-0.0229624740601392,-0.0634517385856935,-0.1335437674373092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,148.50213623046875,148.7417449951172,147.69703674316406,148.3008575439453,137.42105102539062,3738017,HON,1.033865325283316,0.9303702876274174,0.9452086858287996,1.0561912314345747,-0.0223259061512586,-0.07175709261604,-0.1352473701016665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,148.69383239746094,148.81842041015625,147.12196350097656,147.33282470703125,136.52403259277344,5069021,HON,1.0528232228959125,0.9446543229704716,0.9522730978796924,1.054691754118366,-0.0018685312224535,-0.0693420654379299,-0.1261173437972155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,147.80245971679688,147.879150390625,146.76734924316406,147.1123809814453,136.3197479248047,2245294,HON,1.074923568794689,0.932452589594342,0.9535686234301424,1.0628648969920689,0.0120586718026203,-0.0586853106109332,-0.1345741909287821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,147.0740509033203,148.01332092285156,147.0740509033203,147.3711700439453,136.55955505371094,1468414,HON,1.0501428728339597,0.94277477334937,0.9571488765881077,1.054562443450246,-0.0044195706162863,-0.0586365906423219,-0.1398073610348974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,147.62994384765625,147.69703674316406,146.94944763183594,147.5532684326172,136.728271484375,1840577,HON,1.0326083317411825,0.9453969946735852,0.9671203701885048,1.0427572783556516,-0.010148946614469,-0.0665507277355843,-0.1371605029031707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,147.61077880859375,147.97499084472656,147.24656677246094,147.7257843017578,136.88815307617188,1725809,HON,1.0359436332348022,0.954463453876681,0.9700532888824585,1.039387058829826,-0.0034434255950237,-0.0612805120813508,-0.1318601096955964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,147.95582580566406,148.29127502441406,146.98779296875,146.98779296875,136.2042694091797,1741667,HON,1.041014832265569,0.9352742905417628,0.9517428474987852,1.0452598484191695,-0.0042450161536005,-0.0647704480988897,-0.1500381458059843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,147.4286651611328,147.6011962890625,146.3647918701172,147.3232421875,136.51516723632812,2987743,HON,1.0191268069037622,0.9337326295472568,0.971718154421461,1.0173995405954512,0.0017272663083109,-0.0597759891813962,-0.128877655534866,4496000000.0,6212000000.0,42800000000.0,16502000000.0,168000000.0,3497000000.0,59470000000.0,958000000.0,1682000000.0,27481000000.0,11366000000.0,18277000000.0,-18149000000.0,4102000000.0,7059000000.0,18861000000.0,251000000.0,1351000000.0,-2235000000.0,5926000000.0,26002000000.0,667000000.0,-6271000000.0,3758000000.0,8890000000.0,12573000000.0,4613000000.0,6584000000.0,-2329000000.0,924000000.0,-3574000000.0,1115000000.0,-3516000000.0,-546000000.0,520000000.0,1545000000.0,-784000000.0,-2889000000.0,340000000.0,5966000000.0,1115000000.0,-218000000.0,-2119000000.0,-259000000.0,-682000000.0,-143000000.0,3869000000.0,-1031000000.0
2018-01-03,146.54690551757812,147.2178192138672,145.4925994873047,146.10601806640625,135.38719177246094,6612348,HON,0.9851091010832624,0.959969502075741,0.9772301325352328,0.9765980219270426,0.0085110791562198,-0.0439792902481144,-0.1182183283502813,4496000000.0,6212000000.0,42800000000.0,16502000000.0,168000000.0,3497000000.0,59470000000.0,958000000.0,1682000000.0,27481000000.0,11366000000.0,18277000000.0,-18149000000.0,4102000000.0,7059000000.0,18861000000.0,251000000.0,1351000000.0,-2235000000.0,5926000000.0,26002000000.0,667000000.0,-6271000000.0,3758000000.0,8890000000.0,12573000000.0,4613000000.0,6584000000.0,-2329000000.0,924000000.0,-3574000000.0,1115000000.0,-3516000000.0,-546000000.0,520000000.0,1545000000.0,-784000000.0,-2889000000.0,340000000.0,5966000000.0,1115000000.0,-218000000.0,-2119000000.0,-259000000.0,-682000000.0,-143000000.0,3869000000.0,-1031000000.0
2018-01-04,146.46063232421875,148.08041381835938,146.3647918701172,148.08041381835938,137.21678161621094,4691432,HON,0.9799351447333758,0.9383892759400216,0.9570093940165952,0.9849127815791188,-0.004977636845743,-0.0599676603789705,-0.1325854657666022,4496000000.0,6212000000.0,42800000000.0,16502000000.0,168000000.0,3497000000.0,59470000000.0,958000000.0,1682000000.0,27481000000.0,11366000000.0,18277000000.0,-18149000000.0,4102000000.0,7059000000.0,18861000000.0,251000000.0,1351000000.0,-2235000000.0,5926000000.0,26002000000.0,667000000.0,-6271000000.0,3758000000.0,8890000000.0,12573000000.0,4613000000.0,6584000000.0,-2329000000.0,924000000.0,-3574000000.0,1115000000.0,-3516000000.0,-546000000.0,520000000.0,1545000000.0,-784000000.0,-2889000000.0,340000000.0,5966000000.0,1115000000.0,-218000000.0,-2119000000.0,-259000000.0,-682000000.0,-143000000.0,3869000000.0,-1031000000.0
2018-01-05,148.54046630859375,149.75770568847656,148.08999633789062,149.11553955078125,138.1759490966797,2586470,HON,0.9717831121178412,0.946019981891666,0.9639338483721328,0.9789917900086822,-0.007208677890841,-0.0536068371899891,-0.1259555225162657,4496000000.0,6212000000.0,42800000000.0,16502000000.0,168000000.0,3497000000.0,59470000000.0,958000000.0,1682000000.0,27481000000.0,11366000000.0,18277000000.0,-18149000000.0,4102000000.0,7059000000.0,18861000000.0,251000000.0,1351000000.0,-2235000000.0,5926000000.0,26002000000.0,667000000.0,-6271000000.0,3758000000.0,8890000000.0,12573000000.0,4613000000.0,6584000000.0,-2329000000.0,924000000.0,-3574000000.0,1115000000.0,-3516000000.0,-546000000.0,520000000.0,1545000000.0,-784000000.0,-2889000000.0,340000000.0,5966000000.0,1115000000.0,-218000000.0,-2119000000.0,-259000000.0,-682000000.0,-143000000.0,3869000000.0,-1031000000.0
2018-01-08,149.51809692382812,149.6522674560547,147.82164001464844,148.31044006347656,137.4298858642578,2858680,HON,0.9436478006973772,0.9488828476434794,0.973474355764464,0.942840182406444,0.0008076182909332,-0.0428416368308374,-0.1138756498885905,4496000000.0,6212000000.0,42800000000.0,16502000000.0,168000000.0,3497000000.0,59470000000.0,958000000.0,1682000000.0,27481000000.0,11366000000.0,18277000000.0,-18149000000.0,4102000000.0,7059000000.0,18861000000.0,251000000.0,1351000000.0,-2235000000.0,5926000000.0,26002000000.0,667000000.0,-6271000000.0,3758000000.0,8890000000.0,12573000000.0,4613000000.0,6584000000.0,-2329000000.0,924000000.0,-3574000000.0,1115000000.0,-3516000000.0,-546000000.0,520000000.0,1545000000.0,-784000000.0,-2889000000.0,340000000.0,5966000000.0,1115000000.0,-218000000.0,-2119000000.0,-259000000.0,-682000000.0,-143000000.0,3869000000.0,-1031000000.0
