,2021-04-02,2021-01-01,2020-10-02,2020-07-03
Change To Liabilities,7786000.0,-6606000.0,18401000.0,278000.0
Total Cashflows From Investing Activities,-71581000.0,-255874000.0,-10978000.0,-11506000.0
Total Cash From Financing Activities,11000.0,163186000.0,-64000.0,-197645000.0
Change To Operating Activities,3225000.0,3861000.0,-2206000.0,333000.0
Issuance Of Stock,11000.0,3186000.0,2000.0,2921000.0
Net Income,15635000.0,12686000.0,15798000.0,27224000.0
Change In Cash,-48796000.0,-68383000.0,12284000.0,-180308000.0
Effect Of Exchange Rate,-411000.0,366000.0,397000.0,117000.0
Total Cash From Operating Activities,23185000.0,23939000.0,22929000.0,28726000.0
Depreciation,19960000.0,13284000.0,12997000.0,12751000.0
Change To Inventory,-8378000.0,-1353000.0,-27768000.0,-18084000.0
Change To Account Receivables,-21549000.0,-10298000.0,3496000.0,3175000.0
Change To Netincome,5704000.0,8367000.0,4531000.0,2441000.0
Capital Expenditures,-9955000.0,-13775000.0,-10978000.0,-11506000.0
Investments,,1538000.0,1538000.0,1538000.0
Net Borrowings,,160000000.0,160000000.0,-200000000.0
Repurchase Of Stock,,,-66000.0,-566000.0
