Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,49.9900016784668,50.15999984741211,49.36000061035156,49.400001525878906,44.53076171875,4629900,COP,1.0370443343677014,1.209513759059858,1.3240916669864802,1.0098252549340063,0.0272190794336948,0.1012642606725828,0.2472010631428631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,49.709999084472656,50.130001068115234,49.650001525878906,49.720001220703125,44.8192138671875,4301600,COP,1.0154866488360628,1.22023309383673,1.3541920019664504,1.0047827275420922,0.0107039212939705,0.1051713286950224,0.2685980046062439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,49.70000076293945,49.93999862670898,49.31999969482422,49.720001220703125,44.8192138671875,3579000,COP,1.0100561847864278,1.2162108241933332,1.3133455975476565,1.016827126331923,-0.0067709415454952,0.0952150540240168,0.2264073112328561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,49.75,50.18000030517578,49.560001373291016,49.709999084472656,44.81019592285156,6481700,COP,1.0084490790794096,1.2168579937691564,1.3247337725820407,1.016900814218988,-0.0084517351395783,0.1002742696718499,0.2487384281573854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,49.38999938964844,50.040000915527344,49.29999923706055,49.709999084472656,44.81019592285156,4015400,COP,1.0074430964752386,1.1965399885108394,1.3289808290379514,1.0195478153138224,-0.0121047188385838,0.0799890861716379,0.2511472877201273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,49.900001525878906,50.400001525878906,49.560001373291016,50.25,45.296966552734375,5993200,COP,0.9952238981439622,1.2017912087319804,1.309497261655565,1.0187296628598663,-0.0235057647159041,0.0848656829544358,0.2440232524311008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,50.27999877929688,50.75,49.93000030517578,50.2599983215332,45.30598449707031,5589000,COP,0.9992040713020092,1.1870274147043638,1.320038862673209,1.0231439317955078,-0.0239398604934986,0.0727892617396817,0.2515817108076204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,50.47999954223633,51.31999969482422,50.41999816894531,50.9900016784668,45.96403121948242,7609400,COP,0.9898018083365736,1.1464992474601,1.318294292689263,1.023176662025299,-0.0333748536887257,0.0457063636137053,0.2389134723914097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,51.060001373291016,51.130001068115234,49.75,49.959999084472656,45.035552978515625,6989700,COP,0.9839872774399024,1.1771416591844686,1.3436618441782853,1.028738706809164,-0.0447514293692615,0.0689278376299029,0.2498405818929807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,50.38999938964844,51.77000045776367,49.790000915527344,51.459999084472656,46.38769912719727,7564600,COP,0.974154822550214,1.1533229930913464,1.3234467824158649,1.0357335667629224,-0.0615787442127083,0.0489544624039051,0.2324247480950036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,51.15999984741211,52.22999954223633,50.20000076293945,51.209999084472656,46.16234970092773,7835700,COP,0.99062661890164,1.1271235217251074,1.3487546630771556,1.0327543330408862,-0.0421277141392461,0.0487045681290667,0.252625864342086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,51.38999938964844,51.79999923706055,50.88999938964844,51.38999938964844,46.32460021972656,6647600,COP,0.9900758548701236,1.088538796526533,1.356551569552516,1.0448229351223306,-0.0547470802522069,0.0424278629540542,0.2461620771576491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,51.31999969482422,51.61000061035156,51.02000045776367,51.150001525878906,46.10826110839844,6171500,COP,1.0115347028924622,1.0936462004976586,1.370514893517037,1.0378093145840102,-0.0262746116915479,0.0399898320831673,0.2629349423886136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,51.810001373291016,52.27999877929688,51.43000030517578,52.09999847412109,46.96461868286133,6455500,COP,0.9844530634911622,1.067754414513333,1.3484315021744318,1.0388512590749122,-0.0543981955837499,0.0131703961614833,0.2389888959153632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,52.060001373291016,52.59000015258789,51.68999862670898,52.47999954223633,47.30715560913086,6177100,COP,0.9761815850241996,1.0144818033805685,1.3482864318840455,1.0310647944789963,-0.0548832094547967,-0.0035645387394309,0.2437844205984634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,52.369998931884766,53.27000045776367,51.9900016784668,52.959999084472656,47.73985290527344,8030100,COP,0.9512839124755208,0.9875371522613856,1.3314908624374695,1.0262436118253355,-0.0749596993498149,-0.0380992533063668,0.2236805437481033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,53.0099983215332,53.93999862670898,52.79999923706055,53.66999816894531,48.3798713684082,8438900,COP,0.941680551292242,1.0005114136471434,1.3291126594747578,1.0311845275729687,-0.0895039762807267,-0.035599515555301,0.223384375138651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,53.93000030517578,54.06999969482422,52.93000030517578,53.47999954223633,48.208595275878906,8577500,COP,0.9642859234123204,1.002374027841059,1.312881629208851,1.0414917955670933,-0.0772058721547728,-0.0435357821866071,0.2010552701137808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,54.09999847412109,54.220001220703125,53.15999984741211,53.52000045776367,48.244659423828125,7513000,COP,0.96580704050463,1.0427642086912297,1.3328376708936347,1.0390384642435906,-0.0732314237389606,-0.0182405544065089,0.218184365492283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,53.27000045776367,53.650001525878906,52.83000183105469,53.52999877929688,48.253665924072266,6709400,COP,0.9706705665063088,1.0243514143625208,1.322593490336189,1.0401272810196784,-0.0694567145133696,-0.0512234383715715,0.2099144975098654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,53.400001525878906,53.4900016784668,52.5,52.9900016784668,47.76689529418945,5504600,COP,0.9752783244907584,1.036877191427274,1.3168294027897736,1.0393664161720684,-0.06408809168131,-0.0390160572131437,0.2034914424348455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,52.65999984741211,52.959999084472656,52.5099983215332,52.56999969482422,47.38828659057617,6728300,COP,0.9950543185359212,1.0487949540171084,1.3144838561793448,1.0305050740272153,-0.035450755491294,-0.0178722607492123,0.202851295348738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,52.18999862670898,52.43000030517578,51.08000183105469,51.22999954223633,46.18037414550781,6945000,COP,1.01834856171053,1.054836365847155,1.290142713789003,1.043144349882203,-0.0247957881716731,-0.0101044165956674,0.176490492950752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,50.7400016784668,51.16999816894531,49.95000076293945,50.4900016784668,45.51331329345703,7262700,COP,1.0366409740238949,1.09339494404596,1.3138502068805056,1.0570826794517585,-0.0204417054278636,0.0254452257723629,0.2032221074498577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,50.400001525878906,50.650001525878906,50.08000183105469,50.220001220703125,45.26992416381836,5694900,COP,1.0489846037481845,1.1421155333603714,1.3679530681062375,1.0412088647392546,0.0077757390089299,0.0716363210227533,0.2557383573430893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,50.2400016784668,50.52000045776367,50.0,50.130001068115234,45.18880081176758,4191800,COP,1.082186326104238,1.134940287302698,1.3571175622297975,1.0392013474275237,0.0429849786767142,0.0596192396237325,0.2571781903121217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,50.0,50.25,49.58000183105469,50.08000183105469,45.14372253417969,4429600,COP,1.1172124991423131,1.1208161359373665,1.3766151130676323,1.0381241126825425,0.0790883864597706,0.0631065753085078,0.2694471612785005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,50.27000045776367,50.7400016784668,49.66999816894531,50.0099983215332,45.08062362670898,6331500,COP,1.1097779881981265,1.0918276657345836,1.3706692932541806,1.03199537924298,0.0777826089551463,0.0492261259311368,0.265099828034776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,50.52000045776367,50.59000015258789,50.02000045776367,50.220001220703125,45.26992416381836,4818700,COP,1.1196734135041857,1.0786535098854924,1.3581028409388232,1.0328322263084138,0.0868411871957719,0.0441498635671127,0.2484788022428128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,50.45000076293945,50.869998931884766,50.43999862670898,50.470001220703125,45.49528121948242,2288900,COP,1.1014465071566533,1.0768961745518209,1.3577768153868148,1.032019884081241,0.0694266230754125,0.0341851525571121,0.2407517438975785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,50.220001220703125,50.25,49.08000183105469,49.15999984741211,44.31441116333008,6369000,COP,1.122457240002524,1.1041613421026193,1.4268149019558556,1.0369551897736955,0.0855020502288281,0.047130105312251,0.309747406470056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,49.36000061035156,50.15999984741211,48.970001220703125,50.130001068115234,45.18880081176758,6524700,COP,1.0949531119140656,1.0841999217793254,1.398199624463098,1.020376345675996,0.0745767662380696,0.0307867420259411,0.2868003744319634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,49.91999816894531,50.83000183105469,49.720001220703125,50.72999954223633,45.72965240478516,6897800,COP,1.090479083905125,1.071575209167622,1.4027568466953857,1.026253639124301,0.0642254447808241,0.0175218545124122,0.2904725832531685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,50.91999816894531,51.77999877929688,50.650001525878906,50.880001068115234,45.8648681640625,11184300,COP,1.107311364694923,1.05853608024486,1.3775895768181516,1.0246409570196735,0.0826704076752495,0.0091108977710117,0.2667878748842165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,51.5099983215332,52.470001220703125,51.22999954223633,51.7400016784668,46.64010620117188,6683900,COP,1.1014689168312826,1.0698942716202218,1.3583988253638184,1.029880242563007,0.0715886742682756,0.0016539959288801,0.2492348946954277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,51.869998931884766,52.36000061035156,51.25,51.290000915527344,46.23446273803711,6168500,COP,1.1089880790459672,1.0730084693286444,1.3409897140177294,1.036157586789428,0.0728304922565392,0.0023971713750856,0.2235789915626194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,51.22999954223633,51.70000076293945,51.11000061035156,51.22999954223633,46.18037414550781,4531700,COP,1.121608391539073,1.0589578245597109,1.287974929265942,1.0465343935592823,0.0750739979797907,-0.0124518304654954,0.1629497202110781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,51.06999969482422,51.2400016784668,50.31999969482422,50.380001068115234,45.414154052734375,4437300,COP,1.1498611345372147,1.0768243857563615,1.334553040021342,1.048372731047773,0.1014884034894416,0.0076850411700382,0.2065706849402959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,50.31999969482422,50.83000183105469,50.08000183105469,50.540000915527344,45.55838394165039,4037800,COP,1.1406807433095782,1.074807811899615,1.323536654587759,1.0387885930282448,0.1018921502813334,0.0177889989908408,0.2089256518047522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,50.869998931884766,51.709999084472656,50.7400016784668,51.56999969482422,46.48686981201172,5316200,COP,1.1475660198778066,1.0708865907439644,1.32078840634702,1.0447156071702373,0.1028504127075693,0.0139045534526798,0.2069625386427511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,51.540000915527344,52.310001373291016,51.40999984741211,51.68999862670898,46.59503173828125,4040400,COP,1.161733393327072,1.041948378531673,1.271630329847671,1.0484619827112251,0.1132714106158467,-0.0026751413029779,0.1671791384067518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,51.880001068115234,52.060001373291016,51.209999084472656,51.959999084472656,46.83841323852539,6200200,COP,1.1324096631737874,1.05839860848421,1.3168984678715296,1.0415757419863072,0.0908339211874802,0.009611401635617,0.2094019959420947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,51.91999816894531,52.09000015258789,51.58000183105469,51.68000030517578,46.58601760864258,4906800,COP,1.1582817901213085,1.1096551043645129,1.291996926036122,1.0495576207370112,0.1087241693842973,0.0607793122091235,0.2015027144980214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,51.900001525878906,52.7599983215332,51.84999847412109,52.310001373291016,47.1539192199707,6436200,COP,1.1424202197908166,1.0859122197451896,1.299595255024283,1.0539026313731312,0.0885175884176854,0.0551857270103144,0.1991430907126179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,52.77999877929688,53.04999923706055,52.060001373291016,52.16999816894531,47.02771759033203,11363400,COP,1.145294132057066,1.1127230018995728,1.330173813602396,1.0520989179928428,0.0931952140642231,0.1119998042868015,0.2563392520307965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,52.11000061035156,52.65999984741211,52.11000061035156,52.34000015258789,47.180965423583984,5565300,COP,1.1591515245500017,1.134848163521196,1.3194885887663426,1.049480051520865,0.1096714730291366,0.1189546751142112,0.248096212852942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,52.459999084472656,52.93000030517578,52.13999938964844,52.68000030517578,47.48745346069336,4795800,COP,1.1478739975439711,1.1286689511092496,1.3341600962232472,1.0585213557872055,0.0893526417567653,0.1240619828168656,0.2565853827560931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,52.900001525878906,54.5099983215332,52.459999084472656,54.25,48.90270233154297,8064600,COP,1.1150231482384327,1.088406769348378,1.2763821663006891,1.0561912314345747,0.058831916803858,0.0862793891049207,0.195926110370223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,54.150001525878906,56.06999969482422,54.02999877929688,55.95000076293945,50.43513107299805,7824700,COP,1.0630921378412523,1.0653994810028418,1.2551024799665569,1.054691754118366,0.0084003837228863,0.0514030925944402,0.176712038289649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,56.04999923706055,56.209999084472656,55.459999084472656,55.5,50.029483795166016,3911900,COP,1.0881082924657846,1.0522999400149249,1.253819749996359,1.0628648969920689,0.0252433954737159,0.0611620398096496,0.1656769356374345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,55.77999877929688,56.369998931884766,55.540000915527344,56.22999954223633,50.687530517578125,3194900,COP,1.0609995219542798,1.0733252294348523,1.250468412557069,1.054562443450246,0.0064370785040337,0.0719138654431603,0.153512174934064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,56.060001373291016,56.06999969482422,55.13999938964844,55.59000015258789,50.110618591308594,4369600,COP,1.0516279520147307,1.0771819974089916,1.2893811436155271,1.0427572783556516,0.0088706736590791,0.065234274999822,0.1851002705238515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,55.4900016784668,55.59000015258789,55.09999847412109,55.18000030517578,49.74103164672852,4240600,COP,1.0657846007684606,1.101583649383982,1.3125002827986412,1.039387058829826,0.0263975419386346,0.08583968342595,0.2105868842205862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,55.43999862670898,55.5,54.869998931884766,54.88999938964844,49.479618072509766,3668500,COP,1.0812532934591084,1.0854238197611017,1.288352169895654,1.0452598484191695,0.0359934450399388,0.0853790811204491,0.1865711765908844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,55.09000015258789,55.5099983215332,54.81999969482422,55.31999969482422,49.86722946166992,3985200,COP,1.0433840164713506,1.1017037811357444,1.3038865487158244,1.0173995405954512,0.0259844758758993,0.1081951624070913,0.2032907387594973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,55.380001068115234,56.38999938964844,55.33000183105469,56.34000015258789,50.78668975830078,4105800,COP,0.9929003999421336,1.112451295406607,1.2901358373118983,0.9765980219270426,0.016302378015091,0.1085025030827515,0.1946873764263841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,56.40999984741211,57.18999862670898,56.09000015258789,56.9900016784668,51.37262725830078,4897200,COP,0.981575739142406,1.115463725992658,1.2502669854502395,0.9849127815791188,-0.0033370424367128,0.1171067896736659,0.160672125667042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,56.68000030517578,56.90999984741211,56.18000030517578,56.880001068115234,51.273468017578125,3771900,COP,0.9780239344716984,1.1177980232470244,1.2473600241410034,0.9789917900086822,-0.0009678555369837,0.1181712041653691,0.1574706532526049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,56.7599983215332,57.459999084472656,56.59000015258789,57.459999084472656,51.796295166015625,4522900,COP,0.9265575536113774,1.1355601760719185,1.2359993542537064,0.942840182406444,-0.0162826287950665,0.1438356915976016,0.1486493486006519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,57.470001220703125,58.31999969482422,57.40999984741211,57.93000030517578,52.219970703125,5519700,COP,0.902813191058146,1.1407518157443208,1.2144698955786304,0.9530778204901076,-0.0502646294319617,0.1395275686969057,0.1251720772277522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,58.13999938964844,58.27999877929688,57.560001373291016,57.650001525878906,51.96757125854492,4627900,COP,0.931438824686539,1.159895109640786,1.2310059460528002,0.966664672858564,-0.0352258481720249,0.1466205316445776,0.1452209065931511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,58.16999816894531,59.47999954223633,57.540000915527344,59.18000030517578,53.34675216674805,7341800,COP,0.905829162236474,1.1283791354890629,1.198667012858708,0.9609362737659176,-0.0551071115294435,0.1235053656409121,0.123585406651987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,59.38999938964844,60.2400016784668,59.119998931884766,60.04999923706055,54.131004333496094,6742100,COP,0.929371341379966,1.1101894290096812,1.1959863899651857,0.9729510699723092,-0.0435797285923432,0.1154642050053262,0.1327213583198061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,60.0,60.220001220703125,58.79999923706055,58.84000015258789,53.0402717590332,5458600,COP,0.9319090815005464,1.1241346762475684,1.2319514644111929,0.9917823196316324,-0.0598732381310861,0.127821669178574,0.1497431742924015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,58.970001220703125,60.18999862670898,58.77999877929688,59.86000061035156,53.95973587036133,5798400,COP,0.9178770695770676,1.0997728490774374,1.215870292871352,0.9854883712686996,-0.0676113016916318,0.1118530517171814,0.1400419175829694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,59.619998931884766,60.060001373291016,59.150001525878906,59.7599983215332,53.869590759277344,4554800,COP,0.922609493690158,1.0987531149112812,1.2119676325399618,0.981540936006692,-0.058931442316534,0.1189467116571557,0.1464497292112256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,59.68000030517578,59.810001373291016,59.27000045776367,59.75,53.86056900024414,5037500,COP,0.9044230118862756,1.094730553553754,1.2260824514093374,0.9694690060853024,-0.0650459941990269,0.123018520877586,0.1802670880606014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,59.86000061035156,60.68000030517578,59.790000915527344,60.66999816894531,54.68988800048828,5748800,COP,0.909931039562586,1.1097814088196205,1.2058191376408929,0.962138874344328,-0.0522078347817418,0.1365448088578807,0.1563749170522601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,60.61000061035156,60.70000076293945,60.02999877929688,60.470001220703125,54.509613037109375,5478800,COP,0.948520466405512,1.0798667232868522,1.203772203221304,0.9712482450100663,-0.0227277786045544,0.1109355384482564,0.1615174980845299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,60.540000915527344,61.31999969482422,60.45000076293945,60.4900016784668,54.527645111083984,4992000,COP,0.9405612597369756,1.0886510828422509,1.1991848382146613,0.9795485186833895,-0.0389872589464139,0.1257396340311625,0.1456557301030663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,60.75,60.900001525878906,59.400001525878906,59.47999954223633,53.61719131469727,5473400,COP,0.9436863702093674,1.1106865142818518,1.214946257405948,0.966216685842239,-0.0225303156328715,0.146360263310606,0.159053465438683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,59.70000076293945,60.52000045776367,59.61000061035156,60.38999938964844,54.437496185302734,5277700,COP,0.9041612034592008,1.0896212687703266,1.2040240039864158,0.9510576163473856,-0.0468964128881849,0.1368404169163042,0.151182823288154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
