,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,285451000.0,4901000.0,4901000.0,10592000.0
Change To Liabilities,18604000.0,-74524000.0,0.0,27267000.0
Total Cashflows From Investing Activities,944570000.0,767726000.0,767726000.0,-231208000.0
Net Borrowings,-854466000.0,-583194000.0,-583194000.0,-302214000.0
Total Cash From Financing Activities,-1085153000.0,-924119000.0,-924119000.0,-525796000.0
Issuance Of Stock,83000.0,1087000.0,1087000.0,511000.0
Net Income,276280000.0,145788000.0,146394000.0,-63417000.0
Change In Cash,96285000.0,-33667000.0,-33667000.0,-537103000.0
Repurchase Of Stock,-315000.0,-12165000.0,-12165000.0,-275000.0
Total Cash From Operating Activities,236868000.0,122726000.0,122726000.0,219901000.0
Depreciation,171459000.0,157538000.0,157538000.0,173630000.0
Dividends Paid,-161971000.0,-164118000.0,-164118000.0,-199546000.0
Change To Account Receivables,21361000.0,11567000.0,11567000.0,9386000.0
Other Cashflows From Financing Activities,-68484000.0,-165729000.0,-165729000.0,-24272000.0
Change To Netincome,-252957000.0,-119856000.0,-119856000.0,70481000.0
