,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Intangible Assets,892000000.0,950000000.0,993000000.0,1103000000.0
Capital Surplus,28632000000.0,28538000000.0,28427000000.0,28350000000.0
Total Liab,39364000000.0,37521000000.0,37192000000.0,37919000000.0
Total Stockholder Equity,17020000000.0,16560000000.0,16212000000.0,16049000000.0
Minority Interest,53000000.0,51000000.0,47000000.0,47000000.0
Deferred Long Term Liab,86000000.0,82000000.0,81000000.0,76000000.0
Other Current Liab,3959000000.0,3953000000.0,4015000000.0,4280000000.0
Total Assets,56437000000.0,54132000000.0,53451000000.0,54015000000.0
Common Stock,13000000.0,13000000.0,13000000.0,13000000.0
Other Current Assets,2399000000.0,2180000000.0,2300000000.0,1782000000.0
Retained Earnings,-7994000000.0,-8229000000.0,-8332000000.0,-8375000000.0
Other Liab,7234000000.0,7245000000.0,7298000000.0,6097000000.0
Good Will,17948000000.0,17873000000.0,17873000000.0,17873000000.0
Treasury Stock,-3631000000.0,-3762000000.0,-3896000000.0,-3939000000.0
Other Assets,5548000000.0,5269000000.0,5011000000.0,3989000000.0
Cash,4317000000.0,3946000000.0,3452000000.0,3504000000.0
Total Current Liabilities,19641000000.0,17980000000.0,17931000000.0,18738000000.0
Short Long Term Debt,2741000000.0,2509000000.0,2713000000.0,2770000000.0
Other Stockholder Equity,-3631000000.0,-3762000000.0,-3896000000.0,-3939000000.0
Property Plant Equipment,1567000000.0,1554000000.0,1566000000.0,2528000000.0
Total Current Assets,18745000000.0,16703000000.0,16072000000.0,16556000000.0
Long Term Investments,2691000000.0,2640000000.0,2714000000.0,2685000000.0
Net Tangible Assets,-1964000000.0,-2407000000.0,-2798000000.0,-3071000000.0
Net Receivables,3297000000.0,2936000000.0,2933000000.0,4073000000.0
Long Term Debt,12489000000.0,12296000000.0,11963000000.0,12133000000.0
Inventory,3942000000.0,3117000000.0,2791000000.0,2674000000.0
Accounts Payable,6526000000.0,5533000000.0,5196000000.0,5383000000.0
Deferred Long Term Asset Charges,,,,1778000000.0
