,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Change To Liabilities,39987000.0,205828000.0,-80815000.0,53214000.0
Total Cashflows From Investing Activities,-115194000.0,-100519000.0,-132048000.0,-74184000.0
Net Borrowings,-1121000.0,-1086000.0,88928000.0,-8563000.0
Total Cash From Financing Activities,-254525000.0,-268424000.0,-27722000.0,-32033000.0
Change To Operating Activities,14047000.0,-21584000.0,62381000.0,58267000.0
Issuance Of Stock,11318000.0,58708000.0,25587000.0,23413000.0
Net Income,370022000.0,181354000.0,135893000.0,190610000.0
Change In Cash,262071000.0,-191826000.0,229770000.0,-94380000.0
Repurchase Of Stock,-204826000.0,-265476000.0,-79805000.0,-341000.0
Total Cash From Operating Activities,631790000.0,177117000.0,389540000.0,11837000.0
Depreciation,64853000.0,60054000.0,58490000.0,54651000.0
Dividends Paid,-59896000.0,-60570000.0,-46621000.0,-46542000.0
Change To Inventory,91853000.0,-301407000.0,131770000.0,-226532000.0
Change To Netincome,7176000.0,32584000.0,55959000.0,21381000.0
Capital Expenditures,-115288000.0,-100741000.0,-132710000.0,-74668000.0
Other Cashflows From Financing Activities,,,-15811000.0,-15811000.0
