Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2017-10-13,114.95999908447266,115.1500015258789,113.9000015258789,113.98999786376952,91.201416015625,2658100,PM,0.901131692682052,0.9650732243194552,0.732686729878119,1.0098252549340063,-0.1086935622519545,-0.1431762740678198,-0.344203873965498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,114.0500030517578,114.4000015258789,113.44000244140624,113.5199966430664,90.82536315917967,2559600,PM,0.8989606760779938,0.9680903162139338,0.7328427300161904,1.0047827275420922,-0.1058220514640984,-0.1469714489277738,-0.3527512673440161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,113.12000274658205,113.41000366210938,112.43000030517578,112.6500015258789,90.12930297851562,3997700,PM,0.9113182896615614,0.9820222377450474,0.7481990832804839,1.016827126331923,-0.1055088366703617,-0.1389735324242689,-0.3387392030343163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,112.62000274658205,112.88999938964844,112.23999786376952,112.51000213623048,90.01728820800781,3442000,PM,0.9122745756201548,0.9928494943445684,0.7440488167132338,1.016900814218988,-0.1046262385988331,-0.123734229752738,-0.3319465277114215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,109.04000091552734,111.86000061035156,107.01000213623048,108.1500015258789,86.52893829345703,9606600,PM,0.9481275924102244,1.0038315848465122,0.7664928716351185,1.0195478153138224,-0.071420222903598,-0.1127193174926892,-0.3113406696827057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,108.55999755859376,109.5199966430664,108.0,109.5199966430664,87.62504577636719,6177200,PM,0.9437545221280624,1.0161741338192924,0.7466510349415203,1.0187296628598663,-0.0749751407318038,-0.1007513919582521,-0.3188229742829438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,109.4499969482422,110.2699966430664,109.12000274658205,109.36000061035156,87.49703216552734,3762100,PM,0.9467812934154524,1.0030685157690982,0.7509174549115828,1.0231439317955078,-0.0763626383800554,-0.1111696371955839,-0.3175396969540057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,109.16999816894533,109.66999816894533,108.16000366210938,108.56999969482422,86.8649673461914,4117700,PM,0.9503545059028692,1.0041344456774872,0.7698280234665561,1.023176662025299,-0.0728221561224301,-0.0966584381689072,-0.3095527968312971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,108.41000366210938,108.8499984741211,106.75,107.0,85.60884094238281,4060400,PM,0.9599999893056916,1.0121664690299068,0.7776886783456832,1.028738706809164,-0.0687387175034723,-0.0960473525246587,-0.3161325839396213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,107.5,107.8499984741211,106.86000061035156,106.93000030517578,85.55284118652344,3468100,PM,0.9621248589433776,0.993371163647798,0.7715146685510482,1.0357335667629224,-0.0736087078195447,-0.1109973670396433,-0.319507365769813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,106.66000366210938,107.0199966430664,105.75,105.94000244140624,84.7607421875,5067400,PM,0.9692279581197074,0.9861614472319834,0.7900956456305087,1.0327543330408862,-0.0635263749211787,-0.0922575063640572,-0.3060331531045609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,105.70999908447266,105.8000030517578,104.55999755859376,104.6999969482422,83.7686538696289,5021400,PM,0.981375216592401,0.952019472254542,0.8093009615450296,1.0448229351223306,-0.0634477185299295,-0.0940914613179367,-0.3010885308498373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,104.75,105.1999969482422,104.26000213623048,104.63999938964844,83.72064971923828,5419200,PM,0.9911124440273158,0.9683947585044717,0.7922037706887171,1.0378093145840102,-0.0466968705566943,-0.0852616099100196,-0.3153761804397064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,104.77999877929688,105.0,103.63999938964844,103.75,83.00857543945312,4102200,PM,1.008289262047224,0.9625862813760904,0.7956540840617273,1.0388512590749122,-0.0305619970276882,-0.0919977369757594,-0.3137885221973412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,103.70999908447266,103.8499984741211,102.4499969482422,102.8000030517578,82.24849700927734,4601500,PM,1.0258752049422684,0.9863173932502974,0.7937714247285023,1.0310647944789963,-0.0051895895367279,-0.031728948869702,-0.3107305865570798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,103.0,103.0500030517578,102.4800033569336,102.66000366210938,82.13648223876953,3064300,PM,1.0481199109067023,0.9832352340417468,0.8044003818390341,1.0262436118253355,0.0218762990813665,-0.0424011715260056,-0.3034099368503321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,102.62000274658205,103.08999633789062,101.58000183105467,102.13999938964844,81.7204360961914,4167000,PM,1.044644790188569,1.0125663075523974,0.8099949202993,1.0311845275729687,0.0134602626156001,-0.023544621650047,-0.2957333640368067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,102.05999755859376,103.16000366210938,101.94000244140624,103.0199966430664,82.42450714111328,3901900,PM,1.0346535327061626,1.010289585501796,0.8002021558664308,1.0414917955670933,-0.0068382628609306,-0.0356202245258701,-0.3116242032286392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,103.0199966430664,103.38999938964844,102.66000366210938,103.08999633789062,82.48051452636719,4882700,PM,1.0286157859772085,1.0046069304587986,0.7937169996982671,1.0390384642435906,-0.0104226782663821,-0.05639783263894,-0.3209363057030845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,102.91000366210938,103.0999984741211,102.18000030517578,102.45999908447266,81.9764633178711,3427700,PM,1.0472379292754954,1.0221200561870796,0.7958074491529359,1.0401272810196784,0.0071106482558169,-0.0534547965470126,-0.3168715436733875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,102.08999633789062,103.27999877929688,102.0500030517578,103.0199966430664,82.42450714111328,4935200,PM,1.0506696644481048,1.0226423826623576,0.8096161954247425,1.0393664161720684,0.0113032482760364,-0.0532508659780601,-0.3037217649301855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,103.11000061035156,103.81999969482422,103.0,103.51000213623048,82.81656646728516,3864600,PM,1.0402857392118403,1.003555249949493,0.8048958017520698,1.0305050740272153,0.009780665184625,-0.0631119648168276,-0.306736759078537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,103.38999938964844,103.7699966430664,102.62999725341795,102.72000122070312,82.18448638916016,4736100,PM,1.067756984836269,1.0198277306575283,0.798464178476126,1.043144349882203,0.0246126349540658,-0.045113051785294,-0.3151880423621248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,102.31999969482422,102.5999984741211,101.63999938964844,102.0500030517578,81.64842987060547,4928400,PM,1.058010770688321,1.0191997195244211,0.7930027435512622,1.0570826794517585,0.0009280912365625,-0.0487499987491759,-0.3176253558793857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,102.5,103.45999908447266,102.45999908447266,102.66000366210938,82.13648223876953,3207000,PM,1.053185306460936,1.0439374043324072,0.7987321509897134,1.0412088647392546,0.0119764417216814,-0.0265418080052108,-0.3134825597734347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,102.20999908447266,103.01000213623048,102.01000213623048,102.63999938964844,82.1204833984375,4084500,PM,1.0270186932072405,1.0497496399006438,0.7911294596205616,1.0392013474275237,-0.0121826542202831,-0.0255714077783215,-0.3088099122971142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,102.66000366210938,103.73999786376952,102.51000213623048,102.54000091552734,82.04047393798828,4779700,PM,1.032058895163295,1.0251641161257072,0.7783609525305423,1.0381241126825425,-0.0060652175192474,-0.0325454445031514,-0.3288069992585894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,102.93000030517578,103.94000244140624,102.83000183105467,103.36000061035156,82.696533203125,4224000,PM,1.0226008377001994,1.011851981696066,0.7744577090560189,1.03199537924298,-0.0093945415427807,-0.0307495581073806,-0.3311117561633857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,103.41000366210938,103.75,103.19000244140624,103.54000091552734,82.8405532836914,3658100,PM,1.015555516874673,1.021115525336577,0.764237488829744,1.0328322263084138,-0.0172767094337407,-0.0133881209818027,-0.3453865498662664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,103.8000030517578,103.9000015258789,102.9800033569336,103.18000030517578,82.5525131225586,1970500,PM,1.0249720826263689,1.0455283081660316,0.7603736967926004,1.032019884081241,-0.0070478014548718,0.0028172861713229,-0.3566513746966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,103.25,103.30999755859376,102.72000122070312,102.72000122070312,82.18448638916016,3377100,PM,1.030545247275713,1.0589611017737048,0.7691456667859565,1.0369551897736955,-0.0064099424979826,0.0019298649833365,-0.347921828699843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,102.81999969482422,103.05999755859376,102.44000244140624,102.87999725341795,82.31251525878906,4687700,PM,1.037188987239252,1.0600629389594791,0.788093299147473,1.020376345675996,0.0168126415632559,0.0066497592060947,-0.3233059508836617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,102.5199966430664,103.16999816894533,102.01000213623048,102.68000030517578,82.15248107910156,4343800,PM,1.0268154670970822,1.0514064501030378,0.800067887023363,1.026253639124301,0.0005618279727812,-0.0026469045521719,-0.3122163764188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,102.70999908447266,103.37000274658205,102.61000061035156,102.75,82.20848083496094,7123200,PM,1.024838263313173,1.071430772243377,0.7980326174012062,1.0246409570196735,0.0001973062934994,0.0220055897695286,-0.3127690845327289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,103.2699966430664,103.79000091552734,102.1500015258789,103.70999908447266,82.97657775878906,6318600,PM,1.0076580286736572,1.0546954892769391,0.7884795069026893,1.029880242563007,-0.0222222138893497,-0.0135447864144024,-0.3206844237657014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,103.95999908447266,104.83999633789062,103.04000091552734,104.61000061035156,83.6966552734375,5179400,PM,1.0070020951136378,1.0344219768888474,0.7890152929439956,1.036157586789428,-0.0291554916757901,-0.0361893210647112,-0.3283954295111143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,105.48999786376952,105.56999969482422,104.33999633789062,105.45999908447266,84.37669372558594,4916200,PM,0.9973539304314456,1.0270427333363352,0.7926270468746016,1.0465343935592823,-0.0491804631278367,-0.0443669216888711,-0.3323981621802622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,106.62999725341795,107.93000030517578,105.2699966430664,107.5999984741211,86.08888244628906,5108900,PM,0.9845577419464044,0.9913162555803244,0.7593101711278836,1.048372731047773,-0.0638149891013686,-0.0778230890059988,-0.3686721839531623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,107.47000122070312,107.47000122070312,106.2300033569336,106.6999969482422,85.36882781982422,4040000,PM,0.9998668390073768,0.993808818171167,0.7734646425838309,1.0387885930282448,-0.0389217540208679,-0.0632099947376071,-0.3411463601991759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,106.51000213623048,106.68000030517578,105.5,106.58999633789062,85.28080749511719,4611900,PM,0.9936027488462528,0.9803368710796618,0.7829787028470219,1.0447156071702373,-0.0511128583239844,-0.0766451662116227,-0.3308471648572471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,106.5999984741211,106.5999984741211,105.8000030517578,106.04000091552734,84.84075927734375,3049000,PM,0.9953274423376168,0.9690392696277996,0.7759094941048077,1.0484619827112251,-0.0531345403736083,-0.0755842502068513,-0.3285416973361115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,106.2300033569336,107.9800033569336,105.87000274658205,107.3000030517578,85.84886169433594,4428300,PM,0.9871221044575272,0.943823183393525,0.7737455944883492,1.0415757419863072,-0.0544536375287799,-0.104964023455068,-0.3337508774410856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,107.08999633789062,108.66999816894533,106.9800033569336,108.23999786376952,86.6009292602539,5898400,PM,0.987134300658526,0.921950898060842,0.7649218475587565,1.0495576207370112,-0.0624233200784851,-0.1269248940945473,-0.3255723639793439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,108.0199966430664,108.5199966430664,107.23999786376952,107.68000030517578,86.15289306640625,4648300,PM,0.9855146440491128,0.925986908522602,0.7669765374994066,1.0539026313731312,-0.0683879873240184,-0.1047395842122731,-0.3334756268122585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,108.43000030517578,110.2699966430664,108.43000030517578,109.68000030517578,87.75305938720703,11082900,PM,1.0029968781866827,0.8901135970719448,0.7542179082555344,1.0520989179928428,-0.0491020398061601,-0.1106096005408264,-0.319616653316065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,109.76000213623048,110.12999725341795,107.8000030517578,107.97000122070312,86.38491821289062,4541600,PM,1.0178530738933416,0.911018839769227,0.7830398977482644,1.049480051520865,-0.0316269776275235,-0.1048746486377577,-0.2883524781651361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,108.44000244140624,108.81999969482422,108.02999877929688,108.12000274658205,86.50493621826172,4371700,PM,1.0231668118226818,0.9133427850110796,0.7731437706020483,1.0585213557872055,-0.0353545439645239,-0.0912641832813043,-0.3044309428651057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,106.0,106.0,103.56999969482422,104.37000274658205,84.33927154541016,7359900,PM,1.0596916174627982,0.9664305550391754,0.7880857209772258,1.0561912314345747,0.0035003860282234,-0.0356968252042819,-0.2923703349532403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,104.5,105.30999755859376,104.47000122070312,104.77999877929688,84.67060089111328,3831000,PM,1.0258635269863023,0.9588868029171166,0.793611159543501,1.054691754118366,-0.0288282271320636,-0.0551095854912849,-0.2847792821334068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,104.83000183105467,105.4499969482422,104.5199966430664,104.6500015258789,84.56554412841797,2496200,PM,1.05293835580907,0.9421126967049872,0.8035108612052769,1.0628648969920689,-0.0099265411829987,-0.049025203500288,-0.2846319531536475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,104.77999877929688,104.83000183105467,103.7699966430664,104.11000061035156,84.12918090820312,2311500,PM,1.0432232578638938,0.9694265338288452,0.8099429762273986,1.054562443450246,-0.0113391855863522,-0.0319848301628467,-0.2870132613956064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,104.5500030517578,105.01000213623048,104.25,104.70999908447266,84.61402130126953,2012900,PM,1.03084695058279,0.9742006896154368,0.8045187925661617,1.0427572783556516,-0.0119103277728616,-0.0377470327937327,-0.2997620805255139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,104.9000015258789,104.9000015258789,104.08000183105467,104.80999755859376,84.69483184814453,2376700,PM,1.0230895600543404,0.9807935612988996,0.8085434795278783,1.039387058829826,-0.0162974987754855,-0.0349504046591322,-0.2933699190501766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,105.08000183105467,106.5199966430664,105.0,105.6500015258789,85.3736343383789,4248300,PM,0.9954563380304348,0.9664894652796898,0.8037642761324683,1.0452598484191695,-0.0498035103887347,-0.0335552733609627,-0.2980167171723012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,105.81999969482422,106.16999816894533,104.16000366210938,104.38999938964844,84.35543823242188,5126800,PM,0.990899673282181,0.9750568798683432,0.8170011204131166,1.0173995405954512,-0.0264998673132702,-0.0184517388603098,-0.2835946895432105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,104.36000061035156,104.86000061035156,103.8499984741211,104.26000213623048,84.25039672851562,3589600,PM,0.9465758351906408,0.980150446423882,0.8129070274135306,0.9765980219270426,-0.0300221867364017,-0.0237983458999734,-0.2825414334719835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,104.23999786376952,104.48999786376952,103.47000122070312,103.47000122070312,83.61201477050781,4170100,PM,0.9696529690048374,0.9839219015558992,0.8115843190657999,0.9849127815791188,-0.0152598125742814,-0.0144350347630929,-0.2780105407173976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,103.2699966430664,104.5999984741211,103.2699966430664,104.3000030517578,84.28270721435547,4641400,PM,0.9480345209056166,0.971537153224696,0.8091555768059735,0.9789917900086822,-0.0309572691030656,-0.0280896658569591,-0.280733794082425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,103.9800033569336,104.66999816894533,103.8499984741211,104.13999938964844,84.15342712402344,4911600,PM,0.9639907243395788,0.9885592753975057,0.8086268573849985,0.942840182406444,0.0211505419331348,-0.0031652090768111,-0.278723148268056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,104.75,105.44000244140624,104.23999786376952,104.88999938964844,84.75947570800781,3939200,PM,0.952807726366958,0.9920913401515844,0.7906288024566874,0.9530778204901076,-0.0002700941231497,-0.0091329068958306,-0.2986690158941907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,105.0199966430664,106.04000091552734,103.87999725341795,105.62999725341795,85.35746002197266,3696500,PM,0.9694215386469024,0.9884902296421344,0.8181822569646888,0.966664672858564,0.0027568657883384,-0.0247843483540738,-0.2676027824949603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,106.31999969482422,106.62000274658205,104.41000366210938,104.86000061035156,84.73524475097656,4109300,PM,0.982738899256268,0.9778195814348064,0.813534660770016,0.9609362737659176,0.0218026254903503,-0.0270541884133442,-0.261546945436705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,105.56999969482422,105.63999938964844,103.91000366210938,104.5,84.4443359375,5513700,PM,0.9812439828092656,0.8283608991742897,0.8196723829376322,0.9729510699723092,0.0082929128369563,-0.1663643248300652,-0.2435926487077473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,104.5500030517578,104.9800033569336,103.7699966430664,104.87000274658205,84.7433090209961,5855600,PM,0.9887481178215572,0.8122340135809444,0.8192241711099958,0.9917823196316324,-0.0030342018100752,-0.1840789934880499,-0.2629841190087955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,105.08000183105467,106.25,105.08000183105467,105.79000091552734,85.48674774169922,4009400,PM,0.986010072897448,0.7994372828576449,0.8183981517403205,0.9854883712686996,0.0005217016287485,-0.1884825145026111,-0.2574302235480621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,105.45999908447266,105.70999908447266,104.8000030517578,105.06999969482422,84.90493774414062,4134600,PM,0.978871220793878,0.7935639151524083,0.8338599615766857,0.981540936006692,-0.002669715212814,-0.1862424881017171,-0.2316579417520503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,105.58000183105467,109.11000061035156,105.54000091552734,108.91999816894533,88.01604461669922,5818900,PM,0.9522584048682612,0.7592032515406184,0.815208488511923,0.9694690060853024,-0.0172106012170413,-0.2125087811355495,-0.2306068748368129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,109.1500015258789,109.68000030517578,108.45999908447266,108.80999755859376,87.92715454101562,4762300,PM,0.9464204460854292,0.7569983066065944,0.8130180789442721,0.962138874344328,-0.0157184282588986,-0.2162382933551453,-0.2364261416443606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,108.5,109.77999877929688,108.4000015258789,109.52999877929688,88.50897979736328,3778100,PM,0.9687756684761868,0.7618962733456259,0.8005607941143943,0.9712482450100663,-0.0024725765338796,-0.2070349114929698,-0.2416939110223798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,109.55999755859376,110.88999938964844,109.55999755859376,110.5999984741211,89.37361907958984,4404100,PM,0.9645569773694364,0.7494074589869425,0.7970792988685103,0.9795485186833895,-0.0149915413139531,-0.2135039898241458,-0.2564498092430847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
