,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-120490000.0,8805000.0,-144336000.0,-6983000.0
Total Cashflows From Investing Activities,-666891000.0,-210648000.0,-345761000.0,-348785000.0
Net Borrowings,159164000.0,-94193000.0,983929000.0,-838119000.0
Total Cash From Financing Activities,-61763000.0,-597445000.0,-1150737000.0,-1277833000.0
Change To Operating Activities,70160000.0,-111492000.0,111526000.0,-126779000.0
Net Income,197660000.0,274136000.0,330472000.0,-4695000.0
Change In Cash,748000.0,-57851000.0,-705639000.0,-968081000.0
Repurchase Of Stock,-221873000.0,-503645000.0,-3001690000.0,-433454000.0
Effect Of Exchange Rate,-141000.0,620000.0,-644000.0,-583000.0
Total Cash From Operating Activities,729543000.0,749622000.0,791503000.0,659120000.0
Depreciation,444327000.0,434857000.0,511754000.0,502248000.0
Other Cashflows From Investing Activities,-3217000.0,2143000.0,-1620000.0,2960000.0
Change To Account Receivables,-42215000.0,55293000.0,-55166000.0,-23103000.0
Other Cashflows From Financing Activities,946000.0,393000.0,858389000.0,-8323000.0
Change To Netincome,157223000.0,64984000.0,15422000.0,297353000.0
Capital Expenditures,-323104000.0,-212791000.0,-344578000.0,-201572000.0
Issuance Of Stock,,,8635000.0,2063000.0
