,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,68535000.0,68826000.0,88990000.0,87348000.0
Capital Surplus,2580327000.0,2557642000.0,2541987000.0,2517545000.0
Total Liab,4544591000.0,4340610000.0,3810391000.0,3829214000.0
Total Stockholder Equity,1899456000.0,2505381000.0,2333307000.0,2572871000.0
Minority Interest,55315000.0,33151000.0,28806000.0,22417000.0
Other Current Liab,802397000.0,150587000.0,57271000.0,32354000.0
Total Assets,6499362000.0,6879142000.0,6172504000.0,6424502000.0
Common Stock,880000.0,877000.0,874000.0,871000.0
Other Current Assets,1823284000.0,100195000.0,11989000.0,12129000.0
Retained Earnings,-310386000.0,361746000.0,252823000.0,428573000.0
Other Liab,172685000.0,646252000.0,234639000.0,246767000.0
Good Will,2105264000.0,2085104000.0,2396412000.0,2751174000.0
Treasury Stock,-371365000.0,-414884000.0,-462377000.0,-374118000.0
Other Assets,82335000.0,2585619000.0,128919000.0,66300000.0
Cash,378697000.0,99535000.0,50510000.0,67290000.0
Total Current Liabilities,1308185000.0,463576000.0,416377000.0,377389000.0
Deferred Long Term Asset Charges,3209000.0,3339000.0,3468000.0,3731000.0
Short Long Term Debt,153478000.0,43679000.0,34112000.0,34830000.0
Other Stockholder Equity,-371365000.0,-414884000.0,-462377000.0,-374118000.0
Property Plant Equipment,1719833000.0,1597382000.0,3107766000.0,3048130000.0
Total Current Assets,2523395000.0,542211000.0,450417000.0,471550000.0
Net Tangible Assets,-274343000.0,351451000.0,-152095000.0,-265651000.0
Net Receivables,297083000.0,321063000.0,352061000.0,360024000.0
Long Term Debt,2968948000.0,3105420000.0,3159375000.0,3205058000.0
Inventory,4851000.0,4075000.0,5055000.0,4787000.0
Accounts Payable,87815000.0,90257000.0,117740000.0,102299000.0
