,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,15285000.0,-3979000.0,0.0,49829000.0
Total Cashflows From Investing Activities,-49479000.0,1368603000.0,1368603000.0,-69722000.0
Net Borrowings,-40988000.0,-1639603000.0,-1639603000.0,-10621000.0
Total Cash From Financing Activities,-34367000.0,-1648489000.0,-1648489000.0,-12555000.0
Change To Operating Activities,-22288000.0,-4790000.0,-4790000.0,31924000.0
Net Income,44514000.0,9717000.0,-783672000.0,36998000.0
Change In Cash,6631000.0,-199782000.0,-199782000.0,126763000.0
Total Cash From Operating Activities,90477000.0,76037000.0,76037000.0,207296000.0
Depreciation,25650000.0,24894000.0,24894000.0,42912000.0
Other Cashflows From Investing Activities,4027000.0,-83869000.0,-83869000.0,-5885000.0
Change To Account Receivables,-10482000.0,-2490000.0,-2490000.0,-5674000.0
Other Cashflows From Financing Activities,6621000.0,-8886000.0,-8886000.0,-2000000.0
Change To Netincome,36981000.0,51039000.0,51039000.0,47993000.0
Capital Expenditures,-54271000.0,-58682000.0,-58682000.0,-63754000.0
Effect Of Exchange Rate,,4067000.0,4067000.0,1744000.0
Issuance Of Stock,,,,66000.0
