,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,77993000.0,-20135000.0,7701000.0,-10113000.0
Total Cashflows From Investing Activities,-281839000.0,-201141000.0,-360964000.0,-336526000.0
Net Borrowings,-26076000.0,-52984000.0,-61658000.0,-57305000.0
Total Cash From Financing Activities,-51499000.0,-61627000.0,-67330000.0,-60074000.0
Change To Operating Activities,69791000.0,19529000.0,37996000.0,20438000.0
Issuance Of Stock,2027000.0,570000.0,374000.0,2069000.0
Net Income,-672132000.0,108923000.0,-175750000.0,199835000.0
Change In Cash,254505000.0,49025000.0,-37098000.0,10227000.0
Repurchase Of Stock,-1843000.0,-2218000.0,-3781000.0,-5524000.0
Effect Of Exchange Rate,4087000.0,3546000.0,-2566000.0,7250000.0
Total Cash From Operating Activities,658807000.0,332904000.0,414080000.0,399577000.0
Depreciation,95256000.0,87923000.0,80342000.0,143010000.0
Other Cashflows From Investing Activities,-56967000.0,64673000.0,-89394000.0,-8353000.0
Change To Account Receivables,15340000.0,-18714000.0,-19702000.0,-28570000.0
Other Cashflows From Financing Activities,-25607000.0,-6995000.0,-2265000.0,686000.0
Change To Netincome,1059923000.0,143391000.0,473037000.0,65122000.0
Capital Expenditures,-216615000.0,-225061000.0,-253187000.0,-274177000.0
