,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Capital Surplus,9705122000.0,9707258000.0,9521179000.0,9515625000.0
1,Total Liab,8858059000.0,8950149000.0,9419410000.0,9402443000.0
2,Total Stockholder Equity,8580113000.0,8504825000.0,8280868000.0,8293764000.0
3,Minority Interest,52247000.0,51248000.0,50509000.0,50109000.0
4,Deferred Long Term Liab,17856000.0,19268000.0,8972000.0,9381000.0
5,Total Assets,17490419000.0,17506222000.0,17750787000.0,17746316000.0
6,Common Stock,5677000.0,5671000.0,5605000.0,5605000.0
7,Other Current Assets,310837000.0,286708000.0,333285000.0,335412000.0
8,Retained Earnings,-700728000.0,-661162000.0,-646950000.0,-595318000.0
9,Other Liab,206289000.0,205409000.0,201334000.0,202323000.0
10,Good Will,258207000.0,258207000.0,258207000.0,258207000.0
11,Treasury Stock,-429958000.0,-546942000.0,-598966000.0,-632148000.0
12,Other Assets,28743000.0,30542000.0,21155000.0,18044000.0
13,Cash,187310000.0,213422000.0,559567000.0,571719000.0
14,Total Current Liabilities,612128000.0,697141000.0,865873000.0,828569000.0
15,Short Long Term Debt,425448000.0,539560000.0,602507000.0,634339000.0
16,Other Stockholder Equity,-429958000.0,-546942000.0,-598966000.0,-632148000.0
17,Property Plant Equipment,16305660000.0,16320393000.0,16162420000.0,16149938000.0
18,Total Current Assets,534603000.0,535387000.0,929393000.0,938861000.0
19,Long Term Investments,363206000.0,361693000.0,379612000.0,381266000.0
20,Net Tangible Assets,8321906000.0,8246618000.0,8022661000.0,8035557000.0
21,Net Receivables,36455000.0,35256000.0,36540000.0,31644000.0
22,Long Term Debt,8022682000.0,8031504000.0,8330045000.0,8351572000.0
23,Accounts Payable,180423000.0,149299000.0,261355000.0,190344000.0
0,Investments,-3601000.0,47628000.0,1346000.0,1248000.0
1,Change To Liabilities,34297000.0,-110011000.0,65359000.0,22146000.0
2,Total Cashflows From Investing Activities,-122556000.0,-230781000.0,-104871000.0,-8762000.0
3,Net Borrowings,-13022000.0,-276835000.0,-26114000.0,-294391000.0
4,Total Cash From Financing Activities,-118979000.0,-237399000.0,-111571000.0,70366000.0
5,Change To Operating Activities,-2964000.0,-12650000.0,-9951000.0,11069000.0
6,Net Income,57367000.0,70699000.0,32654000.0,42903000.0
7,Change In Cash,-947000.0,-397140000.0,13295000.0,279818000.0
8,Repurchase Of Stock,-7413000.0,-1054000.0,-12000.0,-190000.0
9,Total Cash From Operating Activities,240588000.0,71040000.0,229737000.0,218214000.0
10,Depreciation,144501000.0,142090000.0,138147000.0,137266000.0
11,Other Cashflows From Investing Activities,-3473000.0,1117000.0,-4741000.0,1396000.0
12,Dividends Paid,-97230000.0,-84500000.0,-84195000.0,-81682000.0
13,Other Cashflows From Financing Activities,-1314000.0,-57935000.0,-1250000.0,-1248000.0
14,Change To Netincome,-272000.0,-31047000.0,-4654000.0,-5892000.0
15,Issuance Of Stock,,182925000.0,182925000.0,447877000.0
