Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Common Stock,Treasury Stock,Other Stockholder Equity,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,354.6199951171875,360.2200012207031,347.5400085449219,357.3999938964844,357.3999938964844,2710300,CHTR,0.9423894888373884,1.024202557482387,0.8403749614794553,1.0098252549340063,-0.0674357660966181,-0.084046940904888,-0.2365156423641616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,358.0599975585937,362.7799987792969,357.6099853515625,362.6000061035156,362.6000061035156,1144200,CHTR,0.921731923868996,1.021097611052716,0.8222558987254072,1.0047827275420922,-0.0830508036730961,-0.0939641540889917,-0.2633380986347993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,362.5899963378906,362.5899963378906,356.69000244140625,357.8399963378906,357.8399963378906,1178000,CHTR,0.9519059031097586,1.0318857695586814,0.7358875175138783,1.016827126331923,-0.0649212232221644,-0.0891100006106349,-0.351050768800922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,357.0400085449219,357.5,350.760009765625,352.07000732421875,352.07000732421875,1326700,CHTR,0.9700911791398354,1.068480656829594,0.7705569997477599,1.016900814218988,-0.0468096350791524,-0.0481030672677125,-0.3054383446768953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,351.5199890136719,353.5899963378906,348.42999267578125,351.6700134277344,351.6700134277344,2007000,CHTR,0.9621804026424904,1.0667387048214336,0.7944947912196644,1.0195478153138224,-0.057367412671332,-0.0498121975177678,-0.2833387500981598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,353.8399963378906,355.5,350.239990234375,350.760009765625,350.760009765625,1317100,CHTR,0.9648192610493536,1.0748089562772802,0.7833846251826218,1.0187296628598663,-0.0539104018105127,-0.0421165695002643,-0.2820893840418423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,350.1499938964844,351.0199890136719,344.1600036621094,345.07000732421875,345.07000732421875,1831900,CHTR,0.9687019500932764,1.0852870201730676,0.7863911078675689,1.0231439317955078,-0.0544419817022313,-0.0289511327916145,-0.2820660439980196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,345.0,345.2300109863281,339.5299987792969,340.260009765625,340.260009765625,2176500,CHTR,0.9668488848070432,1.1067125037220935,0.8113501422467452,1.023176662025299,-0.0563277772182561,0.005919619875699,-0.268030678051108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,338.69000244140625,345.510009765625,336.57000732421875,344.9100036621094,344.9100036621094,3518400,CHTR,0.933112965471366,1.0937635788887483,0.806297304081548,1.028738706809164,-0.095625741337798,-0.0144502426658172,-0.2875239582037565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,322.0,328.0899963378906,312.4100036621094,316.2900085449219,316.2900085449219,8927300,CHTR,1.0303519107280057,1.1735432123935194,0.8568402492775364,1.0357335667629224,-0.0053816560349166,0.0691746817060781,-0.2341817850433247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,314.8299865722656,321.9100036621094,308.29998779296875,319.760009765625,319.760009765625,3539000,CHTR,1.0372466953289097,1.211846347778218,0.8447898318517382,1.0327543330408862,0.0044923622880235,0.1334273941821773,-0.2513389668833314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,318.4700012207031,329.7200012207031,316.760009765625,323.9800109863281,323.9800109863281,3404100,CHTR,1.0068830804158595,1.1499783773386598,0.842119813940555,1.0448229351223306,-0.0379398547064711,0.103867443766181,-0.2682696784543119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,324.3399963378906,339.4200134277344,321.82000732421875,334.1700134277344,334.1700134277344,3726900,CHTR,1.006284153279934,1.106472708928325,0.8163808438712289,1.0378093145840102,-0.0315251613040761,0.0528163405138337,-0.2911991072571945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,335.6199951171875,340.739990234375,335.4700012207031,338.2200012207031,338.2200012207031,2324200,CHTR,0.987522910515427,1.074892042105271,0.8066938541575215,1.0388512590749122,-0.0513283485594852,0.0203080237534212,-0.302748752101547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,341.32000732421875,341.6700134277344,334.6499938964844,337.6600036621094,337.6600036621094,2074800,CHTR,0.9801279648690856,1.0325475037469125,0.8005389878189076,1.0310647944789963,-0.0509368296099107,0.014501161626913,-0.3039630234666745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,334.5899963378906,340.5799865722656,328.0,335.42999267578125,335.42999267578125,2226100,CHTR,0.9618699033878396,1.041737472216839,0.8118832320265809,1.0262436118253355,-0.0643737084374961,0.0161010666490866,-0.2959270866627853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,338.0,361.2799987792969,336.6300048828125,348.3999938964844,348.3999938964844,3956700,CHTR,0.9334672988465424,1.0272101353398553,0.7697187661473159,1.0311845275729687,-0.0977172287264263,-0.0089007938625891,-0.3360095181887907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,350.0400085449219,353.989990234375,342.2900085449219,343.010009765625,343.010009765625,1721000,CHTR,0.9460365317668932,1.0369376477345764,0.7876446918045878,1.0414917955670933,-0.0954552638002,-0.0089721622930896,-0.3241816672904822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,342.5799865722656,343.8399963378906,335.510009765625,337.8999938964844,337.8999938964844,1372500,CHTR,0.9810298793196396,1.0622669692955586,0.7888428310378316,1.0390384642435906,-0.058008584923951,0.00126220619782,-0.32581047436352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,335.7900085449219,342.3399963378906,333.0599975585937,341.20001220703125,341.20001220703125,1364400,CHTR,0.9671453060621396,1.0658558042696344,0.7844665711784918,1.0401272810196784,-0.0729819749575388,-0.0097190484644578,-0.3282124216478316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,338.489990234375,343.3999938964844,337.2099914550781,338.44000244140625,338.44000244140625,870100,CHTR,0.9721073089076088,1.0804278484350138,0.809862883703718,1.0393664161720684,-0.0672591072644596,0.004534599794596,-0.3034750766512101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,338.5,343.9100036621094,337.07000732421875,343.7200012207031,343.7200012207031,908700,CHTR,0.95624342926944,1.0437856038040252,0.7809554047552267,1.0305050740272153,-0.0742616447577753,-0.0228816109622955,-0.33067715607538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,341.29998779296875,344.0,333.9700012207031,336.8099975585937,336.8099975585937,1452300,CHTR,0.9569490213915712,1.0717318483335887,0.8022327548635948,1.043144349882203,-0.0861953284906318,0.0067910658907663,-0.3114194659746561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,337.3299865722656,337.6600036621094,330.5,334.2200012207031,334.2200012207031,1937500,CHTR,0.9671174968756052,1.0674106836724566,0.7969600394312456,1.0570826794517585,-0.0899651825761532,-0.0005390346011404,-0.3136680599994023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,333.94000244140625,340.9200134277344,328.5,340.6300048828125,340.6300048828125,1513200,CHTR,0.9305404593754176,1.0717200256160226,0.7836655568062539,1.0412088647392546,-0.1106684053638369,0.0012408132784045,-0.3285491539568942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,341.3800048828125,349.5400085449219,338.9599914550781,341.5400085449219,341.5400085449219,1250500,CHTR,0.92633365628437,1.0482519765077023,0.7643028693974748,1.0392013474275237,-0.1128676911431536,-0.0270690711712631,-0.3356365025202009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,341.0,348.3800048828125,337.9599914550781,338.3699951171875,338.3699951171875,2286900,CHTR,0.9839524994705848,1.037976198507392,0.773916124053772,1.0381241126825425,-0.0541716132119576,-0.0197333621214665,-0.3332518277353598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,339.239990234375,344.8500061035156,337.6400146484375,338.4200134277344,338.4200134277344,1952100,CHTR,0.9993499166362096,1.0103716657076385,0.791856274314439,1.03199537924298,-0.0326454626067704,-0.0322298740958082,-0.3137131909049656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,337.8399963378906,339.489990234375,332.44000244140625,334.2699890136719,334.2699890136719,961000,CHTR,1.0183384841124992,1.015376835544238,0.7956143864179016,1.0328322263084138,-0.0144937421959145,-0.0191268107741415,-0.3140096522781087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,333.6400146484375,335.44000244140625,326.20001220703125,328.9800109863281,328.9800109863281,769000,CHTR,1.012979478603791,1.01145962942359,0.8361906108311332,1.032019884081241,-0.0190404054774497,-0.0312513925711186,-0.280834460658103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,327.69000244140625,327.69000244140625,319.5,321.8399963378906,321.8399963378906,2092300,CHTR,1.050304507288177,1.076932668553818,0.8643736192109028,1.0369551897736955,0.0133493175144812,0.0199014317634498,-0.2526938762748967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,321.95001220703125,327.9700012207031,317.92999267578125,325.8900146484375,325.8900146484375,2749200,CHTR,1.0308999243732702,1.0370369642029733,0.8507778615577608,1.020376345675996,0.0105235786972741,-0.016376215550411,-0.2606213884733739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,326.6000061035156,332.0199890136719,324.19000244140625,331.6700134277344,331.6700134277344,2320800,CHTR,1.0521602408797144,1.0211053146700138,0.8534386169953467,1.026253639124301,0.0259066017554134,-0.032948039985196,-0.2588456464468704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,328.3500061035156,330.9100036621094,321.0,326.2099914550781,326.2099914550781,4063700,CHTR,1.082217001400192,1.0459213738963329,0.892002141591051,1.0246409570196735,0.0575760443805184,-0.0035038085775154,-0.2187995603428841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,321.94000244140625,340.54998779296875,321.94000244140625,336.2699890136719,336.2699890136719,2168100,CHTR,1.040205846412004,1.0336634481043698,0.8475927032610802,1.029880242563007,0.0103256038489971,-0.0345768275869717,-0.2615712274073105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,330.20001220703125,347.4800109863281,329.19000244140625,334.0,334.0,2629000,CHTR,1.0505389367748876,1.0755089856907278,0.8850598363819236,1.036157586789428,0.0143813499854597,0.0048976877371691,-0.2323508860731863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,333.2699890136719,338.9200134277344,330.4599914550781,330.95001220703125,330.95001220703125,1529700,CHTR,1.0773529978597585,1.05759177173461,0.8980208528323391,1.0465343935592823,0.0308186043004761,-0.0138178832905964,-0.2270043562225246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,330.9599914550781,334.6700134277344,321.3500061035156,322.6400146484375,322.6400146484375,1536700,CHTR,1.0995536624686395,1.0567814777302278,0.9151065788343618,1.048372731047773,0.0511809314208664,-0.0123578668560955,-0.2128757762466842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,322.0,330.44000244140625,320.6499938964844,325.2200012207031,325.2200012207031,2064100,CHTR,1.0787466492080322,1.044062439328696,0.9008978203512892,1.0387885930282448,0.0399580561797874,-0.0129563735800781,-0.2137131824317175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,327.82000732421875,329.4599914550781,320.70001220703125,324.5,324.5,2025000,CHTR,1.0948227704581568,1.0544530460022632,0.8947303431059803,1.0447156071702373,0.0501071632879195,-0.0025289912890213,-0.2190955245982886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,326.7900085449219,332.989990234375,323.8399963378906,331.489990234375,331.489990234375,2022200,CHTR,1.0679055489721112,1.0045250235125938,0.8804488640673804,1.0484619827112251,0.019443566260886,-0.0400984963220572,-0.2240023273735387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,332.07000732421875,332.989990234375,326.6000061035156,329.989990234375,329.989990234375,1966100,CHTR,1.0695172675544284,0.992787645221838,0.9069971715820572,1.0415757419863072,0.0279415255681212,-0.055999561626755,-0.2004993003473777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,331.3500061035156,334.1499938964844,323.7699890136719,329.0,329.0,2059100,CHTR,1.0876595633370536,0.989270520427669,0.8982674734933036,1.0495576207370112,0.0381019426000424,-0.0596052717277202,-0.1922267380447968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,328.5599975585937,330.9200134277344,323.3900146484375,328.67999267578125,328.67999267578125,1603700,CHTR,1.1112632595203091,0.9826275052260008,0.910612128704184,1.0539026313731312,0.0573606281471779,-0.0480989875088743,-0.1898400356074812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,331.9800109863281,331.9800109863281,321.3099975585937,322.3099975585937,322.3099975585937,3538000,CHTR,1.135707829622702,0.9692222301967136,0.9184946504524852,1.0520989179928428,0.083608911629859,-0.0315009674160576,-0.1553399111191141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,324.4700012207031,326.989990234375,321.54998779296875,323.2300109863281,323.2300109863281,1985500,CHTR,1.1454691316260874,0.9658137613001094,0.912817429584064,1.049480051520865,0.0959890801052223,-0.0500797271068753,-0.1585749463293365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,322.6499938964844,324.3399963378906,316.42999267578125,316.9700012207031,316.9700012207031,1726300,CHTR,1.164936740315986,0.978704609351028,0.925040194106315,1.0585213557872055,0.1064153845287803,-0.0259023589413559,-0.152534519360839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,317.0599975585937,317.2799987792969,312.5299987792969,316.3800048828125,316.3800048828125,1949700,CHTR,1.1890131704597413,0.968013164672224,0.9289778087302766,1.0561912314345747,0.1328219390251666,-0.0341142155712334,-0.1514782472001895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,317.8599853515625,336.8299865722656,316.7799987792969,332.94000244140625,332.94000244140625,1866400,CHTR,1.126749600221013,0.9347630171759682,0.8995915407261266,1.054691754118366,0.0720578461026468,-0.0792333712324333,-0.1787989009507813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,331.489990234375,341.1099853515625,331.489990234375,338.20001220703125,338.20001220703125,1459800,CHTR,1.1147249745491348,0.8984919696903251,0.8757539384548361,1.0628648969920689,0.0518600775570661,-0.0926459305149501,-0.2123888759040884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,336.8399963378906,340.5,336.1000061035156,340.3999938964844,340.3999938964844,1123700,CHTR,1.1001762829463664,0.9000293789968592,0.8943301942841938,1.054562443450246,0.0456138394961203,-0.1013819849948327,-0.2026260433388113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,341.3999938964844,341.5,332.3099975585937,333.25,333.25,2044700,CHTR,1.129992520102682,0.9353038332825394,0.9248912264687266,1.0427572783556516,0.0872352417470303,-0.0766438891266301,-0.1793896466229489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,334.45001220703125,339.7799987792969,333.0,338.0299987792969,338.0299987792969,764600,CHTR,1.1160252088936942,0.937845724221232,0.904387162556774,1.039387058829826,0.0766381500638682,-0.0778982417367998,-0.1975262360212809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,335.1400146484375,342.0199890136719,333.82000732421875,335.9599914550781,335.9599914550781,846700,CHTR,1.104833915098526,0.9247232448190924,0.8970413227239419,1.0452598484191695,0.0595740666793565,-0.0753214938215601,-0.2047396705808276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,338.42999267578125,352.82000732421875,337.7699890136719,348.9700012207031,348.9700012207031,2789200,CHTR,1.110410633133273,0.9069834331273964,0.8740579074038074,1.0173995405954512,0.0930110925378218,-0.0865251856012566,-0.2265379025525197,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
2018-01-03,354.0599975585937,364.3800048828125,349.5899963378906,353.0299987792969,353.0299987792969,2500800,CHTR,1.055349428129301,0.8731269050794656,0.8634960127806784,0.9765980219270426,0.0787514062022584,-0.1308218872443899,-0.2319524481048357,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
2018-01-04,356.75,358.0,346.9700012207031,349.7900085449219,349.7900085449219,1176400,CHTR,1.0570627832913493,0.8671773897547174,0.8696360530902373,0.9849127815791188,0.0721500017122304,-0.1311795465642747,-0.2199588066929602,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
2018-01-05,352.0199890136719,354.3999938964844,349.0799865722656,350.8800048828125,350.8800048828125,1960500,CHTR,1.0361091619181544,0.8730619929175006,0.8607785983136012,0.9789917900086822,0.0571173719094721,-0.1265648261641545,-0.2291107725747974,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
2018-01-08,354.4700012207031,360.19000244140625,351.6300048828125,356.54998779296875,356.54998779296875,1485700,CHTR,0.977843236104466,0.8579722735532288,0.8402749021477426,0.942840182406444,0.035003053698022,-0.133752210921088,-0.2470751035053119,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
2018-01-09,356.6600036621094,358.7699890136719,354.1499938964844,354.760009765625,354.760009765625,938900,CHTR,0.984975710499712,0.8818355725736134,0.8206675122170096,0.9530778204901076,0.0318978900096043,-0.1193886744738016,-0.2686303061338685,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
2018-01-10,354.0199890136719,356.4599914550781,347.5299987792969,350.8299865722656,350.8299865722656,1092400,CHTR,1.0200952557659853,0.8849870959430487,0.8233047555596962,0.966664672858564,0.0534305829074213,-0.1282874820531595,-0.2624802838999529,79959000000.0,35253000000.0,99092000000.0,39084000000.0,8447000000.0,,5201000000.0,146623000000.0,3832000000.0,19816000000.0,29554000000.0,170000000.0,621000000.0,11090000000.0,2045000000.0,33888000000.0,2555000000.0,497000000.0,-70429000000.0,1635000000.0,68186000000.0,740000000.0,,-1000000.0,-1000000.0,449000000.0,-8098000000.0,8769000000.0,-4770000000.0,76000000.0,116000000.0,9895000000.0,-914000000.0,-11715000000.0,11954000000.0,10588000000.0,688000000.0,-84000000.0,-1940000000.0,-8970000000.0,-8681000000.0
