,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,72974000000.0,73381000000.0,73821000000.0,73786000000.0
Capital Surplus,29878000000.0,29037000000.0,29000000000.0,31758000000.0
Total Liab,119940000000.0,116258000000.0,113925000000.0,110481000000.0
Total Stockholder Equity,19342000000.0,20997000000.0,23805000000.0,26906000000.0
Minority Interest,4744000000.0,6184000000.0,6476000000.0,6806000000.0
Other Current Liab,4783000000.0,4711000000.0,4620000000.0,4711000000.0
Total Assets,144026000000.0,143439000000.0,144206000000.0,144193000000.0
Retained Earnings,-3368000000.0,-4388000000.0,-5195000000.0,2016000000.0
Other Liab,21710000000.0,21268000000.0,21133000000.0,21172000000.0
Good Will,29554000000.0,29554000000.0,29554000000.0,29554000000.0
Treasury Stock,-7168000000.0,-3652000000.0,,-6868000000.0
Other Assets,1322000000.0,1415000000.0,1041000000.0,1440000000.0
Cash,1711000000.0,772000000.0,998000000.0,1283000000.0
Total Current Liabilities,10038000000.0,9916000000.0,9875000000.0,10256000000.0
Short Long Term Debt,1002000000.0,1005000000.0,1008000000.0,1715000000.0
Property Plant Equipment,35494000000.0,35426000000.0,35571000000.0,35353000000.0
Total Current Assets,4682000000.0,3663000000.0,3906000000.0,4060000000.0
Net Tangible Assets,-83186000000.0,-81938000000.0,-79570000000.0,-76434000000.0
Net Receivables,2583000000.0,2395000000.0,2201000000.0,2068000000.0
Long Term Debt,86962000000.0,83882000000.0,81744000000.0,77947000000.0
Accounts Payable,704000000.0,724000000.0,763000000.0,728000000.0
Deferred Long Term Liab,,,458000000.0,
Long Term Investments,,,313000000.0,
