,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-929972000.0,-369419000.0,-488966000.0,-157805000.0
Change To Liabilities,22220000.0,5171000.0,3473000.0,2260000.0
Total Cashflows From Investing Activities,-1038489000.0,-456054000.0,-622639000.0,-247394000.0
Net Borrowings,306772000.0,1729909000.0,481202000.0,481202000.0
Total Cash From Financing Activities,1162318000.0,1635694000.0,930137000.0,97706000.0
Change To Operating Activities,-319004000.0,-30767000.0,-61566000.0,24859000.0
Issuance Of Stock,855550000.0,65465000.0,480419000.0,98071000.0
Net Income,-162115000.0,-305361000.0,-119858000.0,-94420000.0
Change In Cash,548026000.0,567466000.0,311348000.0,108503000.0
Repurchase Of Stock,-4000.0,-3000.0,-70000.0,-365000.0
Total Cash From Operating Activities,424197000.0,-612174000.0,3850000.0,258191000.0
Depreciation,109569000.0,93609000.0,70791000.0,70155000.0
Change To Inventory,345277000.0,-673798000.0,-162829000.0,-162829000.0
Change To Account Receivables,-5585000.0,-3694000.0,-12556000.0,-21203000.0
Change To Netincome,270140000.0,198246000.0,195110000.0,218528000.0
Capital Expenditures,-84940000.0,-67044000.0,-66054000.0,-66728000.0
Other Cashflows From Financing Activities,,-159677000.0,-31414000.0,-31414000.0
