Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Long Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-13,41.61000061035156,41.86000061035156,41.27999877929688,41.43999862670898,41.43999862670898,264500,ZG,0.9478764498312524,1.0284749117828216,1.1423745589141077,1.0098252549340063,-0.0619488051027541,-0.0797745866044534,0.0654839550704906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,41.470001220703125,41.59999847412109,40.970001220703125,41.09999847412109,41.09999847412109,248800,ZG,0.973722675025464,1.0467153784653187,1.1498783473505676,1.0047827275420922,-0.0310600525166282,-0.0683463866763889,0.0642843499903611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,41.06999969482422,41.5099983215332,40.790000915527344,41.5099983215332,41.5099983215332,323200,ZG,0.98988199985719,1.0532402550838815,1.138520843953328,1.016827126331923,-0.026945126474733,-0.0677555150854347,0.0515825576385278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,41.43999862670898,41.68999862670898,40.810001373291016,40.91999816894531,40.91999816894531,323700,ZG,1.0024438488097065,1.0703812609234402,1.182062587886266,1.016900814218988,-0.0144569654092814,-0.0462024631738662,0.1060672434616107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,40.63999938964844,40.97999954223633,40.34999847412109,40.91999816894531,40.91999816894531,315600,ZG,1.004398834634171,1.082844656794692,1.2111437827703206,1.0195478153138224,-0.0151489806796514,-0.0337062455445094,0.1333102414524964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,41.4900016784668,41.4900016784668,40.90999984741211,41.09999847412109,41.09999847412109,253900,ZG,1.0072993445960032,1.1260340753646845,1.2345499650180185,1.0187296628598663,-0.011430318263863,0.0091085495871399,0.1690759557935544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,41.2400016784668,41.2400016784668,40.470001220703125,40.75,40.75,286700,ZG,1.0250306860800902,1.1143558244763707,1.2630675146184815,1.0231439317955078,0.0018867542845824,0.0001176715116886,0.194610362752893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,41.040000915527344,41.22999954223633,40.52000045776367,40.9900016784668,40.9900016784668,301400,ZG,1.0292753573823974,1.096608902715731,1.2929982393204535,1.023176662025299,0.006098695357098,-0.0041839811306634,0.2136174190226003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,40.83000183105469,41.04999923706055,40.08000183105469,40.34999847412109,40.34999847412109,313300,ZG,1.0589839196559494,1.1100372393880982,1.377943013053167,1.028738706809164,0.0302452128467853,0.0018234178335325,0.2841217507678624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,40.5099983215332,41.34999847412109,40.02999877929688,41.20000076293945,41.20000076293945,344300,ZG,1.0269417618882677,1.0944174591653797,1.3228155094847538,1.0357335667629224,-0.0087918048746546,-0.0099510715220616,0.2317934751638926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,41.59000015258789,41.59000015258789,40.56999969482422,41.02000045776367,41.02000045776367,399900,ZG,0.9951243110505232,1.0862993875188351,1.3588493675386375,1.0327543330408862,-0.0376300219903629,0.0078804339227944,0.2627205688035678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,40.900001525878906,41.18000030517578,40.619998931884766,40.77000045776367,40.77000045776367,167400,ZG,1.0071130957142809,1.0826587906315075,1.3402010982622776,1.0448229351223306,-0.0377098394080497,0.0365478570590287,0.2298116058674106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,40.90999984741211,41.47999954223633,40.369998931884766,41.310001373291016,41.310001373291016,778000,ZG,0.9908012332248208,1.060760063860856,1.3132413022642826,1.0378093145840102,-0.0470080813591893,0.0071036954463647,0.2056613511358591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,41.41999816894531,41.41999816894531,40.29999923706055,40.52999877929688,40.52999877929688,386000,ZG,0.983962552905043,1.1041204378929992,1.3308660313669205,1.0388512590749122,-0.0548887061698691,0.0495364195411494,0.2214234251078519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,41.20000076293945,41.20000076293945,39.650001525878906,39.66999816894531,39.66999816894531,397700,ZG,1.0163852169367569,1.1693975682097135,1.300226977863408,1.0310647944789963,-0.0146795775422394,0.151351226089714,0.1957249665778258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,39.54999923706055,40.70000076293945,39.400001525878906,40.619998931884766,40.619998931884766,754100,ZG,1.0007386163166685,1.1065977829865437,1.2991137825053396,1.0262436118253355,-0.0255049955086672,0.0809613774187911,0.1913034638159734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,40.41999816894531,42.720001220703125,40.29999923706055,40.970001220703125,40.970001220703125,628500,ZG,1.0,1.0793263339801342,1.271418076655208,1.0311845275729687,-0.0311845275729687,0.0432154047776898,0.1656897923191012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,41.34000015258789,41.34000015258789,39.7599983215332,40.220001220703125,40.220001220703125,532800,ZG,1.0,1.1128790890859823,1.2844355613997416,1.0414917955670933,-0.0414917955670932,0.0669692790583162,0.1726092023046714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,41.02000045776367,41.56999969482422,38.83000183105469,41.150001525878906,41.150001525878906,1932900,ZG,0.99270952513649,1.1453219761966609,1.259295207127393,1.0390384642435906,-0.0463289391071005,0.0843172130989222,0.1446419017260414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,41.31999969482422,42.06999969482422,39.709999084472656,40.43000030517578,40.43000030517578,941800,ZG,0.9990106130292998,1.1721493700701666,1.2785060162389292,1.0401272810196784,-0.0411166679903786,0.0965745173360743,0.1658270234126058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,40.06999969482422,40.310001373291016,38.88999938964844,39.7400016784668,39.7400016784668,595300,ZG,1.046049268723333,1.181680853071479,1.3721690104719868,1.0393664161720684,0.0066828525512645,0.1057876044310612,0.2588310501170587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,39.4900016784668,39.7400016784668,39.02999877929688,39.20000076293945,39.20000076293945,451000,ZG,1.0367346581296597,1.210969395326704,1.425510203585134,1.0305050740272153,0.0062295841024444,0.1443021805603832,0.3138776427545271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,39.02999877929688,39.77999877929688,39.02999877929688,39.27999877929688,39.27999877929688,290000,ZG,1.0483707124471786,1.21537686257844,1.4276986653220698,1.043144349882203,0.0052263625649755,0.1504360801356177,0.3140464444838189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,38.959999084472656,40.02999877929688,38.7599983215332,40.02000045776367,40.02000045776367,740600,ZG,1.0404797329673816,1.1944027658747214,1.369065474483231,1.0570826794517585,-0.0166029464843768,0.1264530476011243,0.258437375052583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,39.900001525878906,41.310001373291016,39.68000030517578,41.09000015258789,41.09000015258789,598200,ZG,1.046483325391076,1.143830611473967,1.3964468448535985,1.0412088647392546,0.0052744606518213,0.0733513991363488,0.2842321340904503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,41.130001068115234,41.400001525878906,40.9900016784668,41.02000045776367,41.02000045776367,318600,ZG,1.0443685927477788,1.13505609102154,1.4197952469170187,1.0392013474275237,0.0051672453202551,0.0597350433425745,0.319855874999343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,41.0,41.59000015258789,40.95000076293945,41.09999847412109,41.09999847412109,426100,ZG,1.025547520455967,1.1386861550987284,1.4360097968112102,1.0381241126825425,-0.0125765922265754,0.0809765944698697,0.3288418450220784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,41.16999816894531,41.63999938964844,40.95000076293945,41.400001525878906,41.400001525878906,296100,ZG,1.0169081382232463,1.1483091585349423,1.4326086760218275,1.03199537924298,-0.0150872410197338,0.1057076187314955,0.3270392108024229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,41.29999923706055,41.880001068115234,40.59999847412109,41.77000045776367,41.77000045776367,247100,ZG,1.0009576469975812,1.1443619514774532,1.456308383155605,1.0328322263084138,-0.0318745793108325,0.1098583051590735,0.3466843444595946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,41.81999969482422,42.220001220703125,41.470001220703125,42.18999862670898,42.18999862670898,111300,ZG,0.9826973319270462,1.1642569455024503,1.4695425934607644,1.032019884081241,-0.0493225521541944,0.1215459235077416,0.3525175219715282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,42.06999969482422,42.91999816894531,42.060001373291016,42.72999954223633,42.72999954223633,321900,ZG,0.9665340435175456,1.198455409152399,1.4322490385811146,1.0369551897736955,-0.0704211462561501,0.1414241723620306,0.3151815430953151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,42.790000915527344,42.790000915527344,42.13999938964844,42.310001373291016,42.310001373291016,339000,ZG,0.9628929415300064,1.2420231040274492,1.4693924876162092,1.020376345675996,-0.0574834041459896,0.1886099242740648,0.3579932375850745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,42.25,42.25,40.70000076293945,40.81999969482422,40.81999969482422,306700,ZG,1.036256725950539,1.3143067596024864,1.527437504660902,1.026253639124301,0.0100030868262381,0.2602534049472766,0.4151532412186847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,40.83000183105469,41.34999847412109,40.52000045776367,41.060001373291016,41.060001373291016,342500,ZG,1.0406721410884223,1.3066244454823013,1.5638089853119297,1.0246409570196735,0.0160311840687488,0.2571992630084529,0.4530072833779945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,40.84999847412109,41.04999923706055,39.77999877929688,40.93000030517578,40.93000030517578,249400,ZG,1.026386464898727,1.3466894336894153,1.561690635044103,1.029880242563007,-0.0034937776642798,0.2784491579980737,0.4525267043757124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,41.220001220703125,41.29999923706055,39.84000015258789,39.880001068115234,39.880001068115234,285300,ZG,1.0616850305563172,1.4237712451992257,1.624623851059224,1.036157586789428,0.0255274437668893,0.353159947245667,0.5072131286041139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,39.970001220703125,40.380001068115234,39.86000061035156,40.31999969482422,40.31999969482422,370800,ZG,1.0570436323032957,1.417410762858094,1.6173114974711549,1.0465343935592823,0.0105092387440133,0.3460011078328877,0.4922862884162911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,40.29999923706055,41.18000030517578,40.220001220703125,40.650001525878906,40.650001525878906,185400,ZG,1.032226260994351,1.438868375963786,1.5822877559764996,1.048372731047773,-0.0161464700534219,0.3697290313774626,0.4543054008954537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,40.810001373291016,41.52000045776367,40.720001220703125,40.970001220703125,40.970001220703125,317200,ZG,1.0297778220565286,1.4154259202014146,1.5360019143317902,1.0387885930282448,-0.0090107709717162,0.3584071072926404,0.4213909115487835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,41.15999984741211,41.5,40.130001068115234,40.220001220703125,40.220001220703125,393200,ZG,1.0997015962164882,1.4520139172899298,1.5992043198078196,1.0447156071702373,0.0549859890462509,0.3950318799986452,0.4853784521035507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,40.36000061035156,41.150001525878906,40.36000061035156,40.84999847412109,40.84999847412109,245300,ZG,1.0861689250733666,1.3995104113691246,1.510648748825942,1.0484619827112251,0.0377069423621414,0.3548868915344736,0.4061975573850227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,40.86000061035156,40.959999084472656,40.2400016784668,40.38999938964844,40.38999938964844,457800,ZG,1.094330315198457,1.4211439067411813,1.5224066008336232,1.0415757419863072,0.0527545732121497,0.3723566998925882,0.4149101289041883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,40.33000183105469,41.68000030517578,40.33000183105469,41.56999969482422,41.56999969482422,346400,ZG,1.0668751214747545,1.3759923305955974,1.45778202836182,1.0495576207370112,0.0173175007377432,0.3271165384402081,0.3672878168237194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,41.58000183105469,41.75,40.58000183105469,40.63999938964844,40.63999938964844,196900,ZG,1.0792323146915033,1.368848472037255,1.4965551330769926,1.0539026313731312,0.025329683318372,0.3381219793023797,0.3961029687653274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,40.5099983215332,41.4900016784668,40.5099983215332,41.18000030517578,41.18000030517578,400300,ZG,1.0349683976696813,1.3203010813249356,1.475230683579294,1.0520989179928428,-0.0171305203231615,0.3195778837121643,0.4013961220076947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,41.54999923706055,41.68999862670898,40.900001525878906,41.63999938964844,41.63999938964844,275400,ZG,1.0331412365116004,1.341978911796209,1.4183477963252116,1.049480051520865,-0.0163388150092647,0.3260854233892243,0.346955420411811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.66999816894531,43.15999984741211,41.209999084472656,43.0,43.0,390800,ZG,1.0167442144349563,1.2520930268043695,1.3895348837209305,1.0585213557872055,-0.0417771413522494,0.2474860585119855,0.3119601702537764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,43.119998931884766,43.119998931884766,42.220001220703125,42.84000015258789,42.84000015258789,238800,ZG,1.0224089421347649,1.2467320181413608,1.4262371208332068,1.0561912314345747,-0.0337822892998098,0.2446046378979034,0.3457810649027406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,42.880001068115234,42.91999816894531,42.02999877929688,42.150001525878906,42.150001525878906,203400,ZG,1.0512455461261592,1.2811387436568782,1.4472122845012882,1.054691754118366,-0.0034462079922068,0.2671423552484766,0.3688218428243803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,42.04999923706055,42.40999984741211,42.0,42.09999847412109,42.09999847412109,134100,ZG,1.0992874217737858,1.259857549594238,1.4660333362872322,1.0628648969920689,0.0364225247817171,0.2687196493889626,0.3778905219283077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,41.93999862670898,42.18999862670898,41.68000030517578,41.810001373291016,41.810001373291016,184700,ZG,1.0861037635942494,1.2779239069651844,1.5070556386488216,1.054562443450246,0.0315413201440033,0.2765125429734925,0.4100994010258165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,41.97999954223633,42.0,41.18999862670898,41.459999084472656,41.459999084472656,221900,ZG,1.0841775628445165,1.28967685483448,1.5053063489040337,1.0427572783556516,0.0414202844888649,0.2777291324253104,0.4010254758123581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,41.65999984741211,41.65999984741211,41.02999877929688,41.29999923706055,41.29999923706055,105800,ZG,1.0845036741631473,1.2825666392063877,1.4939467773058206,1.039387058829826,0.0451166153333213,0.2668226732483558,0.3920333787277656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,41.38999938964844,41.38999938964844,40.65999984741211,40.7400016784668,40.7400016784668,215600,ZG,1.1067746267772074,1.2923416631498854,1.5328914626910168,1.0452598484191695,0.0615147783580378,0.2922969245092328,0.4311104693862473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,40.5,42.33000183105469,40.5,42.29999923706055,42.29999923706055,277300,ZG,1.0534279474466373,1.2286052519634645,1.5078014167767866,1.0173995405954512,0.036028406851186,0.2350966332348114,0.4072056068204595,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
2018-01-03,42.4900016784668,43.11000061035156,42.09999847412109,42.72999954223633,42.72999954223633,372700,ZG,1.032997890533989,1.2574303795422952,1.4877135589947448,0.9765980219270426,0.0563998686069463,0.2534815872184397,0.3922650981092306,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
2018-01-04,42.630001068115234,42.95000076293945,41.400001525878906,42.0099983215332,42.0099983215332,255100,ZG,1.043085014177762,1.2713640081255506,1.5141633694792789,0.9849127815791188,0.058172232598643,0.2730070718065585,0.4245685096960814,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
2018-01-05,42.2400016784668,42.4900016784668,41.959999084472656,42.34000015258789,42.34000015258789,127300,ZG,1.0569201662429566,1.2699574932447697,1.5193670665852073,0.9789917900086822,0.0779283762342744,0.2703306741631145,0.4294776956968087,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
2018-01-08,42.09000015258789,42.9900016784668,42.09000015258789,42.619998931884766,42.619998931884766,218600,ZG,1.0884561368429146,1.1694040685510605,1.4960112604281,0.942840182406444,0.1456159544364706,0.1776795840767436,0.4086612547750454,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
2018-01-09,42.63999938964844,42.650001525878906,41.88999938964844,41.959999084472656,41.959999084472656,167100,ZG,1.0712583828337892,1.1684938000258558,1.5176358840470194,0.9530778204901076,0.1181805623436814,0.1672695529784407,0.4283380656961413,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
2018-01-10,41.91999816894531,42.22999954223633,41.310001373291016,42.18999862670898,42.18999862670898,174500,ZG,1.04811573026952,1.1706565773240247,1.4870823351662388,0.966664672858564,0.0814510574109561,0.1573819993278165,0.4012972957065897,319711000.0,3254146000.0,569694000.0,2660823000.0,,49274000.0,3230517000.0,20000.0,,-592243000.0,65891000.0,1931076000.0,-1100000.0,25934000.0,352095000.0,118387000.0,-1100000.0,112271000.0,841525000.0,410036000.0,410444000.0,54396000.0,385416000.0,,3587000.0,,20000000.0,-157805000.0,2260000.0,-247394000.0,481202000.0,97706000.0,24859000.0,98071000.0,-94420000.0,108503000.0,-365000.0,258191000.0,70155000.0,-162829000.0,-21203000.0,218528000.0,-66728000.0,-31414000.0
